# Rescaled matter transfer functions [-T_i(k)/k^2] for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=99
# for k=1.00899e-05 to 203.102 h/Mpc,
# number of wavenumbers equal to 845
# T_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# The rescaling factor [-1/k^2] with k in 1/Mpc is here to match the CMBFAST/CAMB output convention
#
#
#    1:k (h/Mpc)              2:-T_cdm/k2              3:-T_dmeff/k2            4:-T_idm_dr/k2           5:-T_b/k2                6:-T_g/k2                7:-T_ur/k2               8:-T_idr/k2              9:-T_ncdm/k2            10:-T_tot/k2          
       1.946265851615e-01       1.441092649557e+04       1.441092585653e+04       0.000000000000e+00       1.079293878170e+04       2.256959779702e+00       2.253227807429e+00       0.000000000000e+00       0.000000000000e+00       1.341601801494e+04 
       1.977275368348e-01       1.408553414499e+04       1.408553350356e+04       0.000000000000e+00       1.046643731518e+04       2.134046523644e+00       2.130521636714e+00       0.000000000000e+00       0.000000000000e+00       1.309987525509e+04 
       2.008284910597e-01       1.376064135136e+04       1.376064070717e+04       0.000000000000e+00       1.010596852814e+04       2.016451714712e+00       2.013125805428e+00       0.000000000000e+00       0.000000000000e+00       1.277871774275e+04 
       2.039294477188e-01       1.343956009259e+04       1.343955944527e+04       0.000000000000e+00       9.729555797588e+03       1.904913900740e+00       1.901777063123e+00       0.000000000000e+00       0.000000000000e+00       1.245810903672e+04 
       2.070304067018e-01       1.312561871136e+04       1.312561806056e+04       0.000000000000e+00       9.355414547787e+03       1.800045021190e+00       1.797085789263e+00       0.000000000000e+00       0.000000000000e+00       1.214365661681e+04 
       2.101313679048e-01       1.282178272044e+04       1.282178206584e+04       0.000000000000e+00       9.000118940263e+03       1.702283267296e+00       1.699489062679e+00       0.000000000000e+00       0.000000000000e+00       1.184041163954e+04 
       2.132323312304e-01       1.253068529952e+04       1.253068464080e+04       0.000000000000e+00       8.677437479238e+03       1.611848227347e+00       1.609205824563e+00       0.000000000000e+00       0.000000000000e+00       1.155270787733e+04 
       2.163332965866e-01       1.225421673341e+04       1.225421607024e+04       0.000000000000e+00       8.397285051947e+03       1.528740814970e+00       1.526236896381e+00       0.000000000000e+00       0.000000000000e+00       1.128366134356e+04 
       2.194342638867e-01       1.199369074942e+04       1.199369008153e+04       0.000000000000e+00       8.165277116898e+03       1.452735047751e+00       1.450356674673e+00       0.000000000000e+00       0.000000000000e+00       1.103523412663e+04 
       2.225352330487e-01       1.174976713508e+04       1.174976646216e+04       0.000000000000e+00       7.982752112463e+03       1.383438384528e+00       1.381173418203e+00       0.000000000000e+00       0.000000000000e+00       1.080817517591e+04 
       2.256362039955e-01       1.152194543463e+04       1.152194475641e+04       0.000000000000e+00       7.846608874609e+03       1.320245608192e+00       1.318083127278e+00       0.000000000000e+00       0.000000000000e+00       1.060158351871e+04 
       2.287371766540e-01       1.130939655078e+04       1.130939586700e+04       0.000000000000e+00       7.750537053311e+03       1.262460864877e+00       1.260391333647e+00       0.000000000000e+00       0.000000000000e+00       1.041377940511e+04 
       2.318381509550e-01       1.111017971468e+04       1.111017902507e+04       0.000000000000e+00       7.685226385028e+03       1.209288530435e+00       1.207304013381e+00       0.000000000000e+00       0.000000000000e+00       1.024170231528e+04 
       2.349391268330e-01       1.092192395513e+04       1.092192325944e+04       0.000000000000e+00       7.639849060864e+03       1.159926628155e+00       1.158020786182e+00       0.000000000000e+00       0.000000000000e+00       1.008170048382e+04 
       2.380401042261e-01       1.074188114977e+04       1.074188044776e+04       0.000000000000e+00       7.603013686047e+03       1.113605077548e+00       1.111773085844e+00       0.000000000000e+00       0.000000000000e+00       9.929726175280e+03 
       2.411410830753e-01       1.056748421603e+04       1.056748350748e+04       0.000000000000e+00       7.564175077135e+03       1.069661327258e+00       1.067899641115e+00       0.000000000000e+00       0.000000000000e+00       9.782013593887e+03 
       2.442420633250e-01       1.039648137227e+04       1.039648065695e+04       0.000000000000e+00       7.514448947089e+03       1.027560963500e+00       1.025867043104e+00       0.000000000000e+00       0.000000000000e+00       9.635317831663e+03 
       2.473430449220e-01       1.022711731672e+04       1.022711659442e+04       0.000000000000e+00       7.447187641566e+03       9.869177790033e-01       9.852897943596e-01       0.000000000000e+00       0.000000000000e+00       9.487153757935e+03 
       2.504440278160e-01       1.005807692299e+04       1.005807619350e+04       0.000000000000e+00       7.358420895882e+03       9.474720622824e-01       9.459086077527e-01       0.000000000000e+00       0.000000000000e+00       9.335820663636e+03 
       2.535450119592e-01       9.888686637820e+03       9.888685900940e+03       0.000000000000e+00       7.246911583441e+03       9.090999917961e-01       9.075998176393e-01       0.000000000000e+00       0.000000000000e+00       9.180574580904e+03 
       2.566459973060e-01       9.718662912111e+03       9.718662167649e+03       0.000000000000e+00       7.113830088339e+03       8.717697300774e-01       8.703315506676e-01       0.000000000000e+00       0.000000000000e+00       9.021372185797e+03 
       2.597469838130e-01       9.548293096664e+03       9.548292344431e+03       0.000000000000e+00       6.962552493993e+03       8.355391935146e-01       8.341615151478e-01       0.000000000000e+00       0.000000000000e+00       8.858985381721e+03 
       2.628479714390e-01       9.378177805658e+03       9.378177045472e+03       0.000000000000e+00       6.798028616259e+03       8.005130492640e-01       7.991940784364e-01       0.000000000000e+00       0.000000000000e+00       8.694691395117e+03 
       2.659489601445e-01       9.209369266409e+03       9.209368498091e+03       0.000000000000e+00       6.626415265491e+03       7.668388619023e-01       7.655764341616e-01       0.000000000000e+00       0.000000000000e+00       8.530326517221e+03 
       2.690499498921e-01       9.043112911639e+03       9.043112135015e+03       0.000000000000e+00       6.454116874131e+03       7.346661959386e-01       7.334577888584e-01       0.000000000000e+00       0.000000000000e+00       8.367923328919e+03 
       2.721509406458e-01       8.880798714564e+03       8.880797929461e+03       0.000000000000e+00       6.287430817529e+03       7.041310976387e-01       7.029738647126e-01       0.000000000000e+00       0.000000000000e+00       8.209614614097e+03 
       2.752519323715e-01       8.723669754849e+03       8.723668961100e+03       0.000000000000e+00       6.131746589169e+03       6.753307165781e-01       6.742215858290e-01       0.000000000000e+00       0.000000000000e+00       8.057269085810e+03 
       2.783529250366e-01       8.572667255844e+03       8.572666453281e+03       0.000000000000e+00       5.991088927437e+03       6.483048582997e-01       6.472406545883e-01       0.000000000000e+00       0.000000000000e+00       7.912292737136e+03 
       2.814539186098e-01       8.428323998860e+03       8.428323187322e+03       0.000000000000e+00       5.867891561734e+03       6.230335410164e-01       6.220111143256e-01       0.000000000000e+00       0.000000000000e+00       7.775506248522e+03 
       2.845549130613e-01       8.290846434568e+03       8.290845613893e+03       0.000000000000e+00       5.762914068105e+03       5.994444379833e-01       5.984607738535e-01       0.000000000000e+00       0.000000000000e+00       7.647198349354e+03 
       2.876559083625e-01       8.159990622786e+03       8.159989792818e+03       0.000000000000e+00       5.675308903133e+03       5.774162150604e-01       5.764685378764e-01       0.000000000000e+00       0.000000000000e+00       7.527035846693e+03 
       2.907569044861e-01       8.035326619634e+03       8.035325780217e+03       0.000000000000e+00       5.603058201185e+03       5.568036462073e-01       5.558894694262e-01       0.000000000000e+00       0.000000000000e+00       7.414347863013e+03 
       2.938579014059e-01       7.916130283862e+03       7.916129434849e+03       0.000000000000e+00       5.542973040884e+03       5.374370508437e-01       5.365542287585e-01       0.000000000000e+00       0.000000000000e+00       7.308037925785e+03 
       2.969588990968e-01       7.801714514667e+03       7.801713655909e+03       0.000000000000e+00       5.491611721638e+03       5.191555476718e-01       5.183022553055e-01       0.000000000000e+00       0.000000000000e+00       7.206999282311e+03 
       3.000598975348e-01       7.691235766556e+03       7.691234897910e+03       0.000000000000e+00       5.445071748438e+03       5.017951057154e-01       5.009698430122e-01       0.000000000000e+00       0.000000000000e+00       7.109924702978e+03 
       3.031608966969e-01       7.583829591120e+03       7.583828712448e+03       0.000000000000e+00       5.399635804756e+03       4.852061928645e-01       4.844077512091e-01       0.000000000000e+00       0.000000000000e+00       7.015519546505e+03 
       3.062618965610e-01       7.478642650520e+03       7.478641761683e+03       0.000000000000e+00       5.351992153973e+03       4.692578028350e-01       4.684852233310e-01       0.000000000000e+00       0.000000000000e+00       6.922562907412e+03 
       3.093628971058e-01       7.374908313276e+03       7.374907414142e+03       0.000000000000e+00       5.299481484225e+03       4.538425034638e-01       4.530950237427e-01       0.000000000000e+00       0.000000000000e+00       6.830008347871e+03 
       3.124638983110e-01       7.272016737426e+03       7.272015827865e+03       0.000000000000e+00       5.240314008204e+03       4.388840441575e-01       4.381610383021e-01       0.000000000000e+00       0.000000000000e+00       6.737075409910e+03 
       3.155649001570e-01       7.169612114481e+03       7.169611194367e+03       0.000000000000e+00       5.173683133911e+03       4.243359690457e-01       4.236368812922e-01       0.000000000000e+00       0.000000000000e+00       6.643346662403e+03 
       3.186659026250e-01       7.067589542461e+03       7.067588611671e+03       0.000000000000e+00       5.099722423487e+03       4.101809599799e-01       4.095052480621e-01       0.000000000000e+00       0.000000000000e+00       6.548758295466e+03 
       3.217669056970e-01       6.966067772976e+03       6.966066831386e+03       0.000000000000e+00       5.019435608225e+03       3.964251502446e-01       3.957722386862e-01       0.000000000000e+00       0.000000000000e+00       6.453566838305e+03 
       3.248679093555e-01       6.865312993024e+03       6.865312040516e+03       0.000000000000e+00       4.934418903475e+03       3.830885152562e-01       3.824577687544e-01       0.000000000000e+00       0.000000000000e+00       6.358243000904e+03 
       3.279689135839e-01       6.765680074005e+03       6.765679110459e+03       0.000000000000e+00       4.846704586934e+03       3.701995241206e-01       3.695902331898e-01       0.000000000000e+00       0.000000000000e+00       6.263399039917e+03 
       3.310699183660e-01       6.667538371928e+03       6.667537397227e+03       0.000000000000e+00       4.758398839618e+03       3.577836858114e-01       3.571950705859e-01       0.000000000000e+00       0.000000000000e+00       6.169670758379e+03 
       3.341709236865e-01       6.571248009127e+03       6.571247023155e+03       0.000000000000e+00       4.671634210063e+03       3.458658028528e-01       3.452970208180e-01       0.000000000000e+00       0.000000000000e+00       6.077690674214e+03 
       3.372719295303e-01       6.477139276113e+03       6.477138278759e+03       0.000000000000e+00       4.588275803031e+03       3.344627835648e-01       3.339129469143e-01       0.000000000000e+00       0.000000000000e+00       5.988024421376e+03 
       3.403729358831e-01       6.385527802239e+03       6.385526793385e+03       0.000000000000e+00       4.509868920929e+03       3.235848933051e-01       3.230530855489e-01       0.000000000000e+00       0.000000000000e+00       5.901174705039e+03 
       3.434739427310e-01       6.296642968200e+03       6.296641947738e+03       0.000000000000e+00       4.437401532918e+03       3.132304746349e-01       3.127157772342e-01       0.000000000000e+00       0.000000000000e+00       5.817485308511e+03 
       3.465749500607e-01       6.210686881036e+03       6.210685848859e+03       0.000000000000e+00       4.371561323870e+03       3.033925512947e-01       3.028940563564e-01       0.000000000000e+00       0.000000000000e+00       5.737229966555e+03 
       3.496759578594e-01       6.127706348044e+03       6.127705304036e+03       0.000000000000e+00       4.312343255925e+03       2.940497468876e-01       2.935665875195e-01       0.000000000000e+00       0.000000000000e+00       5.660445856244e+03 
       3.527769661145e-01       6.047603530648e+03       6.047602474706e+03       0.000000000000e+00       4.259243154311e+03       2.851703444846e-01       2.847017157836e-01       0.000000000000e+00       0.000000000000e+00       5.586973133206e+03 
       3.558779748142e-01       5.970159857698e+03       5.970158789714e+03       0.000000000000e+00       4.211375710844e+03       2.767155347353e-01       2.762607078869e-01       0.000000000000e+00       0.000000000000e+00       5.516493166253e+03 
       3.589789839468e-01       5.895049519730e+03       5.895048439601e+03       0.000000000000e+00       4.167504342220e+03       2.686409501967e-01       2.681992832554e-01       0.000000000000e+00       0.000000000000e+00       5.448544251870e+03 
       3.620799935012e-01       5.821899491718e+03       5.821898399341e+03       0.000000000000e+00       4.126216160773e+03       2.609012784264e-01       2.604722178601e-01       0.000000000000e+00       0.000000000000e+00       5.382598240201e+03 
       3.651810034666e-01       5.750390039049e+03       5.750388934322e+03       0.000000000000e+00       4.086250867397e+03       2.534575793994e-01       2.530406468904e-01       0.000000000000e+00       0.000000000000e+00       5.318194572900e+03 
       3.682820138325e-01       5.680222117293e+03       5.680221000125e+03       0.000000000000e+00       4.046352931473e+03       2.462740667092e-01       2.458688525979e-01       0.000000000000e+00       0.000000000000e+00       5.254890241601e+03 
       3.713830245890e-01       5.611186155439e+03       5.611185025731e+03       0.000000000000e+00       4.005610405222e+03       2.393238993162e-01       2.389300438937e-01       0.000000000000e+00       0.000000000000e+00       5.192369667629e+03 
       3.744840357261e-01       5.543113818204e+03       5.543112675859e+03       0.000000000000e+00       3.963312745140e+03       2.325853967036e-01       2.322025793453e-01       0.000000000000e+00       0.000000000000e+00       5.130382871728e+03 
       3.775850472346e-01       5.475881367049e+03       5.475880211965e+03       0.000000000000e+00       3.919080926147e+03       2.260430940265e-01       2.256710196864e-01       0.000000000000e+00       0.000000000000e+00       5.068768964095e+03 
       3.806860591053e-01       5.409385048687e+03       5.409383880788e+03       0.000000000000e+00       3.872757411776e+03       2.196853817204e-01       2.193237726670e-01       0.000000000000e+00       0.000000000000e+00       5.007418615615e+03 
       3.837870713295e-01       5.343585905816e+03       5.343584725005e+03       0.000000000000e+00       3.824504094219e+03       2.135065662310e-01       2.131551499967e-01       0.000000000000e+00       0.000000000000e+00       4.946326048007e+03 
       3.868880838984e-01       5.278479753523e+03       5.278478559707e+03       0.000000000000e+00       3.774687764248e+03       2.075042683834e-01       2.071627710667e-01       0.000000000000e+00       0.000000000000e+00       4.885546395306e+03 
       3.899890968040e-01       5.214136710809e+03       5.214135503898e+03       0.000000000000e+00       3.723889880700e+03       2.016804580180e-01       2.013485961533e-01       0.000000000000e+00       0.000000000000e+00       4.825229340537e+03 
       3.930901100382e-01       5.150667610594e+03       5.150666390500e+03       0.000000000000e+00       3.672798838767e+03       1.960390464738e-01       1.957165237783e-01       0.000000000000e+00       0.000000000000e+00       4.765574668098e+03 
       3.961911235933e-01       5.088244282981e+03       5.088243049624e+03       0.000000000000e+00       3.622175132660e+03       1.905860166553e-01       1.902725209872e-01       0.000000000000e+00       0.000000000000e+00       4.706843163435e+03 
       3.992921374617e-01       5.026980350553e+03       5.026979103847e+03       0.000000000000e+00       3.572687753589e+03       1.853242119512e-01       1.850194215618e-01       0.000000000000e+00       0.000000000000e+00       4.649233778222e+03 
       4.023931516362e-01       4.966975129899e+03       4.966973869755e+03       0.000000000000e+00       3.524904287492e+03       1.802548135054e-01       1.799584011655e-01       0.000000000000e+00       0.000000000000e+00       4.592917673991e+03 
       4.054941661098e-01       4.908286004372e+03       4.908284730707e+03       0.000000000000e+00       3.479239516519e+03       1.753762106388e-01       1.750878496986e-01       0.000000000000e+00       0.000000000000e+00       4.538007602258e+03 
       4.085951808755e-01       4.850921964600e+03       4.850920677329e+03       0.000000000000e+00       3.435919083390e+03       1.706836833842e-01       1.704030544409e-01       0.000000000000e+00       0.000000000000e+00       4.484546864803e+03 
       4.116961959268e-01       4.794860593166e+03       4.794859292213e+03       0.000000000000e+00       3.394999243168e+03       1.661702786609e-01       1.658970744405e-01       0.000000000000e+00       0.000000000000e+00       4.432526247692e+03 
       4.147972112573e-01       4.740094442637e+03       4.740093127920e+03       0.000000000000e+00       3.356419603834e+03       1.618287053890e-01       1.615626321985e-01       0.000000000000e+00       0.000000000000e+00       4.381930070583e+03 
       4.178982268607e-01       4.686593086114e+03       4.686591757554e+03       0.000000000000e+00       3.319981634498e+03       1.576501517105e-01       1.573909326593e-01       0.000000000000e+00       0.000000000000e+00       4.332701963245e+03 
       4.209992427309e-01       4.634340850313e+03       4.634339507829e+03       0.000000000000e+00       3.285428427799e+03       1.536261248861e-01       1.533734996211e-01       0.000000000000e+00       0.000000000000e+00       4.284788211908e+03 
       4.241002588622e-01       4.583268492364e+03       4.583267135836e+03       0.000000000000e+00       3.252381278509e+03       1.497461351057e-01       1.494998634598e-01       0.000000000000e+00       0.000000000000e+00       4.238072198250e+03 
       4.272012752487e-01       4.533300171755e+03       4.533298801170e+03       0.000000000000e+00       3.220438025976e+03       1.459999003766e-01       1.457597619505e-01       0.000000000000e+00       0.000000000000e+00       4.192428207471e+03 
       4.303022918849e-01       4.484309483255e+03       4.484308098505e+03       0.000000000000e+00       3.189159127422e+03       1.423761066970e-01       1.421419023152e-01       0.000000000000e+00       0.000000000000e+00       4.147683529016e+03 
       4.334033087655e-01       4.436175909068e+03       4.436174510095e+03       0.000000000000e+00       3.158142191418e+03       1.388644934713e-01       1.386360430017e-01       0.000000000000e+00       0.000000000000e+00       4.103676158050e+03 
       4.365043258852e-01       4.388778654326e+03       4.388777241037e+03       0.000000000000e+00       3.127053250922e+03       1.354558467083e-01       1.352329866319e-01       0.000000000000e+00       0.000000000000e+00       4.060254783631e+03 
       4.396053432390e-01       4.342039893984e+03       4.342038466313e+03       0.000000000000e+00       3.095664089700e+03       1.321432739667e-01       1.319258528436e-01       0.000000000000e+00       0.000000000000e+00       4.017319837561e+03 
       4.427063608219e-01       4.295908347168e+03       4.295906905044e+03       0.000000000000e+00       3.063857114194e+03       1.289216687393e-01       1.287095435243e-01       0.000000000000e+00       0.000000000000e+00       3.974810943261e+03 
       4.458073786292e-01       4.250371756137e+03       4.250370299476e+03       0.000000000000e+00       3.031626648199e+03       1.257879173260e-01       1.255809494819e-01       0.000000000000e+00       0.000000000000e+00       3.932717248377e+03 
       4.489083966561e-01       4.205418004441e+03       4.205416533190e+03       0.000000000000e+00       2.999040564048e+03       1.227395682350e-01       1.225376222153e-01       0.000000000000e+00       0.000000000000e+00       3.891039751587e+03 
       4.520094148981e-01       4.161043876539e+03       4.161042390630e+03       0.000000000000e+00       2.966229693548e+03       1.197749290591e-01       1.195778708159e-01       0.000000000000e+00       0.000000000000e+00       3.849796720839e+03 
       4.551104333508e-01       4.117251940973e+03       4.117250440305e+03       0.000000000000e+00       2.933367642573e+03       1.168928009582e-01       1.167004970203e-01       0.000000000000e+00       0.000000000000e+00       3.809017943156e+03 
       4.582114520099e-01       4.074038516564e+03       4.074037001112e+03       0.000000000000e+00       2.900645730082e+03       1.140919698796e-01       1.139042873849e-01       0.000000000000e+00       0.000000000000e+00       3.768730960781e+03 
       4.613124708713e-01       4.031429050586e+03       4.031427520264e+03       0.000000000000e+00       2.868282176678e+03       1.113720585791e-01       1.111888639621e-01       0.000000000000e+00       0.000000000000e+00       3.728991244929e+03 
       4.644134899308e-01       3.989455191999e+03       3.989453646737e+03       0.000000000000e+00       2.836489521184e+03       1.087327215313e-01       1.085538806212e-01       0.000000000000e+00       0.000000000000e+00       3.689858392490e+03 
       4.675145091846e-01       3.948177648494e+03       3.948176088218e+03       0.000000000000e+00       2.805476818174e+03       1.061741682565e-01       1.059995455871e-01       0.000000000000e+00       0.000000000000e+00       3.651415023972e+03 
       4.706155286287e-01       3.907644259206e+03       3.907642683806e+03       0.000000000000e+00       2.775402894677e+03       1.036959237491e-01       1.035253840102e-01       0.000000000000e+00       0.000000000000e+00       3.613725302760e+03 
       4.737165482595e-01       3.867896787628e+03       3.867895197156e+03       0.000000000000e+00       2.746372995278e+03       1.012970214270e-01       1.011304306451e-01       0.000000000000e+00       0.000000000000e+00       3.576839911851e+03 
       4.768175680732e-01       3.828936685698e+03       3.828935080040e+03       0.000000000000e+00       2.718408553256e+03       9.897513020680e-02       9.881235838364e-02       0.000000000000e+00       0.000000000000e+00       3.540763449524e+03 
       4.799185880663e-01       3.790738989359e+03       3.790737368415e+03       0.000000000000e+00       2.691462303048e+03       9.672703274312e-02       9.656795563958e-02       0.000000000000e+00       0.000000000000e+00       3.505468116387e+03 
       4.830196082354e-01       3.753256180060e+03       3.753254543769e+03       0.000000000000e+00       2.665427878565e+03       9.454881732466e-02       9.439331783142e-02       0.000000000000e+00       0.000000000000e+00       3.470898380416e+03 
       4.861206285770e-01       3.716440407734e+03       3.716438756020e+03       0.000000000000e+00       2.640173032775e+03       9.243656724384e-02       9.228453547629e-02       0.000000000000e+00       0.000000000000e+00       3.436994310684e+03 
       4.892216490879e-01       3.680262960094e+03       3.680261292931e+03       0.000000000000e+00       2.615562127974e+03       9.038688711663e-02       9.023821955957e-02       0.000000000000e+00       0.000000000000e+00       3.403710964491e+03 
       4.923226697648e-01       3.644675956948e+03       3.644674274265e+03       0.000000000000e+00       2.591445723417e+03       8.839604732130e-02       8.825064728271e-02       0.000000000000e+00       0.000000000000e+00       3.370985642813e+03 
       4.954236906047e-01       3.609654985648e+03       3.609653287364e+03       0.000000000000e+00       2.567697337573e+03       8.646107356780e-02       8.631884983419e-02       0.000000000000e+00       0.000000000000e+00       3.338778352970e+03 
       4.985247116044e-01       3.575179304757e+03       3.575177590852e+03       0.000000000000e+00       2.544208481974e+03       8.457930562565e-02       8.444017180692e-02       0.000000000000e+00       0.000000000000e+00       3.307054952486e+03 
       5.016257327611e-01       3.541199582064e+03       3.541197852425e+03       0.000000000000e+00       2.520864920713e+03       8.274762533999e-02       8.261150052505e-02       0.000000000000e+00       0.000000000000e+00       3.275757181864e+03 
       5.047267540718e-01       3.507672856785e+03       3.507671111379e+03       0.000000000000e+00       2.497583271785e+03       8.096335856337e-02       8.083016643159e-02       0.000000000000e+00       0.000000000000e+00       3.244836875144e+03 
       5.078277755336e-01       3.474569801259e+03       3.474568040021e+03       0.000000000000e+00       2.474317325827e+03       7.922440904102e-02       7.909407675130e-02       0.000000000000e+00       0.000000000000e+00       3.214262860677e+03 
       5.109287971439e-01       3.441861546313e+03       3.441859769191e+03       0.000000000000e+00       2.451051104601e+03       7.752892878804e-02       7.740138639588e-02       0.000000000000e+00       0.000000000000e+00       3.184009162936e+03 
       5.140298188999e-01       3.409551418056e+03       3.409549625006e+03       0.000000000000e+00       2.427818286332e+03       7.587598507538e-02       7.575116387524e-02       0.000000000000e+00       0.000000000000e+00       3.154083854989e+03 
       5.171308407990e-01       3.377653299637e+03       3.377651490596e+03       0.000000000000e+00       2.404679648865e+03       7.426499515327e-02       7.414282700252e-02       0.000000000000e+00       0.000000000000e+00       3.124507900755e+03 
       5.202318628386e-01       3.346190882164e+03       3.346189057048e+03       0.000000000000e+00       2.381720787985e+03       7.269568653595e-02       7.257610329278e-02       0.000000000000e+00       0.000000000000e+00       3.095314183067e+03 
       5.233328850162e-01       3.315189631458e+03       3.315187790193e+03       0.000000000000e+00       2.359027802412e+03       7.116782299318e-02       7.105075650477e-02       0.000000000000e+00       0.000000000000e+00       3.066537105098e+03 
       5.264339073294e-01       3.284645504077e+03       3.284643646639e+03       0.000000000000e+00       2.336661122465e+03       6.968052316306e-02       6.956590640915e-02       0.000000000000e+00       0.000000000000e+00       3.038183028838e+03 
       5.295349297758e-01       3.254552862304e+03       3.254550988643e+03       0.000000000000e+00       2.314670949437e+03       6.823285800967e-02       6.812062527577e-02       0.000000000000e+00       0.000000000000e+00       3.010255390333e+03 
       5.326359523530e-01       3.224901828483e+03       3.224899938516e+03       0.000000000000e+00       2.293092843485e+03       6.682377780938e-02       6.671386497078e-02       0.000000000000e+00       0.000000000000e+00       2.982751848810e+03 
       5.357369750589e-01       3.195682344819e+03       3.195680438534e+03       0.000000000000e+00       2.271949118394e+03       6.545218665983e-02       6.534453132319e-02       0.000000000000e+00       0.000000000000e+00       2.955667803560e+03 
       5.388379978910e-01       3.166890337427e+03       3.166888414704e+03       0.000000000000e+00       2.251255090268e+03       6.411707316682e-02       6.401161457726e-02       0.000000000000e+00       0.000000000000e+00       2.929002392851e+03 
       5.419390208474e-01       3.138536589142e+03       3.138534649977e+03       0.000000000000e+00       2.231025009553e+03       6.281768630286e-02       6.271436495524e-02       0.000000000000e+00       0.000000000000e+00       2.902766640340e+03 
       5.450400439257e-01       3.110622978154e+03       3.110621022453e+03       0.000000000000e+00       2.211251960619e+03       6.155304327551e-02       6.145180135843e-02       0.000000000000e+00       0.000000000000e+00       2.876960966499e+03 
       5.481410671241e-01       3.083150320302e+03       3.083148347975e+03       0.000000000000e+00       2.191917607293e+03       6.032212668170e-02       6.022290818276e-02       0.000000000000e+00       0.000000000000e+00       2.851583107350e+03 
       5.512420904404e-01       3.056100776706e+03       3.056098787795e+03       0.000000000000e+00       2.172977932118e+03       5.912354303538e-02       5.902629441957e-02       0.000000000000e+00       0.000000000000e+00       2.826611563560e+03 
       5.543431138726e-01       3.029445537729e+03       3.029443532140e+03       0.000000000000e+00       2.154376367221e+03       5.795572524130e-02       5.786039575754e-02       0.000000000000e+00       0.000000000000e+00       2.802013930907e+03 
       5.574441374189e-01       3.003161196071e+03       3.003159173730e+03       0.000000000000e+00       2.136055413754e+03       5.681724795598e-02       5.672378940323e-02       0.000000000000e+00       0.000000000000e+00       2.777762040318e+03 
       5.605451610773e-01       2.977223157020e+03       2.977221117889e+03       0.000000000000e+00       2.117962718061e+03       5.570673830352e-02       5.561510489415e-02       0.000000000000e+00       0.000000000000e+00       2.753827580237e+03 
       5.636461848459e-01       2.951621744670e+03       2.951619688704e+03       0.000000000000e+00       2.100063598990e+03       5.462317238325e-02       5.453332011419e-02       0.000000000000e+00       0.000000000000e+00       2.730197164978e+03 
       5.667472087230e-01       2.926357064007e+03       2.926354991135e+03       0.000000000000e+00       2.082339471902e+03       5.356577574513e-02       5.347766192753e-02       0.000000000000e+00       0.000000000000e+00       2.706867914103e+03 
       5.698482327068e-01       2.901428520997e+03       2.901426431156e+03       0.000000000000e+00       2.064778535481e+03       5.253381996168e-02       5.244740310547e-02       0.000000000000e+00       0.000000000000e+00       2.683837462391e+03 
       5.729492567955e-01       2.876832670516e+03       2.876830563685e+03       0.000000000000e+00       2.047373012549e+03       5.152658052204e-02       5.144182031679e-02       0.000000000000e+00       0.000000000000e+00       2.661101773260e+03 
       5.760502809874e-01       2.852558658172e+03       2.852556534272e+03       0.000000000000e+00       2.030116834768e+03       5.054326400018e-02       5.046012141386e-02       0.000000000000e+00       0.000000000000e+00       2.638651070590e+03 
       5.791513052809e-01       2.828587989351e+03       2.828585848320e+03       0.000000000000e+00       2.013001416394e+03       4.958298856479e-02       4.950142598629e-02       0.000000000000e+00       0.000000000000e+00       2.616468976920e+03 
       5.822523296744e-01       2.804903217785e+03       2.804901059590e+03       0.000000000000e+00       1.996026279928e+03       4.864495022644e-02       4.856493131503e-02       0.000000000000e+00       0.000000000000e+00       2.594541259322e+03 
       5.853533541662e-01       2.781500342129e+03       2.781498166728e+03       0.000000000000e+00       1.979204918499e+03       4.772861420909e-02       4.765010342849e-02       0.000000000000e+00       0.000000000000e+00       2.572866824048e+03 
       5.884543787547e-01       2.758381041301e+03       2.758378848616e+03       0.000000000000e+00       1.962558089986e+03       4.683356112750e-02       4.675652353825e-02       0.000000000000e+00       0.000000000000e+00       2.551450345835e+03 
       5.915554034386e-01       2.735557170845e+03       2.735554960858e+03       0.000000000000e+00       1.946119529086e+03       4.595956959509e-02       4.588397050559e-02       0.000000000000e+00       0.000000000000e+00       2.530306827960e+03 
       5.946564282162e-01       2.713037478161e+03       2.713035250779e+03       0.000000000000e+00       1.929914625271e+03       4.510634302143e-02       4.503214814057e-02       0.000000000000e+00       0.000000000000e+00       2.509447419936e+03 
       5.977574530862e-01       2.690828255026e+03       2.690826010215e+03       0.000000000000e+00       1.913966059586e+03       4.427354952470e-02       4.420072504183e-02       0.000000000000e+00       0.000000000000e+00       2.488880846474e+03 
       6.008584780470e-01       2.668923693679e+03       2.668921431378e+03       0.000000000000e+00       1.898277545971e+03       4.346063321400e-02       4.338914621921e-02       0.000000000000e+00       0.000000000000e+00       2.468602987520e+03 
       6.039595030973e-01       2.647309638042e+03       2.647307358219e+03       0.000000000000e+00       1.882842398606e+03       4.266690695396e-02       4.259672568106e-02       0.000000000000e+00       0.000000000000e+00       2.448601289280e+03 
       6.070605282357e-01       2.625974461000e+03       2.625972163589e+03       0.000000000000e+00       1.867651039931e+03       4.189172645233e-02       4.182282022773e-02       0.000000000000e+00       0.000000000000e+00       2.428864788639e+03 
