# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=99
# for k=1.00899e-05 to 203.102 h/Mpc,
# number of wavenumbers equal to 845
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_fld                  6:d_ur                   7:d_tot                  8:phi                    9:psi                
       1.852309760920e+00      -1.210899744890e-03      -5.028663653576e+02      -7.065571991891e+02       0.000000000000e+00      -1.208907907990e-03      -6.535770566255e+02       9.363919685858e-04       9.363919685858e-04 
       1.895455605103e+00      -1.164513618294e-03      -5.063955772847e+02      -7.115131845934e+02       0.000000000000e+00      -1.162598083861e-03      -6.581617375490e+02       9.005203012137e-04       9.005203012137e-04 
       1.939606441877e+00      -1.119860563012e-03      -5.099300167506e+02      -7.164758878463e+02       0.000000000000e+00      -1.118018479774e-03      -6.627527038692e+02       8.659890130808e-04       8.659890130808e-04 
       1.984785681927e+00      -1.076874870276e-03      -5.134679673081e+02      -7.214431549346e+02       0.000000000000e+00      -1.075103495399e-03      -6.673479338199e+02       8.327472203708e-04       8.327472203708e-04 
       2.031017280652e+00      -1.035496837616e-03      -5.170092816651e+02      -7.264151621976e+02       0.000000000000e+00      -1.033793526757e-03      -6.719475469853e+02       8.007487005741e-04       8.007487005741e-04 
       2.078325751098e+00      -9.956677159942e-04      -5.205534289480e+02      -7.313913416091e+02       0.000000000000e+00      -9.940299214292e-04      -6.765509977279e+02       7.699480210479e-04       7.699480210479e-04 
       2.126736177086e+00      -9.573310553843e-04      -5.241000368628e+02      -7.363712645120e+02       0.000000000000e+00      -9.557563221613e-04      -6.811578788058e+02       7.403015373830e-04       7.403015373830e-04 
       2.176274226598e+00      -9.204357378942e-04      -5.276507723405e+02      -7.413571448495e+02       0.000000000000e+00      -9.189216951104e-04      -6.857702527106e+02       7.117697195461e-04       7.117697195461e-04 
       2.226966165435e+00      -8.849245030520e-04      -5.312028384975e+02      -7.463448681456e+02       0.000000000000e+00      -8.834688740164e-04      -6.903843344575e+02       6.843082766752e-04       6.843082766752e-04 
       2.278838871174e+00      -8.507540786621e-04      -5.347603851723e+02      -7.513403315132e+02       0.000000000000e+00      -8.493546579131e-04      -6.950055714373e+02       6.578837353360e-04       6.578837353360e-04 
       2.331919847426e+00      -8.178677107359e-04      -5.383182689639e+02      -7.563365334191e+02       0.000000000000e+00      -8.165223861573e-04      -6.996274615330e+02       6.324522040969e-04       6.324522040969e-04 
       2.386237238440e+00      -7.862245314618e-04      -5.418805706810e+02      -7.613388268667e+02       0.000000000000e+00      -7.849312579637e-04      -7.042549996046e+02       6.079821101255e-04       6.079821101255e-04 
       2.441819844019e+00      -7.557782858241e-04      -5.454471813014e+02      -7.663464764207e+02       0.000000000000e+00      -7.545350942795e-04      -7.088875714873e+02       5.844376998319e-04       5.844376998319e-04 
       2.498697134798e+00      -7.264815932753e-04      -5.490146370422e+02      -7.713558069045e+02       0.000000000000e+00      -7.252865929814e-04      -7.135216422459e+02       5.617822462523e-04       5.617822462523e-04 
       2.556899267871e+00      -6.982938026490e-04      -5.525838235909e+02      -7.763681971387e+02       0.000000000000e+00      -6.971451697337e-04      -7.181584720494e+02       5.399843176486e-04       5.399843176486e-04 
       2.616457102781e+00      -6.711778052305e-04      -5.561588761786e+02      -7.813876411284e+02       0.000000000000e+00      -6.700737762288e-04      -7.228019616883e+02       5.190153240994e-04       5.190153240994e-04 
       2.677402217879e+00      -6.450899335428e-04      -5.597344542388e+02      -7.864093441573e+02       0.000000000000e+00      -6.440288177284e-04      -7.274473682968e+02       4.988413368916e-04       4.988413368916e-04 
       2.739766927073e+00      -6.199949807483e-04      -5.633149064229e+02      -7.914363505382e+02       0.000000000000e+00      -6.189751444026e-04      -7.320978560973e+02       4.794352828858e-04       4.794352828858e-04 
       2.803584296956e+00      -5.958532327125e-04      -5.668953351742e+02      -7.964648015938e+02       0.000000000000e+00      -5.948731082780e-04      -7.367495124619e+02       4.607663057520e-04       4.607663057520e-04 
       2.868888164343e+00      -5.726329156340e-04      -5.704805351915e+02      -8.014991397846e+02       0.000000000000e+00      -5.716909871614e-04      -7.414067073117e+02       4.428099449207e-04       4.428099449207e-04 
       2.935713154210e+00      -5.502978729006e-04      -5.740680091763e+02      -8.065365588487e+02       0.000000000000e+00      -5.493926841575e-04      -7.460667650137e+02       4.255381964975e-04       4.255381964975e-04 
       3.004094698049e+00      -5.288149271379e-04      -5.776567643038e+02      -8.115764292521e+02       0.000000000000e+00      -5.279450766474e-04      -7.507290163061e+02       4.089253707834e-04       4.089253707834e-04 
       3.074069052662e+00      -5.081529919989e-04      -5.812476782158e+02      -8.166194518535e+02       0.000000000000e+00      -5.073171292470e-04      -7.553941699448e+02       3.929474566882e-04       3.929474566882e-04 
       3.145673319376e+00      -4.882831181288e-04      -5.848427634631e+02      -8.216681721054e+02       0.000000000000e+00      -4.874799401798e-04      -7.600646125757e+02       3.775820724863e-04       3.775820724863e-04 
       3.218945463722e+00      -4.691720692600e-04      -5.884373962770e+02      -8.267161741921e+02       0.000000000000e+00      -4.684003278805e-04      -7.647344002800e+02       3.628035091875e-04       3.628035091875e-04 
       3.293924335560e+00      -4.507951653875e-04      -5.920359075521e+02      -8.317696666230e+02       0.000000000000e+00      -4.500536529476e-04      -7.694092620220e+02       3.485926789437e-04       3.485926789437e-04 
       3.370649689682e+00      -4.331240218821e-04      -5.956371861239e+02      -8.368269407854e+02       0.000000000000e+00      -4.324115774258e-04      -7.740876340417e+02       3.349276337486e-04       3.349276337486e-04 
       3.449162206885e+00      -4.161321293136e-04      -5.992410337265e+02      -8.418877572597e+02       0.000000000000e+00      -4.154476355051e-04      -7.787692904245e+02       3.217878695626e-04       3.217878695626e-04 
       3.529503515545e+00      -3.997932261688e-04      -6.028457516525e+02      -8.469503768259e+02       0.000000000000e+00      -3.991356089745e-04      -7.834525488183e+02       3.091530591991e-04       3.091530591991e-04 
       3.611716213687e+00      -3.840833043231e-04      -6.064522001429e+02      -8.520156444463e+02       0.000000000000e+00      -3.834515291321e-04      -7.881382321350e+02       2.970046477735e-04       2.970046477735e-04 
       3.695843891573e+00      -3.689797596005e-04      -6.100627049428e+02      -8.570857647679e+02       0.000000000000e+00      -3.683728288203e-04      -7.928285004526e+02       2.853251823367e-04       2.853251823367e-04 
       3.781931154810e+00      -3.544581432262e-04      -6.136731249526e+02      -8.621569518782e+02       0.000000000000e+00      -3.538750997927e-04      -7.975196208984e+02       2.740957022372e-04       2.740957022372e-04 
       3.870023648006e+00      -3.404982445613e-04      -6.172878201450e+02      -8.672331751593e+02       0.000000000000e+00      -3.399381643322e-04      -8.022155101456e+02       2.633006331700e-04       2.633006331700e-04 
       3.960168078965e+00      -3.270775019639e-04      -6.209031187751e+02      -8.723109711719e+02       0.000000000000e+00      -3.265394981587e-04      -8.069127718878e+02       2.529224838912e-04       2.529224838912e-04 
       4.052412243459e+00      -3.141754445216e-04      -6.245190052885e+02      -8.773897868743e+02       0.000000000000e+00      -3.136586639492e-04      -8.116109548785e+02       2.429454382187e-04       2.429454382187e-04 
       4.146805050564e+00      -3.017728784664e-04      -6.281364771912e+02      -8.824705524978e+02       0.000000000000e+00      -3.012764994498e-04      -8.163109731252e+02       2.333546624288e-04       2.333546624288e-04 
       4.243396548597e+00      -2.898538780913e-04      -6.317616764242e+02      -8.875622632961e+02       0.000000000000e+00      -2.893771051955e-04      -8.210211058792e+02       2.241378332931e-04       2.241378332931e-04 
       4.342237951647e+00      -2.783955773569e-04      -6.353847098080e+02      -8.926511305696e+02       0.000000000000e+00      -2.779376527748e-04      -8.257285856681e+02       2.152772648798e-04       2.152772648798e-04 
       4.443381666736e+00      -2.673826582923e-04      -6.390103289467e+02      -8.977437578041e+02       0.000000000000e+00      -2.669428494038e-04      -8.304395290926e+02       2.067611126986e-04       2.067611126986e-04 
       4.546881321600e+00      -2.567975477990e-04      -6.426371148209e+02      -9.028378753795e+02       0.000000000000e+00      -2.563751508603e-04      -8.351518680403e+02       1.985757921929e-04       1.985757921929e-04 
       4.652791793126e+00      -2.466245763021e-04      -6.462664147542e+02      -9.079355150925e+02       0.000000000000e+00      -2.462189133619e-04      -8.398674662010e+02       1.907091827520e-04       1.907091827520e-04 
       4.761169236447e+00      -2.368471804492e-04      -6.498953014051e+02      -9.130333829217e+02       0.000000000000e+00      -2.364576008786e-04      -8.445831835283e+02       1.831484621600e-04       1.831484621600e-04 
       4.872071114719e+00      -2.274521265796e-04      -6.535298947681e+02      -9.181385565960e+02       0.000000000000e+00      -2.270780013734e-04      -8.493057398039e+02       1.758834214602e-04       1.758834214602e-04 
       4.985556229585e+00      -2.184227515590e-04      -6.571631705072e+02      -9.232427727719e+02       0.000000000000e+00      -2.180634792684e-04      -8.540273088745e+02       1.689011490591e-04       1.689011490591e-04 
       5.101684752356e+00      -2.097450653193e-04      -6.607955903748e+02      -9.283454692307e+02       0.000000000000e+00      -2.094000674003e-04      -8.587475082127e+02       1.621908447119e-04       1.621908447119e-04 
       5.220518255912e+00      -2.014081397874e-04      -6.644349188042e+02      -9.334578944843e+02       0.000000000000e+00      -2.010768557016e-04      -8.634767043738e+02       1.557440524659e-04       1.557440524659e-04 
       5.342119747348e+00      -1.933965033716e-04      -6.680730972570e+02      -9.385689843611e+02       0.000000000000e+00      -1.930783980509e-04      -8.682046334528e+02       1.495488041688e-04       1.495488041688e-04 
       5.466553701386e+00      -1.856979647655e-04      -6.717108260240e+02      -9.436796985820e+02       0.000000000000e+00      -1.853925231926e-04      -8.729321859586e+02       1.435956725016e-04       1.435956725016e-04 
       5.593886094555e+00      -1.783017710023e-04      -6.753526414578e+02      -9.487964140083e+02       0.000000000000e+00      -1.780084958460e-04      -8.776652602499e+02       1.378763422767e-04       1.378763422767e-04 
       5.724184440175e+00      -1.711956940568e-04      -6.789966172167e+02      -9.539160143452e+02       0.000000000000e+00      -1.709141080712e-04      -8.824010202287e+02       1.323813624375e-04       1.323813624375e-04 
       5.857517824153e+00      -1.643680106746e-04      -6.826401729826e+02      -9.590351997837e+02       0.000000000000e+00      -1.640976559215e-04      -8.871363765285e+02       1.271016628291e-04       1.271016628291e-04 
       5.993956941616e+00      -1.578082197567e-04      -6.862838579453e+02      -9.641549635993e+02       0.000000000000e+00      -1.575486555834e-04      -8.918722227741e+02       1.220291209116e-04       1.220291209116e-04 
       6.133574134388e+00      -1.515063095525e-04      -6.899290584123e+02      -9.692770636066e+02       0.000000000000e+00      -1.512571117620e-04      -8.966102065545e+02       1.171559966017e-04       1.171559966017e-04 
       6.276443429353e+00      -1.454526030051e-04      -6.935772345156e+02      -9.744032587347e+02       0.000000000000e+00      -1.452133633025e-04      -9.013519881433e+02       1.124748092458e-04       1.124748092458e-04 
       6.422640577704e+00      -1.396369363390e-04      -6.972253203245e+02      -9.795296394137e+02       0.000000000000e+00      -1.394072631697e-04      -9.060939058951e+02       1.079776953190e-04       1.079776953190e-04 
       6.572243095103e+00      -1.340508256279e-04      -7.008768535040e+02      -9.846612137625e+02       0.000000000000e+00      -1.338303413935e-04      -9.108405881442e+02       1.036580940081e-04       1.036580940081e-04 
       6.725330302784e+00      -1.286846290310e-04      -7.045279542513e+02      -9.897923810433e+02       0.000000000000e+00      -1.284729719849e-04      -9.155868710814e+02       9.950855058074e-05       9.950855058074e-05 
       6.881983369612e+00      -1.235303094097e-04      -7.081813665761e+02      -9.949266752009e+02       0.000000000000e+00      -1.233271310110e-04      -9.203360601823e+02       9.552285241369e-05       9.552285241369e-05 
       7.042285355117e+00      -1.185793733958e-04      -7.118348049213e+02      -1.000061825174e+03       0.000000000000e+00      -1.183843391167e-04      -9.250859478892e+02       9.169442420975e-05       9.169442420975e-05 
       7.206321253533e+00      -1.138239146521e-04      -7.154887639682e+02      -1.005197474849e+03       0.000000000000e+00      -1.136367029233e-04      -9.298363241733e+02       8.801716004104e-05       8.801716004104e-05 
       7.374178038864e+00      -1.092568961373e-04      -7.191463200643e+02      -1.010338575491e+03       0.000000000000e+00      -1.090771969918e-04      -9.345916976203e+02       8.448561351226e-05       8.448561351226e-05 
       7.545944711000e+00      -1.048703821239e-04      -7.228034965991e+02      -1.015479511071e+03       0.000000000000e+00      -1.046978986461e-04      -9.393468765670e+02       8.109364826209e-05       8.109364826209e-05 
       7.721712342904e+00      -1.006575203584e-04      -7.264613086311e+02      -1.020621739978e+03       0.000000000000e+00      -1.004919669046e-04      -9.441032063909e+02       7.783596531854e-05       7.783596531854e-05 
       7.901574128902e+00      -9.661158983534e-05      -7.301200020107e+02      -1.025765583660e+03       0.000000000000e+00      -9.645269181557e-05      -9.488609871626e+02       7.470736763118e-05       7.470736763118e-05 
       8.085625434092e+00      -9.272621521016e-05      -7.337808577763e+02      -1.030912402001e+03       0.000000000000e+00      -9.257370850611e-05      -9.536215267730e+02       7.170292779364e-05       7.170292779364e-05 
       8.273963844913e+00      -8.899494468236e-05      -7.374418243482e+02      -1.036060096115e+03       0.000000000000e+00      -8.884857581463e-05      -9.583827947121e+02       6.881765211736e-05       6.881765211736e-05 
       8.466689220884e+00      -8.541184334116e-05      -7.411037749593e+02      -1.041209497501e+03       0.000000000000e+00      -8.527136857871e-05      -9.631456050403e+02       6.604695352616e-05       6.604695352616e-05 
       8.663903747550e+00      -8.197096696315e-05      -7.447652982242e+02      -1.046358576612e+03       0.000000000000e+00      -8.183615235119e-05      -9.679080856711e+02       6.338623563271e-05       6.338623563271e-05 
       8.865711990663e+00      -7.866722452822e-05      -7.484306942274e+02      -1.051513376643e+03       0.000000000000e+00      -7.853784448637e-05      -9.726758265095e+02       6.083156162380e-05       6.083156162380e-05 
       9.072220951624e+00      -7.549467500052e-05      -7.520942251118e+02      -1.056666246636e+03       0.000000000000e+00      -7.537051373146e-05      -9.774417036062e+02       5.837833541781e-05       5.837833541781e-05 
       9.283540124220e+00      -7.244844586038e-05      -7.557586983014e+02      -1.061820657829e+03       0.000000000000e+00      -7.232929556882e-05      -9.822089816752e+02       5.602279134904e-05       5.602279134904e-05 
       9.499781552672e+00      -6.952358459916e-05      -7.594237481934e+02      -1.066976575889e+03       0.000000000000e+00      -6.940924564792e-05      -9.869775745139e+02       5.376109770487e-05       5.376109770487e-05 
       9.721059891047e+00      -6.671554732452e-05      -7.630920424145e+02      -1.072137440715e+03       0.000000000000e+00      -6.660582754232e-05      -9.917506990982e+02       5.158974222426e-05       5.158974222426e-05 
       9.947492464050e+00      -6.401946542908e-05      -7.667603857457e+02      -1.077298814783e+03       0.000000000000e+00      -6.391418065433e-05      -9.965242447448e+02       4.950495975293e-05       4.950495975293e-05 
       1.017919932923e+01      -6.143068783316e-05      -7.704252446865e+02      -1.082456127928e+03       0.000000000000e+00      -6.132966156285e-05      -1.001293939159e+03       4.750315225355e-05       4.750315225355e-05 
       1.041630334063e+01      -5.894591566230e-05      -7.740987026993e+02      -1.087625749329e+03       0.000000000000e+00      -5.884897680654e-05      -1.006074993244e+03       4.558177120047e-05       4.558177120047e-05 
       1.065893021393e+01      -5.655998764372e-05      -7.777664694188e+02      -1.092788120024e+03       0.000000000000e+00      -5.646697361262e-05      -1.010849255596e+03       4.373682348913e-05       4.373682348913e-05 
       1.090720859313e+01      -5.426940003848e-05      -7.814335216051e+02      -1.097950188803e+03       0.000000000000e+00      -5.418015400381e-05      -1.015623158944e+03       4.196560009067e-05       4.196560009067e-05 
       1.116127011869e+01      -5.207054139292e-05      -7.851018676473e+02      -1.103114855856e+03       0.000000000000e+00      -5.198491246795e-05      -1.020399377116e+03       4.026530815193e-05       4.026530815193e-05 
       1.142124949741e+01      -4.995982783473e-05      -7.887723769888e+02      -1.108282962972e+03       0.000000000000e+00      -4.987767102084e-05      -1.025178731923e+03       3.863317755724e-05       3.863317755724e-05 
       1.168728457379e+01      -4.793366916481e-05      -7.924430128889e+02      -1.113452137094e+03       0.000000000000e+00      -4.785484537676e-05      -1.029958972744e+03       3.706643068493e-05       3.706643068493e-05 
       1.195951640315e+01      -4.598874930992e-05      -7.961142091168e+02      -1.118622897952e+03       0.000000000000e+00      -4.591312491506e-05      -1.034740590532e+03       3.556250362224e-05       3.556250362224e-05 
       1.223808932641e+01      -4.412177763481e-05      -7.997844163830e+02      -1.123793230901e+03       0.000000000000e+00      -4.404922441500e-05      -1.039521703286e+03       3.411885146232e-05       3.411885146232e-05 
       1.252315104662e+01      -4.232976982349e-05      -8.034556426004e+02      -1.128965563986e+03       0.000000000000e+00      -4.226016446342e-05      -1.044304601641e+03       3.273316757087e-05       3.273316757087e-05 
       1.281485270728e+01      -4.060974143223e-05      -8.071272610280e+02      -1.134139495147e+03       0.000000000000e+00      -4.054296553210e-05      -1.049088859338e+03       3.140314302460e-05       3.140314302460e-05 
       1.311334897247e+01      -3.895877388127e-05      -8.107979264765e+02      -1.139313066956e+03       0.000000000000e+00      -3.889471384037e-05      -1.053872673371e+03       3.012652121875e-05       3.012652121875e-05 
       1.341879810886e+01      -3.737422202438e-05      -8.144694451294e+02      -1.144488935535e+03       0.000000000000e+00      -3.731276859394e-05      -1.058658487260e+03       2.890125658067e-05       2.890125658067e-05 
       1.373136206963e+01      -3.585349273967e-05      -8.181429586702e+02      -1.149668513326e+03       0.000000000000e+00      -3.579454093364e-05      -1.063447629307e+03       2.772534438801e-05       2.772534438801e-05 
       1.405120658032e+01      -3.439388979523e-05      -8.218145759605e+02      -1.154846576799e+03       0.000000000000e+00      -3.433733906484e-05      -1.068235239977e+03       2.659669927046e-05       2.659669927046e-05 
       1.437850122673e+01      -3.299302825818e-05      -8.254852033821e+02      -1.160024346550e+03       0.000000000000e+00      -3.293878197661e-05      -1.073022454354e+03       2.551347720244e-05       2.551347720244e-05 
       1.471341954482e+01      -3.164860283774e-05      -8.291553557212e+02      -1.165202761724e+03       0.000000000000e+00      -3.159656817181e-05      -1.077810116647e+03       2.447389528908e-05       2.447389528908e-05 
       1.505613911270e+01      -3.035849203700e-05      -8.328284236908e+02      -1.170386509939e+03       0.000000000000e+00      -3.030857964192e-05      -1.082602571674e+03       2.347631327680e-05       2.347631327680e-05 
       1.540684164483e+01      -2.912026588708e-05      -8.364969273221e+02      -1.175565176561e+03       0.000000000000e+00      -2.907239041545e-05      -1.087390174919e+03       2.251885199210e-05       2.251885199210e-05 
       1.576571308833e+01      -2.793212752525e-05      -8.401684497268e+02      -1.180749527675e+03       0.000000000000e+00      -2.788620658582e-05      -1.092182872537e+03       2.160012197136e-05       2.160012197136e-05 
       1.613294372160e+01      -2.679188653425e-05      -8.438371699332e+02      -1.185931417466e+03       0.000000000000e+00      -2.674784133855e-05      -1.096973125772e+03       2.071842940616e-05       2.071842940616e-05 
       1.650872825517e+01      -2.569777853350e-05      -8.475075449823e+02      -1.191117239846e+03       0.000000000000e+00      -2.565553319579e-05      -1.101766834160e+03       1.987240990463e-05       1.987240990463e-05 
       1.689326593498e+01      -2.464787538146e-05      -8.511767681027e+02      -1.196303039713e+03       0.000000000000e+00      -2.460735718694e-05      -1.106560340464e+03       1.906057257688e-05       1.906057257688e-05 
       1.728676064800e+01      -2.364044623143e-05      -8.548458759044e+02      -1.201490445664e+03       0.000000000000e+00      -2.360158531313e-05      -1.111355131618e+03       1.828157889090e-05       1.828157889090e-05 
       1.768942103034e+01      -2.267371044625e-05      -8.585117461216e+02      -1.206675053307e+03       0.000000000000e+00      -2.263643986546e-05      -1.116147135466e+03       1.753405202171e-05       1.753405202171e-05 
       1.810146057785e+01      -2.174619838739e-05      -8.621801560454e+02      -1.211865249599e+03       0.000000000000e+00      -2.171045362415e-05      -1.120944079472e+03       1.681685537251e-05       1.681685537251e-05 
       1.852309775936e+01      -2.085623801839e-05      -8.658472379354e+02      -1.217055477067e+03       0.000000000000e+00      -2.082195730158e-05      -1.125740836857e+03       1.612869622654e-05       1.612869622654e-05 
       1.895455613248e+01      -2.000225833948e-05      -8.695097494114e+02      -1.222241492319e+03       0.000000000000e+00      -1.996938248353e-05      -1.130533446943e+03       1.546835950865e-05       1.546835950865e-05 
       1.939606446216e+01      -1.918300914888e-05      -8.731760358786e+02      -1.227434986240e+03       0.000000000000e+00      -1.915148102395e-05      -1.135332727953e+03       1.483487868003e-05       1.483487868003e-05 
       1.984785684196e+01      -1.839692215002e-05      -8.768380842025e+02      -1.232624791611e+03       0.000000000000e+00      -1.836668720580e-05      -1.140128339611e+03       1.422704098116e-05       1.422704098116e-05 
       2.031017281816e+01      -1.764273370810e-05      -8.804986677303e+02      -1.237815089952e+03       0.000000000000e+00      -1.761373947383e-05      -1.144924117547e+03       1.364386914085e-05       1.364386914085e-05 
       2.078325751684e+01      -1.691921137187e-05      -8.841602923479e+02      -1.243009317356e+03       0.000000000000e+00      -1.689140740309e-05      -1.149723249836e+03       1.308441033572e-05       1.308441033572e-05 
       2.126736177375e+01      -1.622508230381e-05      -8.878206462584e+02      -1.248204580435e+03       0.000000000000e+00      -1.619842025085e-05      -1.154523019750e+03       1.254768010885e-05       1.254768010885e-05 
       2.176274226738e+01      -1.555912275602e-05      -8.914773220620e+02      -1.253397414436e+03       0.000000000000e+00      -1.553355628109e-05      -1.159320231672e+03       1.203273234897e-05       1.203273234897e-05 
       2.226966165502e+01      -1.492024749370e-05      -8.951326486262e+02      -1.258591459689e+03       0.000000000000e+00      -1.489573204523e-05      -1.164118211158e+03       1.153872770576e-05       1.153872770576e-05 
       2.278838871204e+01      -1.430737798481e-05      -8.987873748096e+02      -1.263787689649e+03       0.000000000000e+00      -1.428387078434e-05      -1.168917867613e+03       1.106483236689e-05       1.106483236689e-05 
       2.331919847440e+01      -1.371945919239e-05      -9.024407928339e+02      -1.268985451141e+03       0.000000000000e+00      -1.369691919773e-05      -1.173718558076e+03       1.061023035916e-05       1.061023035916e-05 
       2.386237238446e+01      -1.315544442448e-05      -9.060900046642e+02      -1.274180724357e+03       0.000000000000e+00      -1.313383231463e-05      -1.178516558243e+03       1.017411237841e-05       1.017411237841e-05 
       2.441819844021e+01      -1.261445590601e-05      -9.097407903711e+02      -1.279381816805e+03       0.000000000000e+00      -1.259373380405e-05      -1.183319531552e+03       9.755799686605e-06       9.755799686605e-06 
       2.498697134799e+01      -1.209549773963e-05      -9.133881785514e+02      -1.284582031595e+03       0.000000000000e+00      -1.207562940708e-05      -1.188121250537e+03       9.354522097138e-06       9.354522097138e-06 
       2.556899267872e+01      -1.159763869598e-05      -9.170286365824e+02      -1.289776426575e+03       0.000000000000e+00      -1.157858942551e-05      -1.192917141194e+03       8.969559613048e-06       8.969559613048e-06 
       2.616457102781e+01      -1.112009621009e-05      -9.206671149321e+02      -1.294972360184e+03       0.000000000000e+00      -1.110183258242e-05      -1.197713964463e+03       8.600307007812e-06       8.600307007812e-06 
       2.677402217879e+01      -1.066208207579e-05      -9.243064122559e+02      -1.300173815616e+03       0.000000000000e+00      -1.064457196772e-05      -1.202515399079e+03       8.246154890548e-06       8.246154890548e-06 
       2.739766927073e+01      -1.022274573171e-05      -9.279410621247e+02      -1.305373389018e+03       0.000000000000e+00      -1.020595841924e-05      -1.207314564922e+03       7.906445496697e-06       7.906445496697e-06 
       2.803584296956e+01      -9.801391869171e-06      -9.315763493225e+02      -1.310578779084e+03       0.000000000000e+00      -9.785297772246e-06      -1.212118552376e+03       7.580641173626e-06       7.580641173626e-06 
       2.868888164343e+01      -9.397157043438e-06      -9.351988733780e+02      -1.315771400925e+03       0.000000000000e+00      -9.381728001982e-06      -1.216910142449e+03       7.268074198296e-06       7.268074198296e-06 
       2.935713154210e+01      -9.009548871650e-06      -9.388284231492e+02      -1.320979257973e+03       0.000000000000e+00      -8.994757535852e-06      -1.221715216188e+03       6.968363935960e-06       6.968363935960e-06 
       3.004094698049e+01      -8.637719000919e-06      -9.424466469290e+02      -1.326176886515e+03       0.000000000000e+00      -8.623539416150e-06      -1.226510182722e+03       6.680854286614e-06       6.680854286614e-06 
       3.074069052662e+01      -8.281124474207e-06      -9.460635945050e+02      -1.331378625525e+03       0.000000000000e+00      -8.267531579047e-06      -1.231308281031e+03       6.405125472982e-06       6.405125472982e-06 
       3.145673319376e+01      -7.939122420365e-06      -9.496761413255e+02      -1.336580527066e+03       0.000000000000e+00      -7.926092211117e-06      -1.236105808985e+03       6.140680319530e-06       6.140680319530e-06 
       3.218945463722e+01      -7.611127956202e-06      -9.532849634229e+02      -1.341783710682e+03       0.000000000000e+00      -7.598637390979e-06      -1.240903782908e+03       5.887066613525e-06       5.887066613525e-06 
       3.293924335560e+01      -7.296564866687e-06      -9.568887574196e+02      -1.346986749590e+03       0.000000000000e+00      -7.284591851558e-06      -1.245700837059e+03       5.643838759063e-06       5.643838759063e-06 
       3.370649689682e+01      -6.994905124158e-06      -9.604895649273e+02      -1.352192849747e+03       0.000000000000e+00      -6.983428433791e-06      -1.250499898686e+03       5.410588465496e-06       5.410588465496e-06 
       3.449162206885e+01      -6.705589284711e-06      -9.640821686189e+02      -1.357395045292e+03       0.000000000000e+00      -6.694588613905e-06      -1.255294482823e+03       5.186883116275e-06       5.186883116275e-06 
       3.529503515545e+01      -6.428143995125e-06      -9.676702007524e+02      -1.362598823102e+03       0.000000000000e+00      -6.417599817395e-06      -1.260089621385e+03       4.972356701157e-06       4.972356701157e-06 
       3.611716213687e+01      -6.162087393335e-06      -9.712534984858e+02      -1.367804400566e+03       0.000000000000e+00      -6.151980974912e-06      -1.264885464787e+03       4.766636600948e-06       4.766636600948e-06 
       3.695843891573e+01      -5.906949523928e-06      -9.748307722943e+02      -1.373010281189e+03       0.000000000000e+00      -5.897262903872e-06      -1.269680592931e+03       4.569359445638e-06       4.569359445638e-06 
       3.781931154810e+01      -5.662281254469e-06      -9.784007724429e+02      -1.378215217320e+03       0.000000000000e+00      -5.652997210722e-06      -1.274473793990e+03       4.380177916465e-06       4.380177916465e-06 
       3.870023648006e+01      -5.427664165511e-06      -9.819644236431e+02      -1.383421002406e+03       0.000000000000e+00      -5.418766164348e-06      -1.279266670809e+03       4.198768463813e-06       4.198768463813e-06 
       3.960168078965e+01      -5.202686244116e-06      -9.855208738605e+02      -1.388626917001e+03       0.000000000000e+00      -5.194158429509e-06      -1.284058503635e+03       4.024812496263e-06       4.024812496263e-06 
       4.052412243459e+01      -4.986950420918e-06      -9.890688956530e+02      -1.393831670539e+03       0.000000000000e+00      -4.978777589862e-06      -1.288848049376e+03       3.858002991075e-06       3.858002991075e-06 
       4.146805050564e+01      -4.780093015742e-06      -9.926106000548e+02      -1.399038885403e+03       0.000000000000e+00      -4.772260563667e-06      -1.293638584266e+03       3.698058711313e-06       3.698058711313e-06 
       4.243396548597e+01      -4.581750567111e-06      -9.961454539282e+02      -1.404248290654e+03       0.000000000000e+00      -4.574244487200e-06      -1.298429803377e+03       3.544698625738e-06       3.544698625738e-06 
       4.342237951647e+01      -4.391560928546e-06      -9.996696991791e+02      -1.409455285548e+03       0.000000000000e+00      -4.384367809696e-06      -1.303217373762e+03       3.397642672570e-06       3.397642672570e-06 
       4.443381666736e+01      -4.209185881249e-06      -1.003181432934e+03      -1.414657703860e+03       0.000000000000e+00      -4.202292868536e-06      -1.307999234000e+03       3.256629338580e-06       3.256629338580e-06 
       4.546881321600e+01      -4.034322281385e-06      -1.006683774317e+03      -1.419860630097e+03       0.000000000000e+00      -4.027717018669e-06      -1.312780007623e+03       3.121424218218e-06       3.121424218218e-06 
       4.652791793126e+01      -3.866674481075e-06      -1.010179117751e+03      -1.425068179224e+03       0.000000000000e+00      -3.860345098659e-06      -1.317563415788e+03       2.991798698173e-06       2.991798698173e-06 
