# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=99
# for k=1.00899e-05 to 203.102 h/Mpc,
# number of wavenumbers equal to 845
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_fld                  6:d_ur                   7:d_tot                  8:phi                    9:psi                   10:t_g                   11:t_b                   12:t_cdm                 13:t_fld                 14:t_ur                  15:t_tot              
       1.065893021393e+01      -1.751976949537e-04      -7.784691144942e+02      -1.093779869363e+03       0.000000000000e+00      -1.751045964927e-04      -1.011766133411e+03       4.377614912318e-05       4.377614912318e-05      -6.817508133944e-09       1.250667520961e+00       1.302428458271e+00                      nan      -6.667140281199e-09       1.244402105315e+00 
       1.090720859313e+01      -1.681040856617e-04      -7.821461424488e+02      -1.098956067199e+03       0.000000000000e+00      -1.680147578590e-04      -1.016553093451e+03       4.200368946476e-05       4.200368946476e-05      -6.541989654554e-09       1.256568072273e+00       1.308591180419e+00                      nan      -6.397711623845e-09       1.250287536492e+00 
       1.116127011869e+01      -1.612948001749e-04      -7.858260880935e+02      -1.104137016130e+03       0.000000000000e+00      -1.612090919045e-04      -1.021344374342e+03       4.030227297614e-05       4.030227297614e-05      -6.277513380949e-09       1.262473005737e+00       1.314759560070e+00                      nan      -6.139081098260e-09       1.256178207086e+00 
       1.142124949741e+01      -1.547578225130e-04      -7.895050612383e+02      -1.109317125597e+03       0.000000000000e+00      -1.546755890331e-04      -1.026134818876e+03       3.866889725828e-05       3.866889725828e-05      -6.023617208076e-09       1.268376066678e+00       1.320927073855e+00                      nan      -5.890796907082e-09       1.262067885853e+00 
       1.168728457379e+01      -1.484860851290e-04      -7.932025126006e+02      -1.114523256363e+03       0.000000000000e+00      -1.484071854572e-04      -1.030949326925e+03       3.710179636429e-05       3.710179636429e-05      -5.780022220933e-09       1.274308460449e+00       1.327126343802e+00                      nan      -5.652586209722e-09       1.267987722432e+00 
       1.195951640315e+01      -1.424621947372e-04      -7.968814854287e+02      -1.119705065644e+03       0.000000000000e+00      -1.423864971345e-04      -1.035741150730e+03       3.559662428363e-05       3.559662428363e-05      -5.546053639823e-09       1.280210826546e+00       1.333295597208e+00                      nan      -5.423789154707e-09       1.273878689483e+00 
       1.223808932641e+01      -1.366794590754e-04      -8.005581774813e+02      -1.124884742411e+03       0.000000000000e+00      -1.366068353608e-04      -1.040530880173e+03       3.415170884021e-05       3.415170884021e-05      -5.321450740868e-09       1.286109150919e+00       1.339461977609e+00                      nan      -5.204150764758e-09       1.279766708772e+00 
       1.252315104662e+01      -1.311290781614e-04      -8.042368147658e+02      -1.130067704468e+03       0.000000000000e+00      -1.310594048295e-04      -1.045323585863e+03       3.276485120738e-05       3.276485120738e-05      -5.105875699211e-09       1.292010220729e+00       1.345632554505e+00                      nan      -4.993340763282e-09       1.285658534615e+00 
       1.281485270728e+01      -1.258020989553e-04      -8.079190735040e+02      -1.135256609287e+03       0.000000000000e+00      -1.257352572614e-04      -1.050121691679e+03       3.143381431536e-05       3.143381431536e-05      -4.898977035992e-09       1.297916689090e+00       1.351810226862e+00                      nan      -4.791015362715e-09       1.291556916175e+00 
       1.311334897247e+01      -1.206887371121e-04      -8.115989487699e+02      -1.140443253954e+03       0.000000000000e+00      -1.206246135114e-04      -1.054917583171e+03       3.015615337785e-05       3.015615337785e-05      -4.700375928192e-09       1.303818896947e+00       1.357984988640e+00                      nan      -4.596804137149e-09       1.297452285197e+00 
       1.341879810886e+01      -1.157816238842e-04      -8.152838543110e+02      -1.145637816100e+03       0.000000000000e+00      -1.157201087489e-04      -1.059720701972e+03       2.893002718722e-05       2.893002718722e-05      -4.509785543627e-09       1.309728727144e+00       1.364169308962e+00                      nan      -4.410426581178e-09       1.303356540934e+00 
       1.373136206963e+01      -1.110712639809e-04      -8.189645357529e+02      -1.150827542552e+03       0.000000000000e+00      -1.110122527292e-04      -1.064519222823e+03       2.775306318229e-05       2.775306318229e-05      -4.326838996401e-09       1.315631298579e+00       1.370347730676e+00                      nan      -4.231523956664e-09       1.309254908844e+00 
       1.405120658032e+01      -1.065499811540e-04      -8.226415102093e+02      -1.156013421867e+03       0.000000000000e+00      -1.064933732848e-04      -1.069314030398e+03       2.662334332121e-05       2.662334332121e-05      -4.151236512762e-09       1.321527414938e+00       1.376521210620e+00                      nan      -4.059803081902e-09       1.315148284940e+00 
       1.437850122673e+01      -1.022113899038e-04      -8.263234398606e+02      -1.161207154722e+03       0.000000000000e+00      -1.021570883102e-04      -1.074116001420e+03       2.553927207756e-05       2.553927207756e-05      -3.982730986768e-09       1.327430965853e+00       1.382704289010e+00                      nan      -3.895022331473e-09       1.321050550140e+00 
       1.471341954482e+01      -9.804738234884e-05      -8.300035955190e+02      -1.166399730551e+03       0.000000000000e+00      -9.799529423350e-05      -1.078916750501e+03       2.449882355837e-05       2.449882355837e-05      -3.821006788948e-09       1.333331114056e+00       1.388885788165e+00                      nan      -3.736873036738e-09       1.326951008351e+00 
       1.505613911270e+01      -9.405128142434e-05      -8.336841135584e+02      -1.171594050878e+03       0.000000000000e+00      -9.400131753869e-05      -1.083718972979e+03       2.350032938467e-05       2.350032938467e-05      -3.665805162179e-09       1.339231252103e+00       1.395069329026e+00                      nan      -3.585102171636e-09       1.332853105840e+00 
       1.540684164483e+01      -9.021625206375e-05      -8.373635475676e+02      -1.176788263078e+03       0.000000000000e+00      -9.016832679239e-05      -1.088520934740e+03       2.254208169810e-05       2.254208169810e-05      -3.516860368165e-09       1.345129044639e+00       1.401252590197e+00                      nan      -3.439449865662e-09       1.338754607846e+00 
       1.576571308833e+01      -8.653474863402e-05      -8.410307515825e+02      -1.181967220085e+03       0.000000000000e+00      -8.648878037188e-05      -1.093308566161e+03       2.162219509297e-05       2.162219509297e-05      -3.373879278855e-09       1.351006551137e+00       1.407416991073e+00                      nan      -3.299629467710e-09       1.344637746034e+00 
       1.613294372160e+01      -8.300426044361e-05      -8.447211892544e+02      -1.187179257354e+03       0.000000000000e+00      -8.296016892115e-05      -1.098126747903e+03       2.074004223029e-05       2.074004223029e-05      -3.236764903682e-09       1.356920690594e+00       1.413621938602e+00                      nan      -3.165546143553e-09       1.350559260553e+00 
       1.650872825517e+01      -7.961528253851e-05      -8.484000317232e+02      -1.192377117801e+03       0.000000000000e+00      -7.957299253750e-05      -1.102931575639e+03       1.989324813437e-05       1.989324813437e-05      -3.105147225405e-09       1.362815502603e+00       1.419809271774e+00                      nan      -3.036838034778e-09       1.356463564094e+00 
       1.689326593498e+01      -7.636351999521e-05      -8.520811580913e+02      -1.197579632180e+03       0.000000000000e+00      -7.632295858037e-05      -1.107740544243e+03       1.908073964509e-05       1.908073964509e-05      -2.978860309151e-09       1.368713229675e+00       1.426002268312e+00                      nan      -2.913342892885e-09       1.362372879896e+00 
       1.728676064800e+01      -7.324300732848e-05      -8.557590596339e+02      -1.202779523324e+03       0.000000000000e+00      -7.320410473551e-05      -1.112546869642e+03       1.830102618388e-05       1.830102618388e-05      -2.857671736413e-09       1.374604998836e+00       1.432191838776e+00                      nan      -2.794833421142e-09       1.368278500597e+00 
       1.768942103034e+01      -7.024882222174e-05      -8.594373250894e+02      -1.207981652807e+03       0.000000000000e+00      -7.021151130259e-05      -1.117355069406e+03       1.755287782565e-05       1.755287782565e-05      -2.741390834260e-09       1.380496524756e+00       1.438384062616e+00                      nan      -2.681123171563e-09       1.374186215325e+00 
       1.810146057785e+01      -6.737567601911e-05      -8.631129070679e+02      -1.213182091071e+03       0.000000000000e+00      -6.733989243698e-05      -1.122161468631e+03       1.683497310924e-05       1.683497310924e-05      -2.629811592227e-09       1.386382869149e+00       1.444573962921e+00                      nan      -2.572010674432e-09       1.380091243749e+00 
       1.852309775936e+01      -6.461886624333e-05      -8.667873872291e+02      -1.218382928957e+03       0.000000000000e+00      -6.458454816061e-05      -1.126968016309e+03       1.614613704015e-05       1.614613704015e-05      -2.522752152160e-09       1.392266541776e+00       1.450764281976e+00                      nan      -2.467318107300e-09       1.385996186451e+00 
       1.895455613248e+01      -6.197365125803e-05      -8.704594498993e+02      -1.223582618077e+03       0.000000000000e+00      -6.194073935776e-05      -1.131773246063e+03       1.548518483944e-05       1.548518483944e-05      -2.420027554913e-09       1.398145367550e+00       1.456952946021e+00                      nan      -2.366864582563e-09       1.391899033024e+00 
       1.939606446216e+01      -5.944027090407e-05      -8.741981333679e+02      -1.228875231126e+03       0.000000000000e+00      -5.940870574364e-05      -1.136664509467e+03       1.485217643591e-05       1.485217643591e-05      -2.321648811463e-09       1.404130169088e+00       1.463255580420e+00                      nan      -2.270660906840e-09       1.397910224633e+00 
       1.984785684195e+01      -5.700530661568e-05      -8.778723839275e+02      -1.234082295891e+03       0.000000000000e+00      -5.697503588096e-05      -1.141476073293e+03       1.424375897024e-05       1.424375897024e-05      -2.227092437879e-09       1.410010451375e+00       1.469453042363e+00                      nan      -2.178195111020e-09       1.403820372117e+00 
       2.031017281816e+01      -5.466991877499e-05      -8.815580062922e+02      -1.239307296827e+03       0.000000000000e+00      -5.464088953757e-05      -1.146304005992e+03       1.366022238439e-05       1.366022238439e-05      -2.136404376754e-09       1.415907874572e+00       1.475672304490e+00                      nan      -2.089512144754e-09       1.409750749080e+00 
       2.078325751684e+01      -5.242895368209e-05      -8.852365695488e+02      -1.244525104803e+03       0.000000000000e+00      -5.240111575201e-05      -1.151124975552e+03       1.310027893800e-05       1.310027893800e-05      -2.049384782278e-09       1.421792795577e+00       1.481882647411e+00                      nan      -2.004416584803e-09       1.415671981911e+00 
       2.126736177375e+01      -5.027874757495e-05      -8.889095805233e+02      -1.249738127487e+03       0.000000000000e+00      -5.025205271012e-05      -1.155941176113e+03       1.256301317753e-05       1.256301317753e-05      -1.965890613890e-09       1.427667574265e+00       1.488086775571e+00                      nan      -1.922768536983e-09       1.421586617091e+00 
       2.176274226737e+01      -4.821561190165e-05      -8.925757004174e+02      -1.254944477463e+03       0.000000000000e+00      -4.819001382016e-05      -1.160750862502e+03       1.204750345504e-05       1.204750345504e-05      -1.885779292871e-09       1.433530003527e+00       1.494282571439e+00                      nan      -1.844428587868e-09       1.427492603975e+00 
       2.226966165502e+01      -4.623636468886e-05      -8.962404126784e+02      -1.260151937569e+03       0.000000000000e+00      -4.621181880060e-05      -1.165561225084e+03       1.155295470015e-05       1.155295470015e-05      -1.808926654167e-09       1.439388811515e+00       1.500479396839e+00                      nan      -1.769275305182e-09       1.433398845946e+00 
       2.278838871204e+01      -4.433742969538e-05      -8.998995024859e+02      -1.265354755839e+03       0.000000000000e+00      -4.431389331072e-05      -1.170366923877e+03       1.107847332768e-05       1.107847332768e-05      -1.735194343607e-09       1.445237171042e+00       1.506670343758e+00                      nan      -1.697173403695e-09       1.439298712145e+00 
       2.331919847440e+01      -4.251601773239e-05      -9.035618515496e+02      -1.270565226145e+03       0.000000000000e+00      -4.249344964472e-05      -1.175179351975e+03       1.062336241118e-05       1.062336241118e-05      -1.664473725930e-09       1.451089267156e+00       1.512870476751e+00                      nan      -1.628016643508e-09       1.445206551583e+00 
       2.386237238446e+01      -4.076867449258e-05      -9.072204245748e+02      -1.275773936513e+03       0.000000000000e+00      -4.074703533108e-05      -1.179989749428e+03       1.018675883277e-05       1.018675883277e-05      -1.596630708811e-09       1.456933729962e+00       1.519068200849e+00                      nan      -1.561673897126e-09       1.451111248619e+00 
       2.441819844021e+01      -3.909260829396e-05      -9.108793753334e+02      -1.280986645846e+03       0.000000000000e+00      -3.907186017177e-05      -1.184803452103e+03       9.767965042943e-06       9.767965042943e-06      -1.531556989097e-09       1.462777146845e+00       1.525270658934e+00                      nan      -1.498039257984e-09       1.457019584971e+00 
       2.498697134799e+01      -3.748489192585e-05      -9.145374623937e+02      -1.286201988292e+03       0.000000000000e+00      -3.746499851215e-05      -1.189619153586e+03       9.366249628038e-06       9.366249628038e-06      -1.469138520739e-09       1.468617448988e+00       1.531476011893e+00                      nan      -1.437001193372e-09       1.462929755609e+00 
       2.556899267872e+01      -3.594251690816e-05      -9.181882356897e+02      -1.291411206374e+03       0.000000000000e+00      -3.592344347086e-05      -1.194428718400e+03       8.980860867714e-06       8.980860867714e-06      -1.409258729700e-09       1.474444180918e+00       1.537673640808e+00                      nan      -1.378445711065e-09       1.468831573848e+00 
       2.616457102781e+01      -3.446317247446e-05      -9.218397354086e+02      -1.296625634010e+03       0.000000000000e+00      -3.444488551017e-05      -1.199242626406e+03       8.611221377542e-06       8.611221377542e-06      -1.351827564096e-09       1.480270166573e+00       1.543877273344e+00                      nan      -1.322284743846e-09       1.474738099144e+00 
       2.677402217879e+01      -3.304433628438e-05      -9.254927506660e+02      -1.301846382247e+03       0.000000000000e+00      -3.302680363030e-05      -1.204061905079e+03       8.256700907574e-06       8.256700907574e-06      -1.296747422484e-09       1.486096577891e+00       1.550088447245e+00                      nan      -1.268422855075e-09       1.480650752577e+00 
       2.739766927072e+01      -3.168315200901e-05      -9.291354214236e+02      -1.307057592929e+03       0.000000000000e+00      -3.166634302026e-05      -1.208871793839e+03       7.916585755065e-06       7.916585755065e-06      -1.243906990300e-09       1.491904267758e+00       1.556287566573e+00                      nan      -1.216751182037e-09       1.486550759106e+00 
       2.803584296956e+01      -3.037787033255e-05      -9.327846405461e+02      -1.312282444091e+03       0.000000000000e+00      -3.036175529463e-05      -1.213693796057e+03       7.590438823656e-06       7.590438823656e-06      -1.193238592781e-09       1.497720249253e+00       1.562503181177e+00                      nan      -1.167203552352e-09       1.492465333058e+00 
       2.868888164343e+01      -2.912588897346e-05      -9.364301666845e+02      -1.317507330856e+03       0.000000000000e+00      -2.911043955479e-05      -1.218515237866e+03       7.277609888697e-06       7.277609888697e-06      -1.144640920036e-09       1.503527972177e+00       1.568718433200e+00                      nan      -1.119680889796e-09       1.498378310373e+00 
       2.935713154210e+01      -2.792489476073e-05      -9.400664510959e+02      -1.322724855733e+03       0.000000000000e+00      -2.791008385900e-05      -1.223329231171e+03       6.977520964750e-06       6.977520964750e-06      -1.098024168249e-09       1.509318411901e+00       1.574924310273e+00                      nan      -1.074095375888e-09       1.504281021660e+00 
       3.004094698049e+01      -2.677293993855e-05      -9.436967740810e+02      -1.327939803422e+03       0.000000000000e+00      -2.675874148694e-05      -1.228140181943e+03       6.689685371736e-06       6.689685371736e-06      -1.053312612677e-09       1.515096709810e+00       1.581126621729e+00                      nan      -1.030372958281e-09       1.510178948355e+00 
       3.074069052662e+01      -2.566818725793e-05      -9.473261699785e+02      -1.333159245971e+03       0.000000000000e+00      -2.565457616630e-05      -1.232954632117e+03       6.413644041574e-06       6.413644041574e-06      -1.010435089353e-09       1.520870819967e+00       1.587334112168e+00                      nan      -9.884440502446e-10       1.516080375449e+00 
       3.145673319376e+01      -2.460835424357e-05      -9.509403855579e+02      -1.338364218808e+03       0.000000000000e+00      -2.459530663462e-05      -1.237754918529e+03       6.148826658656e-06       6.148826658656e-06      -9.693024951716e-10       1.526617728815e+00       1.593523270619e+00                      nan      -9.482215078582e-10       1.521962770381e+00 
       3.218945463722e+01      -2.359237683518e-05      -9.545687144877e+02      -1.343594709805e+03       0.000000000000e+00      -2.357986939808e-05      -1.242578163666e+03       5.894967349521e-06       5.894967349521e-06      -9.298741429723e-10       1.532384312020e+00       1.599743501563e+00                      nan      -9.096655583368e-10       1.527873247185e+00 
       3.293924335560e+01      -2.261817335013e-05      -9.581999023046e+02      -1.348835802008e+03       0.000000000000e+00      -2.260618388023e-05      -1.247410467313e+03       5.651545970057e-06       5.651545970057e-06      -8.920688803102e-10       1.538152342865e+00       1.605976334225e+00                      nan      -8.726968360258e-10       1.533794080561e+00 
       3.370649689682e+01      -2.168315714029e-05      -9.617948125906e+02      -1.354034595983e+03       0.000000000000e+00      -2.167166480654e-05      -1.252202659310e+03       5.417916201634e-06       5.417916201634e-06      -8.557856901415e-10       1.543858878629e+00       1.612156608373e+00                      nan      -8.372165426897e-10       1.539662954519e+00 
       3.449162206885e+01      -2.078630872951e-05      -9.653765792034e+02      -1.359222779505e+03       0.000000000000e+00      -2.077529324352e-05      -1.256984144122e+03       5.193823310879e-06       5.193823310879e-06      -8.209852753059e-10       1.549540859076e+00       1.618323465507e+00                      nan      -8.031862573958e-10       1.545517164583e+00 
       3.529503515545e+01      -1.992674030770e-05      -9.689763620738e+02      -1.364443376806e+03       0.000000000000e+00      -1.991618185402e-05      -1.261794805879e+03       4.979045463505e-06       4.979045463505e-06      -7.876336214001e-10       1.555248132365e+00       1.624529575324e+00                      nan      -7.705727292791e-10       1.551406918774e+00 
       3.611716213687e+01      -1.910253523655e-05      -9.725757589847e+02      -1.369671678084e+03       0.000000000000e+00      -1.909241501793e-05      -1.266611657411e+03       4.773103754483e-06       4.773103754483e-06      -7.556559644940e-10       1.560950976595e+00       1.630744559166e+00                      nan      -7.393028390423e-10       1.557303104865e+00 
       3.695843891573e+01      -1.831202348386e-05      -9.761625756415e+02      -1.374891348955e+03       0.000000000000e+00      -1.830232359029e-05      -1.271419498363e+03       4.575580897573e-06       4.575580897573e-06      -7.249873399351e-10       1.566629639943e+00       1.636948450133e+00                      nan      -7.093130550439e-10       1.563186554109e+00 
       3.781931154810e+01      -1.755405295791e-05      -9.797480003220e+02      -1.380118116350e+03       0.000000000000e+00      -1.754475609215e-05      -1.276232875642e+03       4.386189023037e-06       4.386189023037e-06      -6.955830972505e-10       1.572301866576e+00       1.643160503991e+00                      nan      -6.805597164464e-10       1.569075546425e+00 
       3.870023648006e+01      -1.682704339354e-05      -9.833171873458e+02      -1.385332269895e+03       0.000000000000e+00      -1.681813309785e-05      -1.281033426368e+03       4.204533274462e-06       4.204533274462e-06      -6.673815988736e-10       1.577943635260e+00       1.649356373146e+00                      nan      -6.529825417071e-10       1.574946717616e+00 
       3.960168078965e+01      -1.612989072495e-05      -9.868783855655e+02      -1.390545527958e+03       0.000000000000e+00      -1.612135112874e-05      -1.285831975662e+03       4.030337782184e-06       4.030337782184e-06      -6.403400893362e-10       1.583567958173e+00       1.655550432644e+00                      nan      -6.265397235240e-10       1.580813677177e+00 
       4.052412243459e+01      -1.546183023638e-05      -9.904600506575e+02      -1.395796984498e+03       0.000000000000e+00      -1.545364587644e-05      -1.290664786924e+03       3.863411469111e-06       3.863411469111e-06      -6.144293362185e-10       1.589220250257e+00       1.661790974822e+00                      nan      -6.012026871563e-10       1.586722414470e+00 
       4.146805050564e+01      -1.482075797027e-05      -9.940028975707e+02      -1.401006625338e+03       0.000000000000e+00      -1.481291449982e-05      -1.295457472665e+03       3.703228624954e-06       3.703228624954e-06      -5.895666428927e-10       1.594805168398e+00       1.667979207939e+00                      nan      -5.768905396870e-10       1.592578463693e+00 
       4.243396548597e+01      -1.420622862656e-05      -9.975493986527e+02      -1.406232722508e+03       0.000000000000e+00      -1.419871193689e-05      -1.300264094937e+03       3.549677984223e-06       3.549677984223e-06      -5.657354111660e-10       1.600390594529e+00       1.674186992531e+00                      nan      -5.535870670013e-10       1.598450306377e+00 
       4.342237951647e+01      -1.361693768077e-05      -1.001083970515e+03      -1.411454674778e+03       0.000000000000e+00      -1.360973435611e-05      -1.305065450265e+03       3.402433589026e-06       3.402433589026e-06      -5.428846493573e-10       1.605951256207e+00       1.680388870925e+00                      nan      -5.312423967615e-10       1.604313488423e+00 
       4.443381666736e+01      -1.305198125758e-05      -1.004615509347e+03      -1.416685223864e+03       0.000000000000e+00      -1.304507836286e-05      -1.309873297455e+03       3.261269590714e-06       3.261269590714e-06      -5.209794409496e-10       1.611501148434e+00       1.686600470196e+00                      nan      -5.098223887286e-10       1.610182780894e+00 
       4.546881321600e+01      -1.251012263141e-05      -1.008124499226e+03      -1.421898305828e+03       0.000000000000e+00      -1.250350788831e-05      -1.314663372813e+03       3.125876972077e-06       3.125876972077e-06      -4.999714500330e-10       1.617008682631e+00       1.692789783619e+00                      nan      -4.892797678322e-10       1.616027468092e+00 
       4.652791793125e+01      -1.199068986544e-05      -1.011632041890e+03      -1.427123431860e+03       0.000000000000e+00      -1.198435135352e-05      -1.319462990348e+03       2.996087838379e-06       2.996087838379e-06      -4.798348468649e-10       1.622507381838e+00       1.698993000766e+00                      nan      -4.695892822004e-10       1.621881933131e+00 
       4.761169236447e+01      -1.149246442506e-05      -1.015111745896e+03      -1.432325308517e+03       0.000000000000e+00      -1.148639087070e-05      -1.324239299967e+03       2.871597717674e-06       2.871597717674e-06      -4.605219100182e-10       1.627954614434e+00       1.705166642642e+00                      nan      -4.507042553104e-10       1.627704494938e+00 
       4.872071114719e+01      -1.101519687619e-05      -1.018618467796e+03      -1.437579518766e+03       0.000000000000e+00      -1.100937714021e-05      -1.329062386805e+03       2.752344285053e-06       2.752344285053e-06      -4.420237503823e-10       1.633437991311e+00       1.711403672633e+00                      nan      -4.326160146965e-10       1.633583713123e+00 
       4.985556229585e+01      -1.055737458477e-05      -1.022091896925e+03      -1.442804448224e+03       0.000000000000e+00      -1.055179832999e-05      -1.333856401230e+03       2.637949582496e-06       2.637949582496e-06      -4.242807571184e-10       1.638860465797e+00       1.717603720377e+00                      nan      -4.152662453172e-10       1.639423583932e+00 
       5.101684752356e+01      -1.011856946604e-05      -1.025566490822e+03      -1.448048080612e+03       0.000000000000e+00      -1.011322658399e-05      -1.338665777941e+03       2.528306645997e-06       2.528306645997e-06      -4.072767651601e-10       1.644276904796e+00       1.723825608003e+00                      nan      -3.986391512505e-10       1.645280053181e+00 
       5.220518255912e+01      -9.697465454386e-06      -1.028985835601e+03      -1.453234209836e+03       0.000000000000e+00      -9.692346534241e-06      -1.343419677661e+03       2.423086633560e-06       2.423086633560e-06      -3.909598309219e-10       1.649596491438e+00       1.729975535668e+00                      nan      -3.826839161718e-10       1.651063382324e+00 
       5.342119747348e+01      -9.293884676618e-06      -1.032405842914e+03      -1.458439905599e+03       0.000000000000e+00      -9.288980404002e-06      -1.348189560297e+03       2.322245101000e-06       2.322245101000e-06      -3.753238790066e-10       1.654908448599e+00       1.736148476563e+00                      nan      -3.673946199180e-10       1.656864000982e+00 
       5.466553701386e+01      -8.906940602421e-06      -1.035807632706e+03      -1.463640541930e+03       0.000000000000e+00      -8.902242133563e-06      -1.352952430451e+03       2.225560533391e-06       2.225560533391e-06      -3.603341711959e-10       1.660182081902e+00       1.742313799164e+00                      nan      -3.527372845506e-10       1.662652440008e+00 
       5.593886094555e+01      -8.536103310331e-06      -1.039208597547e+03      -1.468860698114e+03       0.000000000000e+00      -8.531602083734e-06      -1.357731008274e+03       2.132900520934e-06       2.132900520934e-06      -3.459703691500e-10       1.665444811807e+00       1.748501893940e+00                      nan      -3.386920274743e-10       1.668457457385e+00 
       5.724184440174e+01      -8.180744473589e-06      -1.042613451003e+03      -1.474107995375e+03       0.000000000000e+00      -8.176432261915e-06      -1.362532230136e+03       2.044108065479e-06       2.044108065479e-06      -3.322081297137e-10       1.670703723817e+00       1.754721926805e+00                      nan      -3.252350451995e-10       1.674287539436e+00 
       5.857517824153e+01      -7.839995135562e-06      -1.045992055301e+03      -1.479342267408e+03       0.000000000000e+00      -7.835864172338e-06      -1.367318694070e+03       1.958966043084e-06       1.958966043084e-06      -3.190132584145e-10       1.675910022788e+00       1.760924459520e+00                      nan      -3.123328878737e-10       1.680095241628e+00 
       5.993956941615e+01      -7.513212343046e-06      -1.049336472570e+03      -1.484553739770e+03       0.000000000000e+00      -7.509255203281e-06      -1.372081201970e+03       1.877313800820e-06       1.877313800820e-06      -3.063606944475e-10       1.681050496764e+00       1.767097442543e+00                      nan      -2.999610462700e-10       1.685868791858e+00 
       6.133574134388e+01      -7.200092107329e-06      -1.052683527851e+03      -1.489793998986e+03       0.000000000000e+00      -7.196301528899e-06      -1.376867489807e+03       1.799075382225e-06       1.799075382225e-06      -2.942391212596e-10       1.686183582439e+00       1.773304252903e+00                      nan      -2.881084665908e-10       1.691668360827e+00 
       6.276443429353e+01      -6.899842355501e-06      -1.055998961460e+03      -1.495017435838e+03       0.000000000000e+00      -6.896211496140e-06      -1.381635081234e+03       1.724052874035e-06       1.724052874035e-06      -2.826172840130e-10       1.691253843612e+00       1.779488675571e+00                      nan      -2.767445724126e-10       1.697440008023e+00 
       6.422640577704e+01      -6.611990797377e-06      -1.059289582317e+03      -1.500234628924e+03       0.000000000000e+00      -6.608513066098e-06      -1.386393646735e+03       1.652128266524e-06       1.652128266524e-06      -2.714769497499e-10       1.696271600611e+00       1.785663688978e+00                      nan      -2.658515365541e-10       1.703195795071e+00 
       6.572243095102e+01      -6.336067929827e-06      -1.062560607983e+03      -1.505454175036e+03       0.000000000000e+00      -6.332736985399e-06      -1.391150994726e+03       1.583184246350e-06       1.583184246350e-06      -2.607999357667e-10       1.701244588701e+00       1.791839692135e+00                      nan      -2.554115796723e-10       1.708945302003e+00 
       6.725330302784e+01      -6.071407806469e-06      -1.065780289500e+03      -1.510633959444e+03       0.000000000000e+00      -6.068217660562e-06      -1.395867885093e+03       1.517054415140e-06       1.517054415140e-06      -2.505599218568e-10       1.706121345013e+00       1.797964834610e+00                      nan      -2.453989518131e-10       1.714638724027e+00 
       6.881983369612e+01      -5.817713260394e-06      -1.068975190067e+03      -1.515811812217e+03       0.000000000000e+00      -5.814658083550e-06      -1.400579253669e+03       1.453664520887e-06       1.453664520887e-06      -2.407457560288e-10       1.710943716934e+00       1.804085622826e+00                      nan      -2.358027573503e-10       1.720320051356e+00 
       7.042285355117e+01      -5.574652526404e-06      -1.072167024123e+03      -1.521019173476e+03       0.000000000000e+00      -5.571726666285e-06      -1.405314077460e+03       1.392931666571e-06       1.392931666571e-06      -2.313448408629e-10       1.715745738064e+00       1.810240561822e+00                      nan      -2.266106847700e-10       1.726025608697e+00 
       7.206321253532e+01      -5.341671101644e-06      -1.075333175823e+03      -1.526226744589e+03       0.000000000000e+00      -5.338869199887e-06      -1.410044973323e+03       1.334717299972e-06       1.334717299972e-06      -2.223353185436e-10       1.720490477247e+00       1.816393458536e+00                      nan      -2.178013512572e-10       1.731720471491e+00 
       7.374178038864e+01      -5.118525304149e-06      -1.078508484393e+03      -1.531484028293e+03       0.000000000000e+00      -5.115842133130e-06      -1.414817669465e+03       1.278960533283e-06       1.278960533283e-06      -2.137082175393e-10       1.725232869829e+00       1.822605195149e+00                      nan      -2.093659961622e-10       1.737462251999e+00 
       7.545944711000e+01      -4.904470464889e-06      -1.081620203484e+03      -1.536693023235e+03       0.000000000000e+00      -4.901901190316e-06      -1.419541034710e+03       1.225475297579e-06       1.225475297579e-06      -2.054335816406e-10       1.729855745496e+00       1.828755047722e+00                      nan      -2.012752991714e-10       1.743135408191e+00 
       7.721712342904e+01      -4.699323821236e-06      -1.084707709672e+03      -1.541909718618e+03       0.000000000000e+00      -4.696863707336e-06      -1.424266784721e+03       1.174215926834e-06       1.174215926834e-06      -1.975048671034e-10       1.734421244287e+00       1.834911760203e+00                      nan      -1.935228753444e-10       1.748805009367e+00 
       7.901574128901e+01      -4.502667187204e-06      -1.087757741139e+03      -1.547117897566e+03       0.000000000000e+00      -4.500311720043e-06      -1.428979644146e+03       1.125077930011e-06       1.125077930011e-06      -1.899056448431e-10       1.738907270985e+00       1.841055252776e+00                      nan      -1.860926540179e-10       1.754451425665e+00 
