# total lensed [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
 1066       1.161039715284e+03       2.888016807058e+01       8.944741134518e-02      -7.937530989230e+01       4.726999526778e-09       5.215334142552e-08       5.085129963685e-07 
 1067       1.163981526418e+03       2.859280286835e+01       8.948053850962e-02      -7.945973283387e+01       4.718438038709e-09       3.829753613711e-08       5.045134859905e-07 
 1068       1.166926271014e+03       2.830538660160e+01       8.951399236310e-02      -7.952090307468e+01       4.709898203005e-09       2.465200410527e-08       5.004785432584e-07 
 1069       1.169871753567e+03       2.801802861378e+01       8.954775105950e-02      -7.955894328179e+01       4.701379991707e-09       1.121033969094e-08       4.964074814035e-07 
 1070       1.172815762170e+03       2.773083904291e+01       8.958179257330e-02      -7.957397777276e+01       4.692883367705e-09      -2.033950705960e-09       4.922996072505e-07 
 1071       1.175756068481e+03       2.744392882343e+01       8.961609469905e-02      -7.956613252010e+01       4.684408284643e-09      -1.508744908488e-08       4.881542211888e-07 
 1072       1.178690427684e+03       2.715740968802e+01       8.965063505103e-02      -7.953553515567e+01       4.675954686828e-09      -2.795682628381e-08       4.839706171437e-07 
 1073       1.181616578447e+03       2.687139416942e+01       8.968539106273e-02      -7.948231497516e+01       4.667522509127e-09      -4.064884241931e-08       4.797480825477e-07 
 1074       1.184532242890e+03       2.658599560226e+01       8.972033998648e-02      -7.940660294246e+01       4.659111676879e-09      -5.317034732740e-08       4.754858983115e-07 
 1075       1.187435126541e+03       2.630132812490e+01       8.975545889297e-02      -7.930853169411e+01       4.650722105796e-09      -6.552828100528e-08       4.711833387952e-07 
 1076       1.190322918301e+03       2.601750668122e+01       8.979072467084e-02      -7.918823554371e+01       4.642353701867e-09      -7.772967405389e-08       4.668396717794e-07 
 1077       1.193193290405e+03       2.573464702249e+01       8.982611402623e-02      -7.904585048636e+01       4.634006361258e-09      -8.978164812131e-08       4.624541584358e-07 
 1078       1.196043898383e+03       2.545286570920e+01       8.986160348234e-02      -7.888151420309e+01       4.625679970222e-09      -1.016914163471e-07       4.580260532986e-07 
 1079       1.198872381023e+03       2.517228011284e+01       8.989716937902e-02      -7.869536606525e+01       4.617374404992e-09      -1.134662838072e-07       4.535546042350e-07 
 1080       1.201676360331e+03       2.489300841778e+01       8.993278787232e-02      -7.848754713899e+01       4.609089531692e-09      -1.251136479601e-07       4.490390524163e-07 
 1081       1.204453441496e+03       2.461516962304e+01       8.996843493402e-02      -7.825820018964e+01       4.600825206231e-09      -1.366409990936e-07       4.444786322885e-07 
 1082       1.207201212845e+03       2.433888354420e+01       9.000408635127e-02      -7.800746968613e+01       4.592581274209e-09      -1.480559207724e-07       4.398725715428e-07 
 1083       1.209917245814e+03       2.406427081514e+01       9.003971772608e-02      -7.773550180547e+01       4.584357570815e-09      -1.593660902864e-07       4.352200910870e-07 
 1084       1.212599094903e+03       2.379145288992e+01       9.007530447491e-02      -7.744244443710e+01       4.576153920727e-09      -1.705792791005e-07       4.305204050150e-07 
 1085       1.215244297640e+03       2.352055204461e+01       9.011082182827e-02      -7.712844718739e+01       4.567970138013e-09      -1.817033533043e-07       4.257727205786e-07 
 1086       1.217850374541e+03       2.325169137908e+01       9.014624483021e-02      -7.679366138401e+01       4.559806026031e-09      -1.927462740633e-07       4.209762381567e-07 
 1087       1.220414829075e+03       2.298499481885e+01       9.018154833797e-02      -7.643824008036e+01       4.551661377325e-09      -2.037160980709e-07       4.161301512270e-07 
 1088       1.222935147623e+03       2.272058711693e+01       9.021670702147e-02      -7.606233806004e+01       4.543535973525e-09      -2.146209780009e-07       4.112336463354e-07 
 1089       1.225408799441e+03       2.245859385564e+01       9.025169536291e-02      -7.566611184122e+01       4.535429585248e-09      -2.254691629613e-07       4.062859030669e-07 
 1090       1.227833515853e+03       2.219912973357e+01       9.028648911126e-02      -7.524974981104e+01       4.527342028536e-09      -2.362658514675e-07       4.012865268247e-07 
 1091       1.230208132001e+03       2.194226325103e+01       9.032106966787e-02      -7.481356306216e+01       4.519273336069e-09      -2.470036801208e-07       3.962368567614e-07 
 1092       1.232531756305e+03       2.168805155482e+01       9.035541975878e-02      -7.435789578265e+01       4.511223590331e-09      -2.576720447434e-07       3.911386840660e-07 
 1093       1.234803492239e+03       2.143655211084e+01       9.038952198484e-02      -7.388309524399e+01       4.503192867415e-09      -2.682602300758e-07       3.859938216336e-07 
 1094       1.237022438328e+03       2.118782270470e+01       9.042335882141e-02      -7.338951180847e+01       4.495181236947e-09      -2.787574092783e-07       3.808041041664e-07 
 1095       1.239187688132e+03       2.094192144239e+01       9.045691261808e-02      -7.287749893669e+01       4.487188762016e-09      -2.891526434316e-07       3.755713882759e-07 
 1096       1.241298330239e+03       2.069890675091e+01       9.049016559839e-02      -7.234741319503e+01       4.479215499109e-09      -2.994348810361e-07       3.702975525847e-07 
 1097       1.243353448253e+03       2.045883737891e+01       9.052309985952e-02      -7.179961426309e+01       4.471261498034e-09      -3.095929575111e-07       3.649844978287e-07 
 1098       1.245352120786e+03       2.022177239737e+01       9.055569737201e-02      -7.123446494117e+01       4.463326801854e-09      -3.196155946925e-07       3.596341469594e-07 
 1099       1.247293421446e+03       1.998777120019e+01       9.058793997947e-02      -7.065233115773e+01       4.455411446812e-09      -3.294914003298e-07       3.542484452463e-07 
 1100       1.249176418830e+03       1.975689350488e+01       9.061980939832e-02      -7.005358197688e+01       4.447515462262e-09      -3.392088675820e-07       3.488293603800e-07 
 1101       1.251000176510e+03       1.952919935319e+01       9.065128721743e-02      -6.943858960581e+01       4.439638870596e-09      -3.487563745127e-07       3.433788825745e-07 
 1102       1.252763753023e+03       1.930474911176e+01       9.068235489793e-02      -6.880772940226e+01       4.431781687171e-09      -3.581221835848e-07       3.378990246707e-07 
 1103       1.254466201866e+03       1.908360347276e+01       9.071299377281e-02      -6.816137988201e+01       4.423943920238e-09      -3.672944411533e-07       3.323918222396e-07 
 1104       1.256106571481e+03       1.886582345453e+01       9.074318504673e-02      -6.749992272633e+01       4.416125570868e-09      -3.762611769580e-07       3.268593336857e-07 
 1105       1.257683905245e+03       1.865147040223e+01       9.077290979566e-02      -6.682374278944e+01       4.408326632879e-09      -3.850103036152e-07       3.213036403505e-07 
 1106       1.259197241463e+03       1.844060598851e+01       9.080214896665e-02      -6.613322810598e+01       4.400547092765e-09      -3.935296161078e-07       3.157268466168e-07 
 1107       1.260645613355e+03       1.823329221411e+01       9.083088337749e-02      -6.542876989849e+01       4.392786929616e-09      -4.018067912757e-07       3.101310800120e-07 
 1108       1.262028049049e+03       1.802959140855e+01       9.085909371643e-02      -6.471076258484e+01       4.385046115052e-09      -4.098293873043e-07       3.045184913130e-07 
 1109       1.263343571566e+03       1.782956623072e+01       9.088676054194e-02      -6.397960378573e+01       4.377324613140e-09      -4.175848432123e-07       2.988912546500e-07 
 1110       1.264591198817e+03       1.763327966960e+01       9.091386428235e-02      -6.323569433213e+01       4.369622380326e-09      -4.250604783390e-07       2.932515676117e-07 
 1111       1.265769943584e+03       1.744079504485e+01       9.094038523560e-02      -6.247943827279e+01       4.361939365357e-09      -4.322434918303e-07       2.876016513495e-07 
 1112       1.266878813519e+03       1.725217600745e+01       9.096630356896e-02      -6.171124288162e+01       4.354275509206e-09      -4.391209621239e-07       2.819437506827e-07 
 1113       1.267916811128e+03       1.706748654040e+01       9.099159931872e-02      -6.093151866526e+01       4.346630744995e-09      -4.456798464338e-07       2.762801342036e-07 
 1114       1.268882933761e+03       1.688679095931e+01       9.101625238990e-02      -6.014067937047e+01       4.339004997922e-09      -4.519069802333e-07       2.706130943829e-07 
 1115       1.269776173605e+03       1.671015391307e+01       9.104024255597e-02      -5.933914199160e+01       4.331398185181e-09      -4.577890767381e-07       2.649449476752e-07 
 1116       1.270595517674e+03       1.653764038450e+01       9.106354945857e-02      -5.852732677810e+01       4.323810215888e-09      -4.633127263876e-07       2.592780346245e-07 
 1117       1.271339947795e+03       1.636931569098e+01       9.108615260721e-02      -5.770565724195e+01       4.316240991002e-09      -4.684643963255e-07       2.536147199705e-07 
 1118       1.272008440599e+03       1.620524548510e+01       9.110803137896e-02      -5.687456016515e+01       4.308690403249e-09      -4.732304298799e-07       2.479573927541e-07 
 1119       1.272599967517e+03       1.604549575532e+01       9.112916501822e-02      -5.603446560713e+01       4.301158337043e-09      -4.775970460420e-07       2.423084664242e-07 
 1120       1.273113494760e+03       1.589013282660e+01       9.114953263635e-02      -5.518580691229e+01       4.293644668411e-09      -4.815503389442e-07       2.366703789440e-07 
 1121       1.273547983316e+03       1.573922336104e+01       9.116911321145e-02      -5.432902071742e+01       4.286149264909e-09      -4.850762773372e-07       2.310455928973e-07 
 1122       1.273902388939e+03       1.559283435855e+01       9.118788558805e-02      -5.346454695917e+01       4.278671985549e-09      -4.881607040661e-07       2.254365955959e-07 
 1123       1.274175662136e+03       1.545103315746e+01       9.120582847681e-02      -5.259282888152e+01       4.271212680717e-09      -4.907893355460e-07       2.198458991862e-07 
 1124       1.274366748159e+03       1.531388743522e+01       9.122292045422e-02      -5.171431304326e+01       4.263771192095e-09      -4.929477612360e-07       2.142760407564e-07 
 1125       1.274474586994e+03       1.518146520896e+01       9.123913996236e-02      -5.082944932543e+01       4.256347352579e-09      -4.946214431131e-07       2.087295824443e-07 
 1126       1.274498113355e+03       1.505383483624e+01       9.125446530855e-02      -4.993869093879e+01       4.248940986202e-09      -4.957957151445e-07       2.032091115441e-07 
 1127       1.274436256665e+03       1.493106501561e+01       9.126887466512e-02      -4.904249443130e+01       4.241551908052e-09      -4.964557827594e-07       1.977172406152e-07 
 1128       1.274287941056e+03       1.481322478729e+01       9.128234606906e-02      -4.814131969558e+01       4.234179924192e-09      -4.965867223197e-07       1.922566075891e-07 
 1129       1.274052343002e+03       1.470036994134e+01       9.129486028536e-02      -4.723561175592e+01       4.226824878267e-09      -4.961777694915e-07       1.868293506065e-07 
 1130       1.273729667920e+03       1.459250204817e+01       9.130640943803e-02      -4.632574585621e+01       4.219486792822e-09      -4.952352766304e-07       1.814355211382e-07 
 1131       1.273320383603e+03       1.448960889903e+01       9.131698849021e-02      -4.541208167611e+01       4.212165731476e-09      -4.937700057131e-07       1.760746402937e-07 
 1132       1.272824963496e+03       1.439167804971e+01       9.132659239070e-02      -4.449498149271e+01       4.204861752509e-09      -4.917928628587e-07       1.707462212676e-07 
 1133       1.272243886710e+03       1.429869681994e+01       9.133521607393e-02      -4.357481018635e+01       4.197574908801e-09      -4.893148990093e-07       1.654497693002e-07 
 1134       1.271577638038e+03       1.421065229276e+01       9.134285445996e-02      -4.265193524631e+01       4.190305247783e-09      -4.863473106121e-07       1.601847816371e-07 
 1135       1.270826707965e+03       1.412753131388e+01       9.134950245444e-02      -4.172672677662e+01       4.183052811375e-09      -4.829014403026e-07       1.549507474894e-07 
 1136       1.269991592687e+03       1.404932049103e+01       9.135515494860e-02      -4.079955750177e+01       4.175817635933e-09      -4.789887775896e-07       1.497471479937e-07 
 1137       1.269072794122e+03       1.397600619335e+01       9.135980681925e-02      -3.987080277247e+01       4.168599752188e-09      -4.746209595402e-07       1.445734561718e-07 
 1138       1.268070819923e+03       1.390757455076e+01       9.136345292871e-02      -3.894084057141e+01       4.161399185195e-09      -4.698097714676e-07       1.394291368906e-07 
 1139       1.266986183498e+03       1.384401145330e+01       9.136608812486e-02      -3.801005151902e+01       4.154215954271e-09      -4.645671476189e-07       1.343136468215e-07 
 1140       1.265819404016e+03       1.378530255053e+01       9.136770724104e-02      -3.707881887918e+01       4.147050072940e-09      -4.589051718648e-07       1.292264344004e-07 
 1141       1.264571006429e+03       1.373143325085e+01       9.136830509611e-02      -3.614752856503e+01       4.139901548871e-09      -4.528360783903e-07       1.241669397869e-07 
 1142       1.263241521481e+03       1.368238872093e+01       9.136787649437e-02      -3.521656914467e+01       4.132770383828e-09      -4.463722523867e-07       1.191345948240e-07 
 1143       1.261831485723e+03       1.363815388503e+01       9.136641622556e-02      -3.428633184694e+01       4.125656573605e-09      -4.395262307448e-07       1.141288229974e-07 
 1144       1.260341441529e+03       1.359871342438e+01       9.136391906486e-02      -3.335721056718e+01       4.118560107968e-09      -4.323107027495e-07       1.091490393949e-07 
 1145       1.258771937109e+03       1.356405177654e+01       9.136037977284e-02      -3.242960187294e+01       4.111480970599e-09      -4.247385107752e-07       1.041946506653e-07 
 1146       1.257123526521e+03       1.353415313479e+01       9.135579309546e-02      -3.150390500976e+01       4.104419139038e-09      -4.168226509832e-07       9.926505497798e-08 
 1147       1.255396769690e+03       1.350900144747e+01       9.135015376404e-02      -3.058052190695e+01       4.097374584618e-09      -4.085762740196e-07       9.435964198188e-08 
 1148       1.253592232418e+03       1.348858041736e+01       9.134345649525e-02      -2.965985718327e+01       4.090347272412e-09      -4.000126857148e-07       8.947779276435e-08 
 1149       1.251710486401e+03       1.347287350105e+01       9.133569599109e-02      -2.874231815274e+01       4.083337161169e-09      -3.911453477842e-07       8.461887981022e-08 
 1150       1.249752109239e+03       1.346186390829e+01       9.132686693884e-02      -2.782831483039e+01       4.076344203256e-09      -3.819878785300e-07       7.978226696065e-08 
 1151       1.247717684454e+03       1.345553460139e+01       9.131696401109e-02      -2.691825993795e+01       4.069368344598e-09      -3.725540535446e-07       7.496730937189e-08 
 1152       1.245607801505e+03       1.345386829454e+01       9.130598186570e-02      -2.601256890970e+01       4.062409524615e-09      -3.628578064148e-07       7.017335347401e-08 
 1153       1.243423055799e+03       1.345684745323e+01       9.129391514575e-02      -2.511165989812e+01       4.055467676165e-09      -3.529132294277e-07       6.539973692952e-08 
 1154       1.241164048704e+03       1.346445429357e+01       9.128075847956e-02      -2.421595377971e+01       4.048542725481e-09      -3.427345742770e-07       6.064578859198e-08 
 1155       1.238831387568e+03       1.347667078167e+01       9.126650648067e-02      -2.332587416073e+01       4.041634592108e-09      -3.323362527718e-07       5.591082846440e-08 
 1156       1.236425685730e+03       1.349347863304e+01       9.125115374779e-02      -2.244184738292e+01       4.034743188847e-09      -3.217328375457e-07       5.119416765775e-08 
 1157       1.233947562534e+03       1.351485931191e+01       9.123469486481e-02      -2.156430252929e+01       4.027868421686e-09      -3.109390627673e-07       4.649510834923e-08 
 1158       1.231397643346e+03       1.354079403062e+01       9.121712440074e-02      -2.069367142984e+01       4.021010189746e-09      -2.999698248521e-07       4.181294374055e-08 
 1159       1.228776559563e+03       1.357126374899e+01       9.119843690976e-02      -1.983038866734e+01       4.014168385210e-09      -2.888401831757e-07       3.714695801612e-08 
 1160       1.226084948632e+03       1.360624917367e+01       9.117862693114e-02      -1.897489158307e+01       4.007342893269e-09      -2.775653607881e-07       3.249642630118e-08 
 1161       1.223323454063e+03       1.364573075753e+01       9.115768898922e-02      -1.812762028254e+01       4.000533592054e-09      -2.661607451291e-07       2.786061461977e-08 
 1162       1.220492725440e+03       1.368968869902e+01       9.113561759343e-02      -1.728901764130e+01       3.993740352575e-09      -2.546418887453e-07       2.323877985280e-08 
 1163       1.217593418440e+03       1.373810294151e+01       9.111240723825e-02      -1.645952931065e+01       3.986963038655e-09      -2.430245100081e-07       1.863016969583e-08 
 1164       1.214626194843e+03       1.379095317269e+01       9.108805240319e-02      -1.563960372341e+01       3.980201506873e-09      -2.313244938329e-07       1.403402261694e-08 
 1165       1.211591722550e+03       1.384821882393e+01       9.106254755277e-02      -1.482969209966e+01       3.973455606493e-09      -2.195578923999e-07       9.449567814454e-09 
 1166       1.208490675593e+03       1.390987906964e+01       9.103588713648e-02      -1.403024845248e+01       3.966725179404e-09      -2.077409258754e-07       4.876025174596e-09 
 1167       1.205323734152e+03       1.397591282664e+01       9.100806558880e-02      -1.324172959375e+01       3.960010060055e-09      -1.958899831354e-07       3.126052290803e-10 
 1168       1.202091686004e+03       1.404629115906e+01       9.097907978750e-02      -1.246454535987e+01       3.953310114225e-09      -1.840189087166e-07      -4.241301060210e-09 
 1169       1.198795732238e+03       1.412095439032e+01       9.094893646223e-02      -1.169890859572e+01       3.946625356536e-09      -1.721308064373e-07      -8.785548960060e-09 
 1170       1.195437185391e+03       1.419983470353e+01       9.091764487861e-02      -1.094498330497e+01       3.939955835746e-09      -1.602260834946e-07      -1.331980263862e-08 
 1171       1.192017368389e+03       1.428286370860e+01       9.088521438845e-02      -1.020293426121e+01       3.933301596139e-09      -1.483051503369e-07      -1.784372401211e-08 
 1172       1.188537614562e+03       1.436997244101e+01       9.085165443002e-02      -9.472927009288e+00       3.926662677477e-09      -1.363684206758e-07      -2.235697273735e-08 
 1173       1.184999267673e+03       1.446109136047e+01       9.081697452818e-02      -8.755127866698e+00       3.920039114957e-09      -1.244163114969e-07      -2.685920620439e-08 
 1174       1.181403681939e+03       1.455615034963e+01       9.078118429459e-02      -8.049703924967e+00       3.913430939162e-09      -1.124492430716e-07      -3.135007952898e-08 
 1175       1.177752222053e+03       1.465507871278e+01       9.074429342794e-02      -7.356823051018e+00       3.906838176021e-09      -1.004676389679e-07      -3.582924554515e-08 
 1176       1.174046263211e+03       1.475780517455e+01       9.070631171412e-02      -6.676653888557e+00       3.900260846760e-09      -8.847192606204e-08      -4.029635479773e-08 
 1177       1.170287191128e+03       1.486425787861e+01       9.066724902641e-02      -6.009365859439e+00       3.893698967855e-09      -7.646253454959e-08      -4.475105553484e-08 
 1178       1.166476402068e+03       1.497436438636e+01       9.062711532569e-02      -5.355129165054e+00       3.887152550988e-09      -6.443989795710e-08      -4.919299370046e-08 
 1179       1.162615302865e+03       1.508805167564e+01       9.058592066064e-02      -4.714114787696e+00       3.880621603002e-09      -5.240445315326e-08      -5.362181292683e-08 
 1180       1.158705310944e+03       1.520524613944e+01       9.054367516792e-02      -4.086494491946e+00       3.874106125852e-09      -4.035664036035e-08      -5.803715452701e-08 
 1181       1.154747854345e+03       1.532587358457e+01       9.050038907239e-02      -3.472440826043e+00       3.867606116559e-09      -2.829690316565e-08      -6.243865748734e-08 
 1182       1.150744371749e+03       1.544985923038e+01       9.045607268727e-02      -2.872127123262e+00       3.861121567164e-09      -1.622568853283e-08      -6.682595845986e-08 
 1183       1.146696312495e+03       1.557712770745e+01       9.041073641438e-02      -2.285727503293e+00       3.854652464681e-09      -4.143446813406e-09      -7.119869175482e-08 
 1184       1.142605136610e+03       1.570760305631e+01       9.036439074431e-02      -1.713416873613e+00       3.848198791048e-09       7.949368241796e-09      -7.555648933306e-08 
 1185       1.138472314827e+03       1.584120872610e+01       9.031704625661e-02      -1.155370930867e+00       3.841760523083e-09       2.005229947120e-08      -7.989898079850e-08 
 1186       1.134299328610e+03       1.597786757332e+01       9.026871362001e-02      -6.117661622410e-01       3.835337632434e-09       3.216488629097e-08      -8.422579339054e-08 
 1187       1.130087670177e+03       1.611750186049e+01       9.021940359261e-02      -8.277984683979e-02       3.828930085531e-09       4.428666468354e-08      -8.853655197645e-08 
 1188       1.125838842523e+03       1.626003325485e+01       9.016912702204e-02       4.314099429366e-01       3.822537843539e-09       5.641716718606e-08      -9.283087904377e-08 
 1189       1.121554359444e+03       1.640538282709e+01       9.011789484573e-02       9.306243400166e-01       3.816160862310e-09       6.855592287888e-08      -9.710839469274e-08 
 1190       1.117235745556e+03       1.655347105003e+01       9.006571809102e-02       1.414683681281e+00       3.809799092336e-09       8.070245737401e-08      -1.013687166286e-07 
 1191       1.112884536325e+03       1.670421779731e+01       9.001260787544e-02       1.883407506185e+00       3.803452478696e-09       9.285629280354e-08      -1.056114601542e-07 
 1192       1.108502278083e+03       1.685754234210e+01       8.995857540684e-02       2.336614555385e+00       3.797120961013e-09       1.050169478081e-07      -1.098362381618e-07 
 1193       1.104090528056e+03       1.701336335581e+01       8.990363198363e-02       2.774122769359e+00       3.790804473400e-09       1.171839375251e-07      -1.140426611260e-07 
 1194       1.099650854385e+03       1.717159890678e+01       8.984778899493e-02       3.195749287032e+00       3.784502944414e-09       1.293567735774e-07      -1.182303370961e-07 
 1195       1.095184836148e+03       1.733216645896e+01       8.979105792083e-02       3.601310444396e+00       3.778216297007e-09       1.415349640614e-07      -1.223988716876e-07 
 1196       1.090694063386e+03       1.749498287065e+01       8.973345033253e-02       3.990621773142e+00       3.771944448475e-09       1.537180135356e-07      -1.265478680757e-07 
 1197       1.086180137125e+03       1.765996439316e+01       8.967497789256e-02       4.363497999272e+00       3.765687310407e-09       1.659054230087e-07      -1.306769269865e-07 
 1198       1.081644669396e+03       1.782702666954e+01       8.961565235500e-02       4.719753041734e+00       3.759444788640e-09       1.780966899283e-07      -1.347856466902e-07 
 1199       1.077089283263e+03       1.799608473325e+01       8.955548556561e-02       5.059200011036e+00       3.753216783203e-09       1.902913081688e-07      -1.388736229927e-07 
 1200       1.072515612842e+03       1.816705300689e+01       8.949448946209e-02       5.381651207877e+00       3.747003188272e-09       2.024887680198e-07      -1.429404492282e-07 
 1201       1.067925303327e+03       1.833984530088e+01       8.943267607426e-02       5.686918121764e+00       3.740803892115e-09       2.146885561747e-07      -1.469857162516e-07 
 1202       1.063320011011e+03       1.851437481217e+01       8.937005752424e-02       5.974811429643e+00       3.734618777045e-09       2.268901557183e-07      -1.510090124302e-07 
 1203       1.058701403310e+03       1.869055412292e+01       8.930664602665e-02       6.245140994515e+00       3.728447719367e-09       2.390930461157e-07      -1.550099236367e-07 
 1204       1.054071158786e+03       1.886829519924e+01       8.924245388884e-02       6.497715864064e+00       3.722290589328e-09       2.512967032003e-07      -1.589880332409e-07 
 1205       1.049430967170e+03       1.904750938982e+01       8.917749351102e-02       6.732344269281e+00       3.716147251064e-09       2.635005991617e-07      -1.629429221018e-07 
 1206       1.044782529385e+03       1.922810742471e+01       8.911177738653e-02       6.948833623084e+00       3.710017562552e-09       2.757042025342e-07      -1.668741685603e-07 
 1207       1.040127476753e+03       1.941000149214e+01       8.904531877159e-02       7.147039426813e+00       3.703901408048e-09       2.879075041181e-07      -1.707813206742e-07 
 1208       1.035467127498e+03       1.959311149929e+01       8.897813370321e-02       7.327012640780e+00       3.697798796380e-09       3.001126052285e-07      -1.746638123869e-07 
 1209       1.030802727341e+03       1.977735888476e+01       8.891023900611e-02       7.488854095661e+00       3.691709764927e-09       3.123221582515e-07      -1.785210458213e-07 
 1210       1.026135530063e+03       1.996266454616e+01       8.884165162562e-02       7.632665749162e+00       3.685634347314e-09       3.245388434384e-07      -1.823524188850e-07 
 1211       1.021466797524e+03       2.014894883897e+01       8.877238862789e-02       7.758550688666e+00       3.679572573364e-09       3.367653690244e-07      -1.861573252550e-07 
 1212       1.016797799676e+03       2.033613157543e+01       8.870246720017e-02       7.866613133880e+00       3.673524469073e-09       3.490044713468e-07      -1.899351543632e-07 
 1213       1.012129814583e+03       2.052413202336e+01       8.863190465105e-02       7.956958439485e+00       3.667490056563e-09       3.612589149639e-07      -1.936852913815e-07 
 1214       1.007464128434e+03       2.071286890512e+01       8.856071841071e-02       8.029693097786e+00       3.661469354053e-09       3.735314927741e-07      -1.974071172073e-07 
 1215       1.002802035563e+03       2.090226039637e+01       8.848892603118e-02       8.084924741359e+00       3.655462375819e-09       3.858250261349e-07      -2.011000084485e-07 
 1216       9.981448384629e+02       2.109222412505e+01       8.841654518659e-02       8.122762145700e+00       3.649469132158e-09       3.981423649826e-07      -2.047633374085e-07 
 1217       9.934938478011e+02       2.128267717015e+01       8.834359367341e-02       8.143315231875e+00       3.643489629348e-09       4.104863879516e-07      -2.083964720717e-07 
 1218       9.888503824390e+02       2.147353606066e+01       8.827008941070e-02       8.146695069166e+00       3.637523869614e-09       4.228600024942e-07      -2.119987760885e-07 
 1219       9.842157694460e+02       2.166471677439e+01       8.819605044039e-02       8.133013877725e+00       3.631571851091e-09       4.352661450007e-07      -2.155696087602e-07 
 1220       9.795913441168e+02       2.185613473688e+01       8.812149492751e-02       8.102385031216e+00       3.625633567782e-09       4.477077809196e-07      -2.191083250244e-07 
 1221       9.749784499879e+02       2.204770482023e+01       8.804644116043e-02       8.054923059469e+00       3.619709009525e-09       4.601879048778e-07      -2.226142754397e-07 
 1222       9.703784388534e+02       2.223934134199e+01       8.797090755114e-02       7.990743651126e+00       3.613798161953e-09       4.727095408014e-07      -2.260868061711e-07 
 1223       9.657926707821e+02       2.243095806405e+01       8.789491263548e-02       7.909963656290e+00       3.607901006455e-09       4.852757420365e-07      -2.295252589749e-07 
 1224       9.612225141333e+02       2.262246819148e+01       8.781847507340e-02       7.812701089177e+00       3.602017520140e-09       4.978895914697e-07      -2.329289711837e-07 
 1225       9.566693455737e+02       2.281378437140e+01       8.774161364921e-02       7.699075130760e+00       3.596147675796e-09       5.105542016500e-07      -2.362972756910e-07 
 1226       9.521345500937e+02       2.300481869188e+01       8.766434727183e-02       7.569206131419e+00       3.590291441856e-09       5.232727149097e-07      -2.396295009368e-07 
 1227       9.476195210235e+02       2.319548268078e+01       8.758669497504e-02       7.423215613594e+00       3.584448782353e-09       5.360483034859e-07      -2.429249708922e-07 
 1228       9.431256600499e+02       2.338568730464e+01       8.750867591775e-02       7.261226274428e+00       3.578619656887e-09       5.488841696426e-07      -2.461830050441e-07 
 1229       9.386543772325e+02       2.357534296755e+01       8.743030938421e-02       7.083361988419e+00       3.572804020582e-09       5.617835457927e-07      -2.494029183806e-07 
 1230       9.342070910200e+02       2.376435950999e+01       8.735161478431e-02       6.889747810066e+00       3.567001824051e-09       5.747496946197e-07      -2.525840213753e-07 
 1231       9.297852282671e+02       2.395264620774e+01       8.727261165380e-02       6.680509976523e+00       3.561213013351e-09       5.877859092005e-07      -2.557256199726e-07 
 1232       9.253902242504e+02       2.414011177075e+01       8.719331965456e-02       6.455775910241e+00       3.555437529949e-09       6.008955131279e-07      -2.588270155721e-07 
 1233       9.210235226848e+02       2.432666434196e+01       8.711375857481e-02       6.215674221624e+00       3.549675310681e-09       6.140818606332e-07      -2.618875050140e-07 
 1234       9.166865757404e+02       2.451221149625e+01       8.703394832944e-02       5.960334711671e+00       3.543926287710e-09       6.273483367093e-07      -2.649063805630e-07 
 1235       9.123808440585e+02       2.469666023922e+01       8.695390896019e-02       5.689888374628e+00       3.538190388488e-09       6.406983572339e-07      -2.678829298941e-07 
 1236       9.081077967680e+02       2.487991700615e+01       8.687366063591e-02       5.404467400638e+00       3.532467535717e-09       6.541353690926e-07      -2.708164360764e-07 
 1237       9.038689115021e+02       2.506188766078e+01       8.679322365286e-02       5.104205178387e+00       3.526757647307e-09       6.676628503030e-07      -2.737061775583e-07 
 1238       8.996656744145e+02       2.524247749428e+01       8.671261843492e-02       4.789236297754e+00       3.521060636336e-09       6.812843101377e-07      -2.765514281522e-07 
 1239       8.954995801957e+02       2.542159122403e+01       8.663186553384e-02       4.459696552460e+00       3.515376411010e-09       6.950032892490e-07      -2.793514570188e-07 
 1240       8.913721320897e+02       2.559913299255e+01       8.655098562951e-02       4.115722942718e+00       3.509704874622e-09       7.088233597927e-07      -2.821055286524e-07 
 1241       8.872848419103e+02       2.577500636633e+01       8.646999953021e-02       3.757453677877e+00       3.504045925513e-09       7.227481255522e-07      -2.848129028646e-07 
 1242       8.832392300573e+02       2.594911433474e+01       8.638892817284e-02       3.385028179076e+00       3.498399457028e-09       7.367812220638e-07      -2.874728347699e-07 
 1243       8.792368255333e+02       2.612135930886e+01       8.630779262320e-02       2.998587081891e+00       3.492765357478e-09       7.509263167406e-07      -2.900845747695e-07 
 1244       8.752791659597e+02       2.629164312039e+01       8.622661407623e-02       2.598272238984e+00       3.487143510095e-09       7.651871089982e-07      -2.926473685362e-07 
