# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=99
# for k=1.00899e-05 to 203.102 h/Mpc,
# number of wavenumbers equal to 845
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_fld                  6:d_ur                   7:d_tot                  8:phi                    9:psi                   10:t_g                   11:t_b                   12:t_fld                 13:t_ur                  14:t_tot              
       4.861206285770e-01      -1.070356749364e-02      -3.057152022260e+02      -4.303401249613e+02       0.000000000000e+00      -1.068596318435e-02      -3.979820443707e+02       8.278734292196e-03       8.278734292196e-03      -5.123720446275e-01      -2.046929681904e-02                      nan      -5.123720162054e-01      -2.284427889717e-02 
       4.892216490879e-01      -1.060016936681e-02      -3.067413236955e+02      -4.316046886020e+02       0.000000000000e+00      -1.058273430556e-02      -3.991719079798e+02       8.198552764229e-03       8.198552764229e-03      -5.138977325289e-01      -2.048884447102e-02                      nan      -5.138977043783e-01      -2.290575850897e-02 
       4.923226697648e-01      -1.049852692654e-02      -3.077777521630e+02      -4.328669508516e+02       0.000000000000e+00      -1.048125821612e-02      -4.003615489044e+02       8.119723622754e-03       8.119723622754e-03      -5.154228084361e-01      -2.050653848744e-02                      nan      -5.154227805522e-01      -2.296692173856e-02 
       4.954236906047e-01      -1.039849916505e-02      -3.088117842624e+02      -4.341258330683e+02       0.000000000000e+00      -1.038139420663e-02      -4.015480647655e+02       8.042156957239e-03       8.042156957239e-03      -5.169441128868e-01      -2.052588568141e-02                      nan      -5.169440852656e-01      -2.302820190787e-02 
       4.985247116044e-01      -1.029990885718e-02      -3.098288366308e+02      -4.353785392404e+02       0.000000000000e+00      -1.028296540636e-02      -4.027268596327e+02       7.965733191920e-03       7.965733191920e-03      -5.184562842369e-01      -2.055023364144e-02                      nan      -5.184562568750e-01      -2.308992289345e-02 
       5.016257327611e-01      -1.020260512986e-02      -3.108173707722e+02      -4.366221949367e+02       0.000000000000e+00      -1.018582123454e-02      -4.038937598226e+02       7.890346316216e-03       7.890346316216e-03      -5.199543180856e-01      -2.058192233665e-02                      nan      -5.199542909802e-01      -2.315226299339e-02 
       5.047267540718e-01      -1.010641691675e-02      -3.117658200037e+02      -4.378523723404e+02       0.000000000000e+00      -1.008979094039e-02      -4.050433266641e+02       7.815870586700e-03       7.815870586700e-03      -5.214314679530e-01      -2.062265165906e-02                      nan      -5.214314411018e-01      -2.321523267244e-02 
       5.078277755336e-01      -1.001123655894e-02      -3.126683717043e+02      -4.390658746366e+02       0.000000000000e+00      -9.994767050627e-03      -4.061720385733e+02       7.742222462259e-03       7.742222462259e-03      -5.228832468427e-01      -2.067286066601e-02                      nan      -5.228832202440e-01      -2.327872959835e-02 
       5.109287971439e-01      -9.917004018873e-03      -3.135226187530e+02      -4.402608194052e+02       0.000000000000e+00      -9.900689617106e-03      -4.072779839543e+02       7.669352360260e-03       7.669352360260e-03      -5.243071475702e-01      -2.073225342643e-02                      nan      -5.243071212221e-01      -2.334261104712e-02 
       5.140298188999e-01      -9.823729620883e-03      -3.143315059872e+02      -4.414375399717e+02       0.000000000000e+00      -9.807568916279e-03      -4.083619031999e+02       7.597262060513e-03       7.597262060513e-03      -5.257039725879e-01      -2.079966898576e-02                      nan      -5.257039464885e-01      -2.340672424513e-02 
       5.171308407990e-01      -9.731518862217e-03      -3.151037242182e+02      -4.426000626715e+02       0.000000000000e+00      -9.715510224915e-03      -4.094284502867e+02       7.526024860556e-03       7.526024860556e-03      -5.270794841076e-01      -2.087335733835e-02                      nan      -5.270794582546e-01      -2.347101313817e-02 
       5.202318628386e-01      -9.640468150092e-03      -3.158494846197e+02      -4.437517948661e+02       0.000000000000e+00      -9.624609737828e-03      -4.104820195363e+02       7.455705524300e-03       7.455705524300e-03      -5.284390467727e-01      -2.095107469699e-02                      nan      -5.284390211632e-01      -2.353532841610e-02 
       5.233328850162e-01      -9.550693030406e-03      -3.165804445035e+02      -4.448970395543e+02       0.000000000000e+00      -9.534982759002e-03      -4.115279627969e+02       7.386382581550e-03       7.386382581550e-03      -5.297892071487e-01      -2.103045621365e-02                      nan      -5.297891817795e-01      -2.359954686945e-02 
       5.264339073294e-01      -9.462246158116e-03      -3.173060630538e+02      -4.460374058874e+02       0.000000000000e+00      -9.446681813539e-03      -4.125690952406e+02       7.318085494954e-03       7.318085494954e-03      -5.311332138819e-01      -2.110911352882e-02                      nan      -5.311331887493e-01      -2.366341535700e-02 
       5.295349297758e-01      -9.375145862872e-03      -3.180340322488e+02      -4.471731570611e+02       0.000000000000e+00      -9.359725169188e-03      -4.136068578699e+02       7.250817850733e-03       7.250817850733e-03      -5.324725514885e-01      -2.118491763474e-02                      nan      -5.324725265887e-01      -2.372665421133e-02 
       5.326359523530e-01      -9.289382371202e-03      -3.187700067026e+02      -4.483035826635e+02       0.000000000000e+00      -9.274103046747e-03      -4.146415765477e+02       7.184563329132e-03       7.184563329132e-03      -5.338073159591e-01      -2.125610872940e-02                      nan      -5.338072912883e-01      -2.378898897598e-02 
       5.357369750589e-01      -9.204983364316e-03      -3.195194450852e+02      -4.494303330967e+02       0.000000000000e+00      -9.189843070405e-03      -4.156754615439e+02       7.119338224610e-03       7.119338224610e-03      -5.351401449260e-01      -2.132168781203e-02                      nan      -5.351401204801e-01      -2.385036270837e-02 
       5.388379978910e-01      -9.121911406430e-03      -3.202850359466e+02      -4.505522138192e+02       0.000000000000e+00      -9.106907857156e-03      -4.167079725715e+02       7.055111112409e-03       7.055111112409e-03      -5.364702218732e-01      -2.138085039292e-02                      nan      -5.364701976483e-01      -2.391061701268e-02 
       5.419390208474e-01      -9.040215465720e-03      -3.210709851413e+02      -4.516728502752e+02       0.000000000000e+00      -9.025346293470e-03      -4.177427226258e+02       6.991921112849e-03       6.991921112849e-03      -5.378022087751e-01      -2.143365184174e-02                      nan      -5.378021847672e-01      -2.396993906005e-02 
       5.450400439257e-01      -8.959883264223e-03      -3.218777282959e+02      -4.527934337308e+02       0.000000000000e+00      -8.945146128621e-03      -4.187807478690e+02       6.929762542998e-03       6.929762542998e-03      -5.391375467646e-01      -2.148059205208e-02                      nan      -5.391375229696e-01      -2.402846301096e-02 
       5.481410671241e-01      -8.880905297664e-03      -3.227042651682e+02      -4.539157121421e+02       0.000000000000e+00      -8.866297890270e-03      -4.198233070610e+02       6.868633219988e-03       6.868633219988e-03      -5.404780201258e-01      -2.152269224862e-02                      nan      -5.404779965399e-01      -2.408641855321e-02 
       5.512420904404e-01      -8.803210480530e-03      -3.235458955543e+02      -4.550385757460e+02       0.000000000000e+00      -8.788730633933e-03      -4.208687496611e+02       6.808483602851e-03       6.808483602851e-03      -5.418216861647e-01      -2.156118606631e-02                      nan      -5.418216627843e-01      -2.414392630869e-02 
       5.543431138726e-01      -8.726692298193e-03      -3.243954552077e+02      -4.561591510002e+02       0.000000000000e+00      -8.712338049959e-03      -4.219136007204e+02       6.749236790451e-03       6.749236790451e-03      -5.431642638816e-01      -2.159748964788e-02                      nan      -5.431642407033e-01      -2.420104625380e-02 
       5.574441374189e-01      -8.651243975852e-03      -3.252450614580e+02      -4.572744513024e+02       0.000000000000e+00      -8.637013569202e-03      -4.229541789071e+02       6.690815665858e-03       6.690815665858e-03      -5.445012152145e-01      -2.163309141402e-02                      nan      -5.445011922356e-01      -2.425783995008e-02 
       5.605451610773e-01      -8.576789933864e-03      -3.260882947786e+02      -4.583828446154e+02       0.000000000000e+00      -8.562681760779e-03      -4.239881355250e+02       6.633167032790e-03       6.633167032790e-03      -5.458297191262e-01      -2.166939366369e-02                      nan      -5.458296963442e-01      -2.431442106073e-02 
       5.636461848459e-01      -8.503275424949e-03      -3.269201106139e+02      -4.594835328128e+02       0.000000000000e+00      -8.489287983990e-03      -4.250140179609e+02       6.576253595081e-03       6.576253595081e-03      -5.471481091236e-01      -2.170758998431e-02                      nan      -5.471480865360e-01      -2.437091444887e-02 
       5.667472087230e-01      -8.430676170846e-03      -3.277376793776e+02      -4.605770057870e+02       0.000000000000e+00      -8.416808008475e-03      -4.260317722093e+02       6.520060811630e-03       6.520060811630e-03      -5.484564959245e-01      -2.174857729805e-02                      nan      -5.484564735293e-01      -2.442746610707e-02 
       5.698482327068e-01      -8.358986908059e-03      -3.285397830840e+02      -4.616644868073e+02       0.000000000000e+00      -8.345236581496e-03      -4.270421965295e+02       6.464587412999e-03       6.464587412999e-03      -5.497560370631e-01      -2.179293254776e-02                      nan      -5.497560148579e-01      -2.448421151943e-02 
       5.729492567955e-01      -8.288193434120e-03      -3.293254436064e+02      -4.627464539043e+02       0.000000000000e+00      -8.274559523718e-03      -4.280455227346e+02       6.409823448891e-03       6.409823448891e-03      -5.510470936495e-01      -2.184091485582e-02                      nan      -5.510470716322e-01      -2.454120545946e-02 
       5.760502809874e-01      -8.218266830581e-03      -3.300941603874e+02      -4.638221210021e+02       0.000000000000e+00      -8.204747961250e-03      -4.290410330900e+02       6.355745079735e-03       6.355745079735e-03      -5.523287026664e-01      -2.189231911984e-02                      nan      -5.523286808349e-01      -2.459837865552e-02 
       5.791513052809e-01      -8.149159618079e-03      -3.308446431298e+02      -4.648894899410e+02       0.000000000000e+00      -8.135754490176e-03      -4.300269002987e+02       6.302312978993e-03       6.302312978993e-03      -5.535984228839e-01      -2.194674306331e-02                      nan      -5.535984012362e-01      -2.465557410007e-02 
       5.822523296744e-01      -8.080837910567e-03      -3.315772125284e+02      -4.659469201228e+02       0.000000000000e+00      -8.067545273382e-03      -4.310018442769e+02       6.249497192430e-03       6.249497192430e-03      -5.548544649571e-01      -2.200348355111e-02                      nan      -5.548544434913e-01      -2.471261218451e-02 
       5.853533541662e-01      -8.013297521155e-03      -3.322943384777e+02      -4.669942188902e+02       0.000000000000e+00      -8.000116119014e-03      -4.319661028221e+02       6.197290590886e-03       6.197290590886e-03      -5.560969810518e-01      -2.206166111124e-02                      nan      -5.560969597659e-01      -2.476935973511e-02 
       5.884543787547e-01      -7.946559152194e-03      -3.330001032579e+02      -4.680326012668e+02       0.000000000000e+00      -7.933487679709e-03      -4.329213132833e+02       6.145706007458e-03       6.145706007458e-03      -5.573279490977e-01      -2.212036428264e-02                      nan      -5.573279279896e-01      -2.482574839689e-02 
       5.915554034386e-01      -7.880668989840e-03      -3.337002045873e+02      -4.690648090224e+02       0.000000000000e+00      -7.867706047714e-03      -4.338706096626e+02       6.094776561749e-03       6.094776561749e-03      -5.585512933641e-01      -2.217869609586e-02                      nan      -5.585512724316e-01      -2.488178659431e-02 
