# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
 1350       7.608235106949e+02       2.755770700448e+01       0.000000000000e+00      -6.640820911422e+01       2.955226452150e-09       2.001370914131e-06      -3.016431243881e-07 
 1351       7.627551068608e+02       2.736306580282e+01       0.000000000000e+00      -6.671590329497e+01       2.950750911523e-09       2.008431767969e-06      -2.997712472618e-07 
 1352       7.647053884502e+02       2.716635874648e+01       0.000000000000e+00      -6.700761059367e+01       2.946284506632e-09       2.015240970101e-06      -2.978753076669e-07 
 1353       7.666729246830e+02       2.696766439780e+01       0.000000000000e+00      -6.728317358289e+01       2.941827188152e-09       2.021786013105e-06      -2.959556914640e-07 
 1354       7.686562759992e+02       2.676706181577e+01       0.000000000000e+00      -6.754243422852e+01       2.937378903957e-09       2.028054288970e-06      -2.940127886705e-07 
 1355       7.706539940427e+02       2.656463055694e+01       0.000000000000e+00      -6.778523388891e+01       2.932939599099e-09       2.034033088737e-06      -2.920469934769e-07 
 1356       7.726646216444e+02       2.636045067634e+01       0.000000000000e+00      -6.801141331392e+01       2.928509215783e-09       2.039709602142e-06      -2.900587042623e-07 
 1357       7.746866928062e+02       2.615460272845e+01       0.000000000000e+00      -6.822081264399e+01       2.924087693349e-09       2.045070917252e-06      -2.880483236113e-07 
 1358       7.767187326842e+02       2.594716776810e+01       0.000000000000e+00      -6.841327140928e+01       2.919674968251e-09       2.050104020110e-06      -2.860162583298e-07 
 1359       7.787592575727e+02       2.573822735140e+01       0.000000000000e+00      -6.858862852867e+01       2.915270974030e-09       2.054795794370e-06      -2.839629194611e-07 
 1360       7.808067748879e+02       2.552786353673e+01       0.000000000000e+00      -6.874672230891e+01       2.910875641298e-09       2.059133020939e-06      -2.818887223025e-07 
 1361       7.828597831508e+02       2.531615888560e+01       0.000000000000e+00      -6.888739044367e+01       2.906488897711e-09       2.063102377613e-06      -2.797940864213e-07 
 1362       7.849167719715e+02       2.510319646363e+01       0.000000000000e+00      -6.901047001264e+01       2.902110667951e-09       2.066690438717e-06      -2.776794356710e-07 
 1363       7.869762936443e+02       2.488905829620e+01       0.000000000000e+00      -6.911584139756e+01       2.897740890083e-09       2.069887904175e-06      -2.755451718153e-07 
 1364       7.890371788075e+02       2.467382071550e+01       0.000000000000e+00      -6.920356054784e+01       2.893379565059e-09       2.072702361947e-06      -2.733915949011e-07 
 1365       7.910983230645e+02       2.445755896539e+01       0.000000000000e+00      -6.927372813213e+01       2.889026708233e-09       2.075145730115e-06      -2.712189816374e-07 
 1366       7.931586155705e+02       2.424034874305e+01       0.000000000000e+00      -6.932644575196e+01       2.884682333058e-09       2.077230046479e-06      -2.690276116828e-07 
 1367       7.952169390203e+02       2.402226619974e+01       0.000000000000e+00      -6.936181594369e+01       2.880346451067e-09       2.078967469018e-06      -2.668177676572e-07 
 1368       7.972721696372e+02       2.380338794166e+01       0.000000000000e+00      -6.937994218042e+01       2.876019071864e-09       2.080370276348e-06      -2.645897351528e-07 
 1369       7.993231771605e+02       2.358379103082e+01       0.000000000000e+00      -6.938092887391e+01       2.871700203100e-09       2.081450868178e-06      -2.623438027459e-07 
 1370       8.013688248342e+02       2.336355298579e+01       0.000000000000e+00      -6.936488137649e+01       2.867389850461e-09       2.082221765769e-06      -2.600802620076e-07 
 1371       8.034079693949e+02       2.314275178264e+01       0.000000000000e+00      -6.933190598296e+01       2.863088017651e-09       2.082695612394e-06      -2.577994075154e-07 
 1372       8.054394610602e+02       2.292146585569e+01       0.000000000000e+00      -6.928210993254e+01       2.858794706376e-09       2.082885173798e-06      -2.555015368648e-07 
 1373       8.074621435172e+02       2.269977409839e+01       0.000000000000e+00      -6.921560141077e+01       2.854509916327e-09       2.082803338657e-06      -2.531869506803e-07 
 1374       8.094748539101e+02       2.247775586411e+01       0.000000000000e+00      -6.913248955142e+01       2.850233645164e-09       2.082463119041e-06      -2.508559526271e-07 
 1375       8.114764228288e+02       2.225549096703e+01       0.000000000000e+00      -6.903288443842e+01       2.845965888499e-09       2.081877650876e-06      -2.485088494224e-07 
 1376       8.134656742973e+02       2.203305968295e+01       0.000000000000e+00      -6.891689710777e+01       2.841706639879e-09       2.081060194406e-06      -2.461459508468e-07 
 1377       8.154414257615e+02       2.181054275009e+01       0.000000000000e+00      -6.878463954946e+01       2.837455890771e-09       2.080024134657e-06      -2.437675697557e-07 
 1378       8.174024880776e+02       2.158802137000e+01       0.000000000000e+00      -6.863622470936e+01       2.833213630545e-09       2.078782981898e-06      -2.413740220908e-07 
 1379       8.193476655005e+02       2.136557720830e+01       0.000000000000e+00      -6.847176649120e+01       2.828979846454e-09       2.077350372112e-06      -2.389656268919e-07 
 1380       8.212757556718e+02       2.114329239561e+01       0.000000000000e+00      -6.829137975842e+01       2.824754523623e-09       2.075740067455e-06      -2.365427063079e-07 
 1381       8.231855496081e+02       2.092124952831e+01       0.000000000000e+00      -6.809518033611e+01       2.820537645027e-09       2.073965956727e-06      -2.341055856084e-07 
 1382       8.250758316892e+02       2.069953166939e+01       0.000000000000e+00      -6.788328501295e+01       2.816329191476e-09       2.072042055835e-06      -2.316545931956e-07 
 1383       8.269453796464e+02       2.047822234934e+01       0.000000000000e+00      -6.765581154309e+01       2.812129141599e-09       2.069982508263e-06      -2.291900606156e-07 
 1384       8.287929645506e+02       2.025740556691e+01       0.000000000000e+00      -6.741287864809e+01       2.807937471826e-09       2.067801585538e-06      -2.267123225699e-07 
 1385       8.306173508007e+02       2.003716578996e+01       0.000000000000e+00      -6.715460601883e+01       2.803754156370e-09       2.065513687702e-06      -2.242217169271e-07 
 1386       8.324172961117e+02       1.981758795634e+01       0.000000000000e+00      -6.688111431742e+01       2.799579167212e-09       2.063133343777e-06      -2.217185847344e-07 
 1387       8.341915515027e+02       1.959875747469e+01       0.000000000000e+00      -6.659252517914e+01       2.795412474081e-09       2.060675212240e-06      -2.192032702293e-07 
 1388       8.359388612856e+02       1.938076022525e+01       0.000000000000e+00      -6.628896121432e+01       2.791254044440e-09       2.058154081491e-06      -2.166761208512e-07 
 1389       8.376579630532e+02       1.916368256074e+01       0.000000000000e+00      -6.597054601028e+01       2.787103843466e-09       2.055584870324e-06      -2.141374872531e-07 
 1390       8.393475876670e+02       1.894761130718e+01       0.000000000000e+00      -6.563740413326e+01       2.782961834034e-09       2.052982628402e-06      -2.115877233133e-07 
 1391       8.410064592460e+02       1.873263376472e+01       0.000000000000e+00      -6.528966113029e+01       2.778827976698e-09       2.050362536727e-06      -2.090271861467e-07 
 1392       8.426332951545e+02       1.851883770845e+01       0.000000000000e+00      -6.492744353116e+01       2.774702229678e-09       2.047739908115e-06      -2.064562361173e-07 
 1393       8.442268059904e+02       1.830631138928e+01       0.000000000000e+00      -6.455087885031e+01       2.770584548834e-09       2.045130187672e-06      -2.038752368489e-07 
 1394       8.457856955739e+02       1.809514353474e+01       0.000000000000e+00      -6.416009558874e+01       2.766474887658e-09       2.042548953263e-06      -2.012845552378e-07 
 1395       8.473086609349e+02       1.788542334985e+01       0.000000000000e+00      -6.375522323594e+01       2.762373197249e-09       2.040011915997e-06      -1.986845614638e-07 
 1396       8.487943923018e+02       1.767724051789e+01       0.000000000000e+00      -6.333639227180e+01       2.758279426300e-09       2.037534920693e-06      -1.960756290023e-07 
 1397       8.502415730897e+02       1.747068520131e+01       0.000000000000e+00      -6.290373416853e+01       2.754193521077e-09       2.035133946365e-06      -1.934581346363e-07 
 1398       8.516488798883e+02       1.726584804251e+01       0.000000000000e+00      -6.245738139258e+01       2.750115425403e-09       2.032825106697e-06      -1.908324584677e-07 
 1399       8.530149824506e+02       1.706282016470e+01       0.000000000000e+00      -6.199746740655e+01       2.746045080638e-09       2.030624650519e-06      -1.881989839296e-07 
 1400       8.543385436805e+02       1.686169317272e+01       0.000000000000e+00      -6.152412667111e+01       2.741982425665e-09       2.028548962290e-06      -1.855580977976e-07 
 1401       8.556182196217e+02       1.666255915389e+01       0.000000000000e+00      -6.103749464691e+01       2.737927396867e-09       2.026614562574e-06      -1.829101902023e-07 
 1402       8.568528185714e+02       1.646550201228e+01       0.000000000000e+00      -6.053772767921e+01       2.733879941965e-09       2.024833582382e-06      -1.802556291791e-07 
 1403       8.580417802639e+02       1.627057137095e+01       0.000000000000e+00      -6.002506287476e+01       2.729840061863e-09       2.023200107719e-06      -1.775946838597e-07 
 1404       8.591847016617e+02       1.607780839918e+01       0.000000000000e+00      -5.949975885330e+01       2.725807769639e-09       2.021703622478e-06      -1.749276001037e-07 
 1405       8.602811782814e+02       1.588725445458e+01       0.000000000000e+00      -5.896207592462e+01       2.721783076756e-09       2.020333514900e-06      -1.722546258580e-07 
 1406       8.613308041914e+02       1.569895108343e+01       0.000000000000e+00      -5.841227609175e+01       2.717765993049e-09       2.019079077226e-06      -1.695760111647e-07 
 1407       8.623331720102e+02       1.551294002098e+01       0.000000000000e+00      -5.785062305399e+01       2.713756526713e-09       2.017929505349e-06      -1.668920081679e-07 
 1408       8.632878729035e+02       1.532926319172e+01       0.000000000000e+00      -5.727738221015e+01       2.709754684290e-09       2.016873898464e-06      -1.642028711213e-07 
 1409       8.641944965831e+02       1.514796270974e+01       0.000000000000e+00      -5.669282066160e+01       2.705760470653e-09       2.015901258722e-06      -1.615088563953e-07 
 1410       8.650526313042e+02       1.496908087901e+01       0.000000000000e+00      -5.609720721544e+01       2.701773888995e-09       2.015000490876e-06      -1.588102224843e-07 
 1411       8.658618638636e+02       1.479266019367e+01       0.000000000000e+00      -5.549081238761e+01       2.697794940814e-09       2.014160401937e-06      -1.561072300143e-07 
 1412       8.666217795974e+02       1.461874333836e+01       0.000000000000e+00      -5.487390840604e+01       2.693823625903e-09       2.013369700817e-06      -1.534001417497e-07 
 1413       8.673319623791e+02       1.444737318851e+01       0.000000000000e+00      -5.424676921375e+01       2.689859942331e-09       2.012616997981e-06      -1.506892226011e-07 
 1414       8.679919946178e+02       1.427859281065e+01       0.000000000000e+00      -5.360967047200e+01       2.685903886433e-09       2.011890805096e-06      -1.479747396325e-07 
 1415       8.686014572555e+02       1.411244546274e+01       0.000000000000e+00      -5.296288956342e+01       2.681955452795e-09       2.011179534678e-06      -1.452569620685e-07 
 1416       8.691599297656e+02       1.394897459441e+01       0.000000000000e+00      -5.230670559514e+01       2.678014634241e-09       2.010471499739e-06      -1.425361613019e-07 
 1417       8.696669901504e+02       1.378822384735e+01       0.000000000000e+00      -5.164139940191e+01       2.674081421821e-09       2.009754913435e-06      -1.398126109009e-07 
 1418       8.701222149395e+02       1.363023705555e+01       0.000000000000e+00      -5.096725354922e+01       2.670155804792e-09       2.009017888711e-06      -1.370865866166e-07 
 1419       8.705251791872e+02       1.347505824563e+01       0.000000000000e+00      -5.028455233648e+01       2.666237770609e-09       2.008248437947e-06      -1.343583663902e-07 
 1420       8.708754564710e+02       1.332273163715e+01       0.000000000000e+00      -4.959358180007e+01       2.662327304910e-09       2.007434472606e-06      -1.316282303608e-07 
 1421       8.711726188889e+02       1.317330164291e+01       0.000000000000e+00      -4.889462971656e+01       2.658424391501e-09       2.006563802876e-06      -1.288964608723e-07 
 1422       8.714162370579e+02       1.302681286924e+01       0.000000000000e+00      -4.818798560574e+01       2.654529012342e-09       2.005624137313e-06      -1.261633424813e-07 
 1423       8.716058801116e+02       1.288331011635e+01       0.000000000000e+00      -4.747394073384e+01       2.650641147534e-09       2.004603082492e-06      -1.234291619641e-07 
 1424       8.717411156983e+02       1.274283837857e+01       0.000000000000e+00      -4.675278811662e+01       2.646760775306e-09       2.003488142641e-06      -1.206942083245e-07 
 1425       8.718215099789e+02       1.260544284473e+01       0.000000000000e+00      -4.602482252249e+01       2.642887871997e-09       2.002266719292e-06      -1.179587728011e-07 
 1426       8.718466276246e+02       1.247116889838e+01       0.000000000000e+00      -4.529034047564e+01       2.639022412046e-09       2.000926110918e-06      -1.152231488746e-07 
 1427       8.718160318151e+02       1.234006211819e+01       0.000000000000e+00      -4.454964025921e+01       2.635164367976e-09       1.999453512576e-06      -1.124876322759e-07 
 1428       8.717292842366e+02       1.221216827818e+01       0.000000000000e+00      -4.380302191838e+01       2.631313710377e-09       1.997836015552e-06      -1.097525209925e-07 
 1429       8.715859450794e+02       1.208753334806e+01       0.000000000000e+00      -4.305078726349e+01       2.627470407898e-09       1.996060606997e-06      -1.070181152773e-07 
 1430       8.713855730361e+02       1.196620349353e+01       0.000000000000e+00      -4.229323987321e+01       2.623634427228e-09       1.994114169570e-06      -1.042847176549e-07 
 1431       8.711277252995e+02       1.184822507657e+01       0.000000000000e+00      -4.153068509764e+01       2.619805733082e-09       1.991983481078e-06      -1.015526329299e-07 
 1432       8.708119575604e+02       1.173364465578e+01       0.000000000000e+00      -4.076343006145e+01       2.615984288187e-09       1.989655214115e-06      -9.882216819419e-08 
 1433       8.704378240055e+02       1.162250898666e+01       0.000000000000e+00      -3.999178366703e+01       2.612170053269e-09       1.987115935699e-06      -9.609363283443e-08 
 1434       8.700048773158e+02       1.151486502190e+01       0.000000000000e+00      -3.921605659755e+01       2.608362987037e-09       1.984352106914e-06      -9.336733853963e-08 
 1435       8.695126686638e+02       1.141075991175e+01       0.000000000000e+00      -3.843656132018e+01       2.604563046168e-09       1.981350082544e-06      -9.064359930872e-08 
 1436       8.689607477120e+02       1.131024100423e+01       0.000000000000e+00      -3.765361208916e+01       2.600770185293e-09       1.978096110716e-06      -8.792273145812e-08 
 1437       8.683486626106e+02       1.121335584551e+01       0.000000000000e+00      -3.686752494894e+01       2.596984356982e-09       1.974576332530e-06      -8.520505362930e-08 
 1438       8.676759599954e+02       1.112015218021e+01       0.000000000000e+00      -3.607861773733e+01       2.593205511731e-09       1.970776781700e-06      -8.249088679638e-08 
 1439       8.669421849859e+02       1.103067795166e+01       0.000000000000e+00      -3.528721008862e+01       2.589433597945e-09       1.966683384188e-06      -7.978055427373e-08 
 1440       8.661468811832e+02       1.094498130224e+01       0.000000000000e+00      -3.449362343667e+01       2.585668561923e-09       1.962281957842e-06      -7.707438172355e-08 
 1441       8.652897380336e+02       1.086310040406e+01       0.000000000000e+00      -3.369816900116e+01       2.581910359584e-09       1.957561849660e-06      -7.437267188547e-08 
 1442       8.643710345614e+02       1.078503283743e+01       0.000000000000e+00      -3.290111160630e+01       2.578158991926e-09       1.952526908932e-06      -7.167562832891e-08 
 1443       8.633912001355e+02       1.071076590222e+01       0.000000000000e+00      -3.210270550114e+01       2.574414470254e-09       1.947184680320e-06      -6.898343055584e-08 
 1444       8.623506675189e+02       1.064028675899e+01       0.000000000000e+00      -3.130320634555e+01       2.570676804499e-09       1.941542781608e-06      -6.629625917698e-08 
 1445       8.612498728752e+02       1.057358242868e+01       0.000000000000e+00      -3.050287121272e+01       2.566946003202e-09       1.935608903969e-06      -6.361429591512e-08 
 1446       8.600892557744e+02       1.051063979239e+01       0.000000000000e+00      -2.970195859157e+01       2.563222073507e-09       1.929390812226e-06      -6.093772360833e-08 
 1447       8.588692592001e+02       1.045144559106e+01       0.000000000000e+00      -2.890072838921e+01       2.559505021146e-09       1.922896345122e-06      -5.826672621329e-08 
 1448       8.575903295557e+02       1.039598642517e+01       0.000000000000e+00      -2.809944193332e+01       2.555794850433e-09       1.916133415584e-06      -5.560148880853e-08 
 1449       8.562529166706e+02       1.034424875450e+01       0.000000000000e+00      -2.729836197466e+01       2.552091564249e-09       1.909110010989e-06      -5.294219759770e-08 
 1450       8.548574738067e+02       1.029621889784e+01       0.000000000000e+00      -2.649775268944e+01       2.548395164032e-09       1.901834193433e-06      -5.028903991291e-08 
 1451       8.534044576653e+02       1.025188303266e+01       0.000000000000e+00      -2.569787968180e+01       2.544705649766e-09       1.894314099995e-06      -4.764220421797e-08 
 1452       8.518943283929e+02       1.021122719491e+01       0.000000000000e+00      -2.489900998622e+01       2.541023019969e-09       1.886557943006e-06      -4.500188011172e-08 
 1453       8.503275495882e+02       1.017423727865e+01       0.000000000000e+00      -2.410141206997e+01       2.537347271685e-09       1.878574010318e-06      -4.236825833130e-08 
 1454       8.487045883080e+02       1.014089903585e+01       0.000000000000e+00      -2.330535583554e+01       2.533678400465e-09       1.870370665571e-06      -3.974153075546e-08 
 1455       8.470259150741e+02       1.011119807605e+01       0.000000000000e+00      -2.251111262307e+01       2.530016400365e-09       1.861956348461e-06      -3.712189040788e-08 
 1456       8.452920038795e+02       1.008511986610e+01       0.000000000000e+00      -2.171895521280e+01       2.526361263929e-09       1.853339575009e-06      -3.450953146046e-08 
 1457       8.435033321950e+02       1.006264972987e+01       0.000000000000e+00      -2.092915782749e+01       2.522712982178e-09       1.844528937834e-06      -3.190464923665e-08 
 1458       8.416603809754e+02       1.004377284800e+01       0.000000000000e+00      -2.014199613487e+01       2.519071544600e-09       1.835533106418e-06      -2.930744021477e-08 
 1459       8.397636346662e+02       1.002847425756e+01       0.000000000000e+00      -1.935774725007e+01       2.515436939137e-09       1.826360827376e-06      -2.671810203132e-08 
 1460       8.378135812100e+02       1.001673885182e+01       0.000000000000e+00      -1.857668973803e+01       2.511809152177e-09       1.817020924732e-06      -2.413683348431e-08 
 1461       8.358107120527e+02       1.000855137994e+01       0.000000000000e+00      -1.779910361599e+01       2.508188168536e-09       1.807522300186e-06      -2.156383453660e-08 
 1462       8.337555221503e+02       1.000389644670e+01       0.000000000000e+00      -1.702527035588e+01       2.504573971454e-09       1.797873933382e-06      -1.899930631923e-08 
 1463       8.316485099749e+02       1.000275851223e+01       0.000000000000e+00      -1.625547288677e+01       2.500966542576e-09       1.788084882187e-06      -1.644345113476e-08 
 1464       8.294901775216e+02       1.000512189169e+01       0.000000000000e+00      -1.548999559731e+01       2.497365861945e-09       1.778164282958e-06      -1.389647246059e-08 
 1465       8.272810303149e+02       1.001097075501e+01       0.000000000000e+00      -1.472912433817e+01       2.493771907991e-09       1.768121350815e-06      -1.135857495236e-08 
 1466       8.250215774145e+02       1.002028912664e+01       0.000000000000e+00      -1.397314642445e+01       2.490184657515e-09       1.757965379915e-06      -8.829964447240e-09 
 1467       8.227123314227e+02       1.003306088521e+01       0.000000000000e+00      -1.322235063814e+01       2.486604085681e-09       1.747705743723e-06      -6.310847967337e-09 
 1468       8.203538084902e+02       1.004926976329e+01       0.000000000000e+00      -1.247702723055e+01       2.483030166001e-09       1.737351895290e-06      -3.801433723020e-09 
 1469       8.179465283226e+02       1.006889934708e+01       0.000000000000e+00      -1.173746792475e+01       2.479462870326e-09       1.726913367520e-06      -1.301931116298e-09 
 1470       8.154910141870e+02       1.009193307615e+01       0.000000000000e+00      -1.100396591800e+01       2.475902168833e-09       1.716399773450e-06       1.187449255817e-09 
 1471       8.129877929186e+02       1.011835424315e+01       0.000000000000e+00      -1.027681588416e+01       2.472348030012e-09       1.705820806524e-06       3.666495597934e-09 
 1472       8.104373949267e+02       1.014814599354e+01       0.000000000000e+00      -9.556313976188e+00       2.468800420657e-09       1.695186240863e-06       6.134994912914e-09 
 1473       8.078403542015e+02       1.018129132528e+01       0.000000000000e+00      -8.842757828514e+00       2.465259305849e-09       1.684505931547e-06       8.592732998482e-09 
 1474       8.051972083202e+02       1.021777308857e+01       0.000000000000e+00      -8.136446559508e+00       2.461724648949e-09       1.673789814886e-06       1.103949444385e-08 
 1475       8.025084984541e+02       1.025757398557e+01       0.000000000000e+00      -7.437680773908e+00       2.458196411583e-09       1.663047908698e-06       1.347506262633e-08 
 1476       7.997747693741e+02       1.030067657009e+01       0.000000000000e+00      -6.746762565254e+00       2.454674553630e-09       1.652290312587e-06       1.589921970794e-08 
 1477       7.969965694580e+02       1.034706324736e+01       0.000000000000e+00      -6.063995518326e+00       2.451159033213e-09       1.641527208217e-06       1.831174663200e-08 
 1478       7.941744506965e+02       1.039671627370e+01       0.000000000000e+00      -5.389684711578e+00       2.447649806680e-09       1.630768859589e-06       2.071242311974e-08 
 1479       7.913089686996e+02       1.044961775625e+01       0.000000000000e+00      -4.724136719573e+00       2.444146828600e-09       1.620025613322e-06       2.310102766691e-08 
 1480       7.884007397225e+02       1.050574382302e+01       0.000000000000e+00      -4.067626498717e+00       2.440650061717e-09       1.609306337759e-06       2.547736272868e-08 
 1481       7.854506123459e+02       1.056504707050e+01       0.000000000000e+00      -3.420297681552e+00       2.437159507075e-09       1.598613714418e-06       2.784133068994e-08 
 1482       7.824594975050e+02       1.062747394203e+01       0.000000000000e+00      -2.782261301963e+00       2.433675174464e-09       1.587948877339e-06       3.019285901370e-08 
 1483       7.794283116336e+02       1.069297054111e+01       0.000000000000e+00      -2.153628823096e+00       2.430197072495e-09       1.577312967959e-06       3.253187515538e-08 
 1484       7.763579766742e+02       1.076148263083e+01       0.000000000000e+00      -1.534512137979e+00       2.426725208589e-09       1.566707135134e-06       3.485830656361e-08 
 1485       7.732494200873e+02       1.083295563326e+01       0.000000000000e+00      -9.250235701419e-01       2.423259588967e-09       1.556132535161e-06       3.717208068089e-08 
 1486       7.701035748606e+02       1.090733462885e+01       0.000000000000e+00      -3.252758742423e-01       2.419800218644e-09       1.545590331800e-06       3.947312494431e-08 
 1487       7.669213795192e+02       1.098456435583e+01       0.000000000000e+00       2.646177633133e-01       2.416347101416e-09       1.535081696299e-06       4.176136678635e-08 
 1488       7.637037781346e+02       1.106458920958e+01       0.000000000000e+00       8.445437237467e-01       2.412900239852e-09       1.524607807412e-06       4.403673363553e-08 
 1489       7.604517203349e+02       1.114735324207e+01       0.000000000000e+00       1.414387955286e+00       2.409459635286e-09       1.514169851426e-06       4.629915291719e-08 
 1490       7.571661613135e+02       1.123280016127e+01       0.000000000000e+00       1.974035972541e+00       2.406025287805e-09       1.503769022180e-06       4.854855205421e-08 
 1491       7.538480618395e+02       1.132087333047e+01       0.000000000000e+00       2.523372855885e+00       2.402597196245e-09       1.493406521092e-06       5.078485846773e-08 
 1492       7.504983882668e+02       1.141151576778e+01       0.000000000000e+00       3.062283250827e+00       2.399175358174e-09       1.483083557175e-06       5.300799957791e-08 
 1493       7.471181125438e+02       1.150467014545e+01       0.000000000000e+00       3.590651367393e+00       2.395759769889e-09       1.472801347067e-06       5.521790280466e-08 
 1494       7.437082122228e+02       1.160027878931e+01       0.000000000000e+00       4.108360979502e+00       2.392350426402e-09       1.462561115047e-06       5.741449556837e-08 
 1495       7.402696704699e+02       1.169828367815e+01       0.000000000000e+00       4.615295424344e+00       2.388947321434e-09       1.452364093064e-06       5.959770529065e-08 
 1496       7.368034760742e+02       1.179862644315e+01       0.000000000000e+00       5.111337601756e+00       2.385550447403e-09       1.442211520753e-06       6.176745939508e-08 
 1497       7.333106234576e+02       1.190124836724e+01       0.000000000000e+00       5.596369973601e+00       2.382159795417e-09       1.432104645465e-06       6.392368530795e-08 
 1498       7.297921126843e+02       1.200609038450e+01       0.000000000000e+00       6.070274563146e+00       2.378775355262e-09       1.422044722283e-06       6.606631045902e-08 
 1499       7.262489494703e+02       1.211309307960e+01       0.000000000000e+00       6.532932954437e+00       2.375397115392e-09       1.412033014049e-06       6.819526228224e-08 
 1500       7.226821451931e+02       1.222219668717e+01       0.000000000000e+00       6.984226291679e+00       2.372025062922e-09       1.402070791386e-06       7.031046821652e-08 
 1501       7.190927169012e+02       1.233334109119e+01       0.000000000000e+00       7.424035278612e+00       2.368659183618e-09       1.392159332720e-06       7.241185570644e-08 
 1502       7.154816873235e+02       1.244646582441e+01       0.000000000000e+00       7.852240177888e+00       2.365299461883e-09       1.382299924304e-06       7.449935220308e-08 
 1503       7.118500848790e+02       1.256151006774e+01       0.000000000000e+00       8.268720810451e+00       2.361945880754e-09       1.372493860238e-06       7.657288516469e-08 
 1504       7.081989436867e+02       1.267841264964e+01       0.000000000000e+00       8.673356554913e+00       2.358598421887e-09       1.362742442499e-06       7.863238205749e-08 
 1505       7.045293035743e+02       1.279711204554e+01       0.000000000000e+00       9.066026346928e+00       2.355257065548e-09       1.353046980955e-06       8.067777035642e-08 
 1506       7.008422100889e+02       1.291754637723e+01       0.000000000000e+00       9.446608678576e+00       2.351921790606e-09       1.343408793393e-06       8.270897754587e-08 
 1507       6.971387145054e+02       1.303965341224e+01       0.000000000000e+00       9.814981597737e+00       2.348592574521e-09       1.333829205543e-06       8.472593112048e-08 
 1508       6.934198738370e+02       1.316337056327e+01       0.000000000000e+00       1.017102270747e+01       2.345269393333e-09       1.324309551098e-06       8.672855858588e-08 
 1509       6.896867508442e+02       1.328863488756e+01       0.000000000000e+00       1.051460916538e+01       2.341952221655e-09       1.314851171738e-06       8.871678745944e-08 
 1510       6.859404140447e+02       1.341538308632e+01       0.000000000000e+00       1.084561768301e+01       2.338641032660e-09       1.305455417155e-06       9.069054527105e-08 
 1511       6.821819377227e+02       1.354355150410e+01       0.000000000000e+00       1.116392452523e+01       2.335335798074e-09       1.296123645074e-06       9.264975956389e-08 
 1512       6.784124019387e+02       1.367307612822e+01       0.000000000000e+00       1.146940550957e+01       2.332036488163e-09       1.286857221276e-06       9.459435789518e-08 
 1513       6.746328925387e+02       1.380389258811e+01       0.000000000000e+00       1.176193600564e+01       2.328743071726e-09       1.277657519623e-06       9.652426783694e-08 
 1514       6.708445011643e+02       1.393593615480e+01       0.000000000000e+00       1.204139093448e+01       2.325455516082e-09       1.268525922079e-06       9.843941697680e-08 
 1515       6.670483252617e+02       1.406914174023e+01       0.000000000000e+00       1.230764476798e+01       2.322173787063e-09       1.259463818738e-06       1.003397329187e-07 
 1516       6.632454680918e+02       1.420344389670e+01       0.000000000000e+00       1.256057152818e+01       2.318897849001e-09       1.250472607838e-06       1.022251432838e-07 
 1517       6.594370387394e+02       1.433877681627e+01       0.000000000000e+00       1.280004478675e+01       2.315627664717e-09       1.241553695796e-06       1.040955757111e-07 
 1518       6.556241521227e+02       1.447507433011e+01       0.000000000000e+00       1.302593766426e+01       2.312363195517e-09       1.232708497222e-06       1.059509578582e-07 
 1519       6.518078794786e+02       1.461227115337e+01       0.000000000000e+00       1.323815625724e+01       2.309104409685e-09       1.223937570303e-06       1.077911918384e-07 
 1520       6.479890992768e+02       1.475030663385e+01       0.000000000000e+00       1.343674027239e+01       2.305851308184e-09       1.215238009234e-06       1.096160771258e-07 
 1521       6.441686448891e+02       1.488912103818e+01       0.000000000000e+00       1.362176336016e+01       2.302603899433e-09       1.206606014189e-06       1.114253865387e-07 
 1522       6.403473539902e+02       1.502865430919e+01       0.000000000000e+00       1.379329977620e+01       2.299362190832e-09       1.198037752450e-06       1.132188916995e-07 
 1523       6.365260685655e+02       1.516884606536e+01       0.000000000000e+00       1.395142438245e+01       2.296126188755e-09       1.189529358287e-06       1.149963630316e-07 
 1524       6.327056349171e+02       1.530963560028e+01       0.000000000000e+00       1.409621264830e+01       2.292895898543e-09       1.181076932853e-06       1.167575697560e-07 
 1525       6.288869036718e+02       1.545096188212e+01       0.000000000000e+00       1.422774065167e+01       2.289671324493e-09       1.172676544069e-06       1.185022798879e-07 
 1526       6.250707297873e+02       1.559276355308e+01       0.000000000000e+00       1.434608508014e+01       2.286452469854e-09       1.164324226511e-06       1.202302602340e-07 
 1527       6.212579725597e+02       1.573497892887e+01       0.000000000000e+00       1.445132323207e+01       2.283239336820e-09       1.156015981302e-06       1.219412763889e-07 
 1528       6.174494956300e+02       1.587754599819e+01       0.000000000000e+00       1.454353301770e+01       2.280031926516e-09       1.147747775992e-06       1.236350927321e-07 
