# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=99
# for k=1.00899e-05 to 203.102 h/Mpc,
# number of wavenumbers equal to 845
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_fld                  6:d_ur                   7:d_tot                  8:phi                    9:psi                   10:t_g                   11:t_b                   12:t_fld                 13:t_ur                  14:t_tot              
       1.698190807317e-01      -4.862912018782e-02      -1.631450202817e+02      -2.405227091640e+02       0.000000000000e+00      -4.854943906700e-02      -2.212061770849e+02       3.770652783612e-02       3.770652783612e-02      -2.851206155427e-01      -1.341366878979e-02                      nan      -2.851204876273e-01      -1.303193677538e-02 
       1.729200066233e-01      -4.777347727887e-02      -1.690306118477e+02      -2.441075629844e+02       0.000000000000e+00      -4.769502219361e-02      -2.250542499531e+02       3.699889477325e-02       3.699889477325e-02      -2.899167985816e-01      -1.253119612372e-02                      nan      -2.899166722383e-01      -1.307602176363e-02 
       1.760209363751e-01      -4.698036690252e-02      -1.753162517033e+02      -2.477949082823e+02       0.000000000000e+00      -4.690304109701e-02      -2.290493278811e+02       3.634060528237e-02       3.634060528237e-02      -2.948938818543e-01      -1.160767464581e-02                      nan      -2.948937569390e-01      -1.312054244286e-02 
       1.791218697736e-01      -4.621660592754e-02      -1.816009902324e+02      -2.515215507261e+02       0.000000000000e+00      -4.614038201639e-02      -2.330761503477e+02       3.571019219526e-02       3.571019219526e-02      -2.999203103935e-01      -1.074529050679e-02                      nan      -2.999201869085e-01      -1.317661416148e-02 
       1.822228066242e-01      -4.544351169403e-02      -1.874279010616e+02      -2.551685176298e+02       0.000000000000e+00      -4.536843990443e-02      -2.369652631606e+02       3.508089145570e-02       3.508089145570e-02      -3.047927952955e-01      -1.004230067762e-02                      nan      -3.047926733987e-01      -1.325198593180e-02 
       1.853237467480e-01      -4.463547259863e-02      -1.924292685832e+02      -2.586473903464e+02       0.000000000000e+00      -4.456165333198e-02      -2.405862410982e+02       3.443498403878e-02       3.443498403878e-02      -3.093556140045e-01      -9.574564761738e-03                      nan      -3.093554939532e-01      -1.335268736557e-02 
       1.884246899796e-01      -4.377623401015e-02      -1.963280217666e+02      -2.618853204144e+02       0.000000000000e+00      -4.370379758957e-02      -2.438357580114e+02       3.376081284363e-02       3.376081284363e-02      -3.134840672679e-01      -9.392133858727e-03                      nan      -3.134839493751e-01      -1.348185645104e-02 
       1.915256361651e-01      -4.286017028947e-02      -1.989697641048e+02      -2.648357233121e+02       0.000000000000e+00      -4.278925460155e-02      -2.466513753818e+02       3.305374987188e-02       3.305374987188e-02      -3.171013438201e-01      -9.514014548852e-03                      nan      -3.171012284077e-01      -1.363955742968e-02 
       1.946265851615e-01      -4.189136777161e-02      -2.003286897705e+02      -2.674823579018e+02       0.000000000000e+00      -4.182209824995e-02      -2.490157966046e+02       3.231569651836e-02       3.231569651836e-02      -3.201841187943e-01      -9.929108931197e-03                      nan      -3.201840061517e-01      -1.382314364323e-02 
       1.977275368348e-01      -4.088234724576e-02      -2.005078054460e+02      -2.698395287441e+02       0.000000000000e+00      -4.081482025537e-02      -2.509570665161e+02       3.155411547194e-02       3.155411547194e-02      -3.227621533604e-01      -1.059730983563e-02                      nan      -3.227620437111e-01      -1.402741530266e-02 
       2.008284910597e-01      -3.985057210753e-02      -1.997214222433e+02      -2.719477013764e+02       0.000000000000e+00      -3.978484309493e-02      -2.525422195092e+02       3.078039543695e-02       3.078039543695e-02      -3.249147126080e-01      -1.145622227460e-02                      nan      -3.249146060848e-01      -1.424554469947e-02 
       2.039294477188e-01      -3.881783976271e-02      -1.982655713911e+02      -2.738675110336e+02       0.000000000000e+00      -3.875391825275e-02      -2.538676970561e+02       3.000809149622e-02       3.000809149622e-02      -3.267515469676e-01      -1.242635764373e-02                      nan      -3.267514436041e-01      -1.446916924549e-02 
       2.070304067018e-01      -3.780501704424e-02      -1.964837803414e+02      -2.756662670648e+02       0.000000000000e+00      -3.774286687935e-02      -2.550429354043e+02       2.925066969387e-02       2.925066969387e-02      -3.284004968614e-01      -1.342060790311e-02                      nan      -3.284003965927e-01      -1.468941446256e-02 
       2.101313679048e-01      -3.683067280132e-02      -1.947269214360e+02      -2.774126430763e+02       0.000000000000e+00      -3.677021727307e-02      -2.561796498030e+02       2.852026808685e-02       2.852026808685e-02      -3.299931173824e-01      -1.435455161668e-02                      nan      -3.299930200565e-01      -1.489797264508e-02 
       2.132323312304e-01      -3.591092403611e-02      -1.933278588307e+02      -2.791754045590e+02       0.000000000000e+00      -3.585205302357e-02      -2.573867563682e+02       2.782728249652e-02       2.782728249652e-02      -3.316567610351e-01      -1.515226965417e-02                      nan      -3.316566664295e-01      -1.508771900887e-02 
       2.163332965866e-01      -3.505714138684e-02      -1.925666764987e+02      -2.810142076873e+02       0.000000000000e+00      -3.499972143826e-02      -2.587573570621e+02       2.717919753103e-02       2.717919753103e-02      -3.335014357068e-01      -1.575419061723e-02                      nan      -3.335013435506e-01      -1.525344867424e-02 
       2.194342638866e-01      -3.427609819629e-02      -1.926530517124e+02      -2.829813478335e+02       0.000000000000e+00      -3.421998242397e-02      -2.603673458058e+02       2.658081126431e-02       2.658081126431e-02      -3.356192570425e-01      -1.612277301074e-02                      nan      -3.356191670383e-01      -1.539275372463e-02 
       2.225352330487e-01      -3.357016512410e-02      -1.937074418184e+02      -2.851168693497e+02       0.000000000000e+00      -3.351520402542e-02      -2.622684382515e+02       2.603388602121e-02       2.603388602121e-02      -3.380730905313e-01      -1.624405889183e-02                      nan      -3.380730023792e-01      -1.550583411916e-02 
       2.256362039955e-01      -3.293580905433e-02      -1.957471796302e+02      -2.874348617227e+02       0.000000000000e+00      -3.288186223157e-02      -2.644748330067e+02       2.553625666778e-02       2.553625666778e-02      -3.408814055935e-01      -1.612652320096e-02                      nan      -3.408813190148e-01      -1.559473614263e-02 
       2.287371766540e-01      -3.236588723973e-02      -1.987016115132e+02      -2.899405943522e+02       0.000000000000e+00      -3.231283037572e-02      -2.669795312798e+02       2.508388627294e-02       2.508388627294e-02      -3.440416852397e-01      -1.580483666774e-02                      nan      -3.440415999927e-01      -1.566484303848e-02 
       2.318381509550e-01      -3.184899108759e-02      -2.024055771639e+02      -2.926084244756e+02       0.000000000000e+00      -3.179672492613e-02      -2.697353698822e+02       2.466938783143e-02       2.466938783143e-02      -3.475003249362e-01      -1.532860401671e-02                      nan      -3.475002408331e-01      -1.572194313572e-02 
       2.349391268330e-01      -3.137164345517e-02      -2.066291055924e+02      -2.953968662295e+02       0.000000000000e+00      -3.132009761603e-02      -2.726719877016e+02       2.428398860855e-02       2.428398860855e-02      -3.511762965455e-01      -1.476036544299e-02                      nan      -3.511762134605e-01      -1.577281962957e-02 
       2.380401042261e-01      -3.091914853757e-02      -2.110970506522e+02      -2.982473665153e+02       0.000000000000e+00      -3.086828344914e-02      -2.756979657099e+02       2.391792019590e-02       2.391792019590e-02      -3.549622466219e-01      -1.416796120903e-02                      nan      -3.549621644931e-01      -1.582408585274e-02 
       2.411410830753e-01      -3.047788276264e-02      -2.155262093955e+02      -3.010995412609e+02       0.000000000000e+00      -3.042768700294e-02      -2.787191135254e+02       2.356212062307e-02       2.356212062307e-02      -3.587475271411e-01      -1.361834702926e-02                      nan      -3.587474459655e-01      -1.588208926044e-02 
       2.442420633249e-01      -3.003647103907e-02      -2.196525239825e+02      -3.038963229808e+02       0.000000000000e+00      -2.998695667398e-02      -2.816469871063e+02       2.320887861132e-02       2.320887861132e-02      -3.624271089431e-01      -1.317071484219e-02                      nan      -3.624270287657e-01      -1.595216531967e-02 
       2.473430449220e-01      -2.958538611186e-02      -2.232485844809e+02      -3.065840934499e+02       0.000000000000e+00      -2.953658310088e-02      -2.844017893730e+02       2.285192684917e-02       2.285192684917e-02      -3.659080702388e-01      -1.287267346343e-02                      nan      -3.659079911401e-01      -1.603828216465e-02 
       2.504440278160e-01      -2.911955084305e-02      -2.261533567415e+02      -3.091244261646e+02       0.000000000000e+00      -2.907149971859e-02      -2.869266424263e+02       2.248740650123e-02       2.248740650123e-02      -3.691197927458e-01      -1.275307175286e-02                      nan      -3.691197148271e-01      -1.614229660948e-02 
       2.535450119592e-01      -2.863653521570e-02      -2.282756519865e+02      -3.114908866508e+02       0.000000000000e+00      -2.858928022091e-02      -2.891855447704e+02       2.211343699357e-02       2.211343699357e-02      -3.720181021885e-01      -1.282326501201e-02                      nan      -3.720180255565e-01      -1.626431269640e-02 
       2.566459973060e-01      -2.813655519196e-02      -2.295993017590e+02      -3.136703625499e+02       0.000000000000e+00      -2.809013795662e-02      -2.911652763888e+02       2.173003187762e-02       2.173003187762e-02      -3.745869677808e-01      -1.307682850708e-02                      nan      -3.745868925342e-01      -1.640270150972e-02 
       2.597469838130e-01      -2.762257375942e-02      -2.301790497201e+02      -3.156625279615e+02       0.000000000000e+00      -2.757702829734e-02      -2.928743085314e+02       2.133879997856e-02       2.133879997856e-02      -3.768337647971e-01      -1.348945876767e-02                      nan      -3.768336910162e-01      -1.655390423632e-02 
       2.628479714390e-01      -2.710032410324e-02      -2.301384754658e+02      -3.174851761875e+02       0.000000000000e+00      -2.705567215610e-02      -2.943467996469e+02       2.094304258239e-02       2.094304258239e-02      -3.787945609997e-01      -1.402223820587e-02                      nan      -3.787944887373e-01      -1.671315045696e-02 
       2.659489601445e-01      -2.657643780982e-02      -2.296520503384e+02      -3.191697606008e+02       0.000000000000e+00      -2.653268577816e-02      -2.956361135740e+02       2.054710239085e-02       2.054710239085e-02      -3.805323366391e-01      -1.462844092716e-02                      nan      -3.805322659144e-01      -1.687546564550e-02 
       2.690499498920e-01      -2.605863599511e-02      -2.289276687948e+02      -3.207594644876e+02       0.000000000000e+00      -2.601577376404e-02      -2.968104658049e+02       2.015593975450e-02       2.015593975450e-02      -3.821265333002e-01      -1.525601106708e-02                      nan      -3.821264640968e-01      -1.703566291145e-02 
       2.721509406458e-01      -2.555459809449e-02      -2.281856454578e+02      -3.223053795684e+02       0.000000000000e+00      -2.551259936146e-02      -2.979464710230e+02       1.977462318227e-02       1.977462318227e-02      -3.836678722680e-01      -1.585402061296e-02                      nan      -3.836678045357e-01      -1.718916530210e-02 
       2.752519323715e-01      -2.507109387109e-02      -2.276359842812e+02      -3.238589843613e+02       0.000000000000e+00      -2.502991831537e-02      -2.991194124456e+02       1.940767328493e-02       1.940767328493e-02      -3.852460929744e-01      -1.637686029289e-02                      nan      -3.852460266338e-01      -1.733219888317e-02 
       2.783529250366e-01      -2.461315527488e-02      -2.274544303816e+02      -3.254646410915e+02       0.000000000000e+00      -2.457275234888e-02      -3.003933319633e+02       1.905848216583e-02       1.905848216583e-02      -3.869379172080e-01      -1.678889614932e-02                      nan      -3.869378521588e-01      -1.746206808822e-02 
       2.814539186098e-01      -2.418365921886e-02      -2.277679597826e+02      -3.271536613380e+02       0.000000000000e+00      -2.414397272359e-02      -3.018138992735e+02       1.872898359402e-02       1.872898359402e-02      -3.887980132165e-01      -1.706635104545e-02                      nan      -3.887979493470e-01      -1.757710726221e-02 
       2.845549130613e-01      -2.378356814481e-02      -2.286494619295e+02      -3.289477464532e+02       0.000000000000e+00      -2.374454026992e-02      -3.034103550756e+02       1.841992097733e-02       1.841992097733e-02      -3.908625417113e-01      -1.720023877044e-02                      nan      -3.908624789072e-01      -1.767728008106e-02 
       2.876559083625e-01      -2.341163238870e-02      -2.301085246646e+02      -3.308508436865e+02       0.000000000000e+00      -2.337320833265e-02      -3.051874322747e+02       1.813049055515e-02       1.813049055515e-02      -3.931377605697e-01      -1.719475602098e-02                      nan      -3.931376987235e-01      -1.776348932330e-02 
       2.907569044861e-01      -2.306525220458e-02      -2.321032610806e+02      -3.328585003014e+02       0.000000000000e+00      -2.302738299006e-02      -3.071348336174e+02       1.785905493295e-02       1.785905493295e-02      -3.956129062554e-01      -1.706698417591e-02                      nan      -3.956128452724e-01      -1.783802269406e-02 
       2.938579014059e-01      -2.274044308607e-02      -2.345390404096e+02      -3.349530740543e+02       0.000000000000e+00      -2.270308844657e-02      -3.092231427348e+02       1.760299960677e-02       1.760299960677e-02      -3.982539136610e-01      -1.684442299526e-02                      nan      -3.982538534650e-01      -1.790392271775e-02 
       2.969588990968e-01      -2.243296301772e-02      -2.372955758369e+02      -3.371156857011e+02       0.000000000000e+00      -2.239609184312e-02      -3.114178454774e+02       1.735961963490e-02       1.735961963490e-02      -4.010217514808e-01      -1.656113229814e-02                      nan      -4.010216920155e-01      -1.796507863694e-02 
       3.000598975348e-01      -2.213798722646e-02      -2.402231133831e+02      -3.393187520769e+02       0.000000000000e+00      -2.210157864335e-02      -3.136726627496e+02       1.712577050761e-02       1.712577050761e-02      -4.038628782768e-01      -1.625563077293e-02                      nan      -4.038628195077e-01      -1.802552908546e-02 
       3.031608966969e-01      -2.185088822112e-02      -2.431691109623e+02      -3.415316487828e+02       0.000000000000e+00      -2.181493100892e-02      -3.159384027573e+02       1.689839200975e-02       1.689839200975e-02      -4.067197579850e-01      -1.596472981908e-02                      nan      -4.067196998977e-01      -1.808888998867e-02 
       3.062618965610e-01      -2.156717348990e-02      -2.459784032959e+02      -3.437197549193e+02       0.000000000000e+00      -2.153166560168e-02      -3.181622121747e+02       1.667446693138e-02       1.667446693138e-02      -4.095299104949e-01      -1.572332518487e-02                      nan      -4.095298530938e-01      -1.815828528639e-02 
       3.093628971058e-01      -2.128324638354e-02      -2.485222890843e+02      -3.458506054050e+02       0.000000000000e+00      -2.124819289778e-02      -3.202972099706e+02       1.645151774916e-02       1.645151774916e-02      -4.122371601280e-01      -1.555756890112e-02                      nan      -4.122371034317e-01      -1.823569829329e-02 
       3.124638983110e-01      -2.099645068155e-02      -2.506989270828e+02      -3.478966203899e+02       0.000000000000e+00      -2.096186176534e-02      -3.223047653852e+02       1.622767396929e-02       1.622767396929e-02      -4.147947953460e-01      -1.548603322756e-02                      nan      -4.147947393831e-01      -1.832227656993e-02 
       3.155649001570e-01      -2.070540478923e-02      -2.524485360767e+02      -3.498394431825e+02       0.000000000000e+00      -2.067129298941e-02      -3.241604434397e+02       1.600191104830e-02       1.600191104830e-02      -4.171728426284e-01      -1.551688946556e-02                      nan      -4.171727874315e-01      -1.841816443334e-02 
       3.186659026250e-01      -2.040997071090e-02      -2.537528269594e+02      -3.516719915335e+02       0.000000000000e+00      -2.037634842045e-02      -3.258555788175e+02       1.577404820445e-02       1.577404820445e-02      -4.193602011658e-01      -1.564911253327e-02                      nan      -4.193601467665e-01      -1.852277503102e-02 
       3.217669056970e-01      -2.011129530059e-02      -2.546435811157e+02      -3.533993272020e+02       0.000000000000e+00      -2.007817210664e-02      -3.273993503500e+02       1.554476789078e-02       1.554476789078e-02      -4.213670087166e-01      -1.587047620735e-02                      nan      -4.213669551400e-01      -1.863456403937e-02 
       3.248679093555e-01      -1.981110913341e-02      -2.551788415916e+02      -3.550333647826e+02       0.000000000000e+00      -1.977849066900e-02      -3.288106882465e+02       1.531515718223e-02       1.531515718223e-02      -4.232151565676e-01      -1.616368700058e-02                      nan      -4.232151038299e-01      -1.875163609585e-02 
       3.279689135839e-01      -1.951177085809e-02      -2.554503319699e+02      -3.565926231031e+02       0.000000000000e+00      -1.947965752704e-02      -3.301192562207e+02       1.508671336135e-02       1.508671336135e-02      -4.249391051679e-01      -1.650414774311e-02                      nan      -4.249390532740e-01      -1.887142255705e-02 
       3.310699183660e-01      -1.921568577448e-02      -2.555618637885e+02      -3.580971013120e+02       0.000000000000e+00      -1.918407269897e-02      -3.313578481006e+02       1.486096276937e-02       1.486096276937e-02      -4.265769279663e-01      -1.686521668466e-02                      nan      -4.265768769097e-01      -1.899116991509e-02 
       3.341709236865e-01      -1.892522134539e-02      -2.556245789920e+02      -3.595679930423e+02       0.000000000000e+00      -1.889409850676e-02      -3.325613967083e+02       1.463941191503e-02       1.463941191503e-02      -4.281692472096e-01      -1.721951288079e-02                      nan      -4.281691969724e-01      -1.910810538331e-02 
       3.372719295303e-01      -1.864247526783e-02      -2.557431048284e+02      -3.610266148816e+02       0.000000000000e+00      -1.861182817957e-02      -3.337638950591e+02       1.442341366218e-02       1.442341366218e-02      -4.297559196731e-01      -1.754281219436e-02                      nan      -4.297558702280e-01      -1.921992579774e-02 
       3.403729358830e-01      -1.836931919806e-02      -2.560153301809e+02      -3.624950800223e+02       0.000000000000e+00      -1.833912947697e-02      -3.349989073018e+02       1.421420034239e-02       1.421420034239e-02      -4.313767486406e-01      -1.781408385526e-02                      nan      -4.313766999522e-01      -1.932483064718e-02 
       3.434739427310e-01      -1.810704696720e-02      -2.565147012906e+02      -3.639926593310e+02       0.000000000000e+00      -1.807729364158e-02      -3.362937907866e+02       1.401265163039e-02       1.401265163039e-02      -4.330646968833e-01      -1.801959964559e-02                      nan      -4.330646489108e-01      -1.942191176940e-02 
       3.465749500607e-01      -1.785646014693e-02      -2.572924671755e+02      -3.655358709013e+02       0.000000000000e+00      -1.782712075282e-02      -3.376701270432e+02       1.381934162093e-02       1.381934162093e-02      -4.348462763926e-01      -1.815187940926e-02                      nan      -4.348462290927e-01      -1.951100160464e-02 
       3.496759578594e-01      -1.761766037635e-02      -2.583690715851e+02      -3.671346168987e+02       0.000000000000e+00      -1.758871243179e-02      -3.391392134201e+02       1.363438317569e-02       1.363438317569e-02      -4.367359176921e-01      -1.821086574590e-02                      nan      -4.367358710214e-01      -1.959264335772e-02 
       3.527769661145e-01      -1.739006153843e-02      -2.597345972636e+02      -3.687906103280e+02       0.000000000000e+00      -1.736148394818e-02      -3.407008573844e+02       1.345741977663e-02       1.345741977663e-02      -4.387342529272e-01      -1.820304920972e-02                      nan      -4.387342068458e-01      -1.966788702847e-02 
       3.558779748142e-01      -1.717243228453e-02      -2.613497898646e+02      -3.704965521532e+02       0.000000000000e+00      -1.714420661380e-02      -3.423428721892e+02       1.328764650127e-02       1.328764650127e-02      -4.408273652787e-01      -1.814058002977e-02                      nan      -4.408273197522e-01      -1.973812030049e-02 
       3.589789839468e-01      -1.696312937936e-02      -2.631533977480e+02      -3.722385227412e+02       0.000000000000e+00      -1.693524066593e-02      -3.440441886417e+02       1.312396782368e-02       1.312396782368e-02      -4.429905035637e-01      -1.803965049041e-02                      nan      -4.429904585649e-01      -1.980495504422e-02 
       3.620799935012e-01      -1.676028258958e-02      -2.650678455356e+02      -3.739984162043e+02       0.000000000000e+00      -1.673271977008e-02      -3.457777357934e+02       1.296513158960e-02       1.296513158960e-02      -4.451916867146e-01      -1.791925168768e-02                      nan      -4.451916422246e-01      -1.987016877139e-02 
       3.651810034666e-01      -1.656216634239e-02      -2.670150410407e+02      -3.757589368024e+02       0.000000000000e+00      -1.653492193360e-02      -3.475170176228e+02       1.280998626544e-02       1.280998626544e-02      -4.473997004950e-01      -1.779807147041e-02                      nan      -4.473996565023e-01      -1.993552041571e-02 
       3.682820138325e-01      -1.636724490183e-02      -2.689183891607e+02      -3.775045130233e+02       0.000000000000e+00      -1.634031459170e-02      -3.492371761257e+02       1.265751280680e-02       1.265751280680e-02      -4.495854031102e-01      -1.769401059449e-02                      nan      -4.495853596098e-01      -2.000272382930e-02 
       3.713830245890e-01      -1.617432026068e-02      -2.707126211619e+02      -3.792229011694e+02       0.000000000000e+00      -1.614770218296e-02      -3.509178610335e+02       1.250691752529e-02       1.250691752529e-02      -4.517250343255e-01      -1.762186055629e-02                      nan      -4.517249913175e-01      -2.007320741736e-02 
       3.744840357261e-01      -1.598251792732e-02      -2.723464604821e+02      -3.809046755783e+02       0.000000000000e+00      -1.595621195444e-02      -3.525432415451e+02       1.235761531307e-02       1.235761531307e-02      -4.538000819742e-01      -1.759255149639e-02                      nan      -4.538000394623e-01      -2.014799016073e-02 
       3.775850472346e-01      -1.579124276845e-02      -2.737842997517e+02      -3.825420100889e+02       0.000000000000e+00      -1.576524987578e-02      -3.541012851572e+02       1.220918878839e-02       1.220918878839e-02      -4.557961770315e-01      -1.761233216589e-02                      nan      -4.557961350213e-01      -2.022750973115e-02 
       3.806860591053e-01      -1.560023400991e-02      -2.750109770268e+02      -3.841295953801e+02       0.000000000000e+00      -1.557455554016e-02      -3.555852641966e+02       1.206142656601e-02       1.206142656601e-02      -4.577048876072e-01      -1.768200876241e-02                      nan      -4.577048461049e-01      -2.031157084530e-02 
       3.837870713295e-01      -1.540945979680e-02      -2.760262860944e+02      -3.856639420514e+02       0.000000000000e+00      -1.538409696118e-02      -3.569923142956e+02       1.191425911617e-02       1.191425911617e-02      -4.595221056016e-01      -1.779844744601e-02                      nan      -4.595220646129e-01      -2.039952098854e-02 
       3.868880838984e-01      -1.521925897603e-02      -2.768518288643e+02      -3.871464108272e+02       0.000000000000e+00      -1.519421209364e-02      -3.583269867019e+02       1.176786437330e-02       1.176786437330e-02      -4.612524921499e-01      -1.795369250441e-02                      nan      -4.612524516781e-01      -2.049028117783e-02 
       3.899890968040e-01      -1.503018792084e-02      -2.775218981052e+02      -3.885822094818e+02       0.000000000000e+00      -1.500545600058e-02      -3.595989794627e+02       1.162257489555e-02       1.162257489555e-02      -4.629069819226e-01      -1.813754223927e-02                      nan      -4.629069419681e-01      -2.058265755726e-02 
       3.930901100382e-01      -1.484305265425e-02      -2.780849771468e+02      -3.899816053028e+02       0.000000000000e+00      -1.481863292666e-02      -3.608243605862e+02       1.147890440590e-02       1.147890440590e-02      -4.645043679430e-01      -1.833759963298e-02                      nan      -4.645043285023e-01      -2.067541005664e-02 
       3.961911235933e-01      -1.465873404331e-02      -2.785959140320e+02      -3.913571909807e+02       0.000000000000e+00      -1.463462184081e-02      -3.620221006588e+02       1.133742467310e-02       1.133742467310e-02      -4.660670527746e-01      -1.854078222869e-02                      nan      -4.660670138402e-01      -2.076732842236e-02 
       3.992921374617e-01      -1.447803150533e-02      -2.791079855548e+02      -3.927213267973e+02       0.000000000000e+00      -1.445422045611e-02      -3.632107309484e+02       1.119865736295e-02       1.119865736295e-02      -4.676169963779e-01      -1.873496733317e-02                      nan      -4.676169579385e-01      -2.085733714326e-02 
       4.023931516362e-01      -1.430157564849e-02      -2.796688163796e+02      -3.940841590615e+02       0.000000000000e+00      -1.427805803787e-02      -3.644060842706e+02       1.106300862065e-02       1.106300862065e-02      -4.691728679422e-01      -1.890959332422e-02                      nan      -4.691728299839e-01      -2.094448148829e-02 
       4.054941661097e-01      -1.412979654979e-02      -2.803170027446e+02      -3.954531415595e+02       0.000000000000e+00      -1.410656374863e-02      -3.656203679044e+02       1.093074954493e-02       1.093074954493e-02      -4.707489759688e-01      -1.905638825215e-02                      nan      -4.707489384755e-01      -2.102800171323e-02 
       4.085951808755e-01      -1.396285872504e-02      -2.810769669810e+02      -3.968318730511e+02       0.000000000000e+00      -1.393990174674e-02      -3.668603992008e+02       1.080197397941e-02       1.080197397941e-02      -4.723531944618e-01      -1.917044372644e-02                      nan      -4.723531574167e-01      -2.110742341413e-02 
       4.116961959268e-01      -1.380076216083e-02      -2.819610728789e+02      -3.982223963995e+02       0.000000000000e+00      -1.377807202868e-02      -3.681298087613e+02       1.067667540349e-02       1.067667540349e-02      -4.739898162770e-01      -1.925008547210e-02                      nan      -4.739897796633e-01      -2.118264627155e-02 
       4.147972112573e-01      -1.364340430630e-02      -2.829714047733e+02      -3.996265081129e+02       0.000000000000e+00      -1.362097229916e-02      -3.694303869562e+02       1.055479277324e-02       1.055479277324e-02      -4.756612838366e-01      -1.929667587197e-02                      nan      -4.756612476382e-01      -2.125397907999e-02 
       4.178982268607e-01      -1.349061443206e-02      -2.841013394584e+02      -4.010462368207e+02       0.000000000000e+00      -1.346843225277e-02      -3.707627230187e+02       1.043623254849e-02       1.043623254849e-02      -4.773689528382e-01      -1.931415792102e-02                      nan      -4.773689170398e-01      -2.132209689973e-02 
       4.209992427309e-01      -1.334208173259e-02      -2.853321318896e+02      -4.024819191197e+02       0.000000000000e+00      -1.332014180238e-02      -3.721240988653e+02       1.032081272935e-02       1.032081272935e-02      -4.791104059581e-01      -1.930927383338e-02                      nan      -4.791103705461e-01      -2.138797279856e-02 
       4.241002588621e-01      -1.319740806372e-02      -2.866384133235e+02      -4.039319921274e+02       0.000000000000e+00      -1.317570368591e-02      -3.735091981210e+02       1.020828877849e-02       1.020828877849e-02      -4.808800661158e-01      -1.928986540374e-02                      nan      -4.808800310787e-01      -2.145263270066e-02 
       4.272012752486e-01      -1.305609749903e-02      -2.879888054537e+02      -4.053920624111e+02       0.000000000000e+00      -1.303462303242e-02      -3.749094486046e+02       1.009834062555e-02       1.009834062555e-02      -4.826682477444e-01      -1.926440526522e-02                      nan      -4.826682130728e-01      -2.151704499447e-02 
       4.303022918849e-01      -1.291756289911e-02      -2.893475505745e+02      -4.068543086961e+02       0.000000000000e+00      -1.289631390288e-02      -3.763127977888e+02       9.990572383503e-03       9.990572383503e-03      -4.844607457509e-01      -1.924125492691e-02                      nan      -4.844607114380e-01      -2.158198753724e-02 
       4.334033087655e-01      -1.278119657115e-02      -2.906777830578e+02      -4.083090314323e+02       0.000000000000e+00      -1.276016981617e-02      -3.777054922321e+02       9.884564649366e-03       9.884564649366e-03      -4.862410643304e-01      -1.922818020521e-02                      nan      -4.862410303716e-01      -2.164805637047e-02 
       4.365043258852e-01      -1.264651582763e-02      -2.919496830865e+02      -4.097479560112e+02       0.000000000000e+00      -1.262570902847e-02      -3.790760590813e+02       9.779979289105e-03       9.779979289105e-03      -4.879953467937e-01      -1.923103311086e-02                      nan      -4.879953131865e-01      -2.171564606793e-02 
       4.396053432390e-01      -1.251315617677e-02      -2.931399051797e+02      -4.111645341051e+02       0.000000000000e+00      -1.249256774011e-02      -3.804154594007e+02       9.676558042772e-03       9.676558042772e-03      -4.897126413805e-01      -1.925399149687e-02                      nan      -4.897126081235e-01      -2.178499778544e-02 
       4.427063608219e-01      -1.238094471942e-02      -2.942363767917e+02      -4.125558655107e+02       0.000000000000e+00      -1.236057335735e-02      -3.817194133733e+02       9.574175600836e-03       9.574175600836e-03      -4.913877859700e-01      -1.929892468401e-02                      nan      -4.913877530626e-01      -2.185620940112e-02 
       4.458073786292e-01      -1.224981376023e-02      -2.952338316691e+02      -4.139209404635e+02       0.000000000000e+00      -1.222965827178e-02      -3.829862612752e+02       9.472777731836e-03       9.472777731836e-03      -4.930187508574e-01      -1.936607675472e-02                      nan      -4.930187182988e-01      -2.192924181171e-02 
       4.489083966560e-01      -1.211982217175e-02      -2.961380157873e+02      -4.152605620289e+02       0.000000000000e+00      -1.209988117456e-02      -3.842175716556e+02       9.372391344383e-03       9.372391344383e-03      -4.946072419778e-01      -1.945313103299e-02                      nan      -4.946072097670e-01      -2.200379416358e-02 
       4.520094148981e-01      -1.199104293436e-02      -2.969580319515e+02      -4.165751678951e+02       0.000000000000e+00      -1.197131482481e-02      -3.854151522395e+02       9.273047073606e-03       9.273047073606e-03      -4.961550665970e-01      -1.955665201756e-02                      nan      -4.961550347324e-01      -2.207939265494e-02 
       4.551104333508e-01      -1.186362920941e-02      -2.977118511530e+02      -4.178661316994e+02       0.000000000000e+00      -1.184411199330e-02      -3.865829853506e+02       9.174824936601e-03       9.174824936601e-03      -4.976664715755e-01      -1.967118422298e-02                      nan      -4.976664400542e-01      -2.215533759955e-02 
