# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
 1270       7.585475209216e+02       3.128888938413e+01       0.000000000000e+00      -8.912348863096e+00       3.449899815816e-09       1.207228879044e-06      -3.341389349301e-07 
 1271       7.558135366607e+02       3.140831319588e+01       0.000000000000e+00      -9.705145843721e+00       3.444674720840e-09       1.221894397327e-06      -3.351705732319e-07 
 1272       7.531489117293e+02       3.152389527628e+01       0.000000000000e+00      -1.050529676168e+01       3.439461413036e-09       1.236505231632e-06      -3.361630021835e-07 
 1273       7.505540835333e+02       3.163558731612e+01       0.000000000000e+00      -1.131242343062e+01       3.434259850777e-09       1.251054295869e-06      -3.371161941485e-07 
 1274       7.480294905229e+02       3.174334079212e+01       0.000000000000e+00      -1.212614516058e+01       3.429069988705e-09       1.265534441102e-06      -3.380301230488e-07 
 1275       7.455755721936e+02       3.184710696661e+01       0.000000000000e+00      -1.294607875304e+01       3.423891777698e-09       1.279938455310e-06      -3.389047643733e-07 
 1276       7.431927690871e+02       3.194683688713e+01       0.000000000000e+00      -1.377183849594e+01       3.418725164839e-09       1.294259063146e-06      -3.397400951867e-07 
 1277       7.408815227921e+02       3.204248138611e+01       0.000000000000e+00      -1.460303615867e+01       3.413570093386e-09       1.308488925694e-06      -3.405360941379e-07 
 1278       7.386422759455e+02       3.213399108048e+01       0.000000000000e+00      -1.543928098707e+01       3.408426502738e-09       1.322620640233e-06      -3.412927414683e-07 
 1279       7.364754722327e+02       3.222131637133e+01       0.000000000000e+00      -1.628017969852e+01       3.403294328404e-09       1.336646739986e-06      -3.420100190209e-07 
 1280       7.343815563889e+02       3.230440744353e+01       0.000000000000e+00      -1.712533647689e+01       3.398173501972e-09       1.350559693886e-06      -3.426879102485e-07 
 1281       7.323609741999e+02       3.238321426538e+01       0.000000000000e+00      -1.797435296755e+01       3.393063951079e-09       1.364351906328e-06      -3.433264002226e-07 
 1282       7.304141725029e+02       3.245768658825e+01       0.000000000000e+00      -1.882682827246e+01       3.387965599372e-09       1.378015716927e-06      -3.439254756417e-07 
 1283       7.285415991874e+02       3.252777394623e+01       0.000000000000e+00      -1.968235894510e+01       3.382878366485e-09       1.391543400276e-06      -3.444851248405e-07 
 1284       7.267437031961e+02       3.259342565574e+01       0.000000000000e+00      -2.054053898553e+01       3.377802167999e-09       1.404927165699e-06      -3.450053377979e-07 
 1285       7.250209345258e+02       3.265459081520e+01       0.000000000000e+00      -2.140095983540e+01       3.372736915414e-09       1.418159157011e-06      -3.454861061461e-07 
 1286       7.233737442282e+02       3.271121830466e+01       0.000000000000e+00      -2.226321037299e+01       3.367682516117e-09       1.431231452270e-06      -3.459274231794e-07 
 1287       7.218025844108e+02       3.276325678542e+01       0.000000000000e+00      -2.312687690817e+01       3.362638873344e-09       1.444136063531e-06      -3.463292838625e-07 
 1288       7.203079082377e+02       3.281065469971e+01       0.000000000000e+00      -2.399154317745e+01       3.357605886153e-09       1.456864936605e-06      -3.466916848396e-07 
 1289       7.188901699308e+02       3.285336027029e+01       0.000000000000e+00      -2.485679033901e+01       3.352583449390e-09       1.469409950809e-06      -3.470146244429e-07 
 1290       7.175498247702e+02       3.289132150012e+01       0.000000000000e+00      -2.572219696769e+01       3.347571453653e-09       1.481762918722e-06      -3.472981027015e-07 
 1291       7.162871411629e+02       3.292449882771e+01       0.000000000000e+00      -2.658736058892e+01       3.342569809461e-09       1.493917283214e-06      -3.475421423907e-07 
 1292       7.151016345175e+02       3.295290325096e+01       0.000000000000e+00      -2.745196255735e+01       3.337578520420e-09       1.505873240593e-06      -3.477468525540e-07 
 1293       7.139926269598e+02       3.297655863433e+01       0.000000000000e+00      -2.831570390303e+01       3.332597611645e-09       1.517632703934e-06      -3.479123660767e-07 
 1294       7.129594346711e+02       3.299548909286e+01       0.000000000000e+00      -2.917828385577e+01       3.327627105687e-09       1.529197613791e-06      -3.480388187563e-07 
 1295       7.120013678759e+02       3.300971899273e+01       0.000000000000e+00      -3.003939984165e+01       3.322667022513e-09       1.540569938320e-06      -3.481263493162e-07 
 1296       7.111177308288e+02       3.301927295176e+01       0.000000000000e+00      -3.089874747961e+01       3.317717379476e-09       1.551751673399e-06      -3.481750994190e-07 
 1297       7.103078218021e+02       3.302417583999e+01       0.000000000000e+00      -3.175602057802e+01       3.312778191300e-09       1.562744842746e-06      -3.481852136796e-07 
 1298       7.095709330731e+02       3.302445278022e+01       0.000000000000e+00      -3.261091113125e+01       3.307849470048e-09       1.573551498037e-06      -3.481568396791e-07 
 1299       7.089063509116e+02       3.302012914860e+01       0.000000000000e+00      -3.346310931621e+01       3.302931225109e-09       1.584173719031e-06      -3.480901279781e-07 
 1300       7.083133555669e+02       3.301123057511e+01       0.000000000000e+00      -3.431230348896e+01       3.298023463163e-09       1.594613613689e-06      -3.479852321302e-07 
 1301       7.077912212555e+02       3.299778294417e+01       0.000000000000e+00      -3.515818018122e+01       3.293126188166e-09       1.604873318290e-06      -3.478423086954e-07 
 1302       7.073392161481e+02       3.297981239515e+01       0.000000000000e+00      -3.600042409699e+01       3.288239401324e-09       1.614954997559e-06      -3.476615172540e-07 
 1303       7.069566023576e+02       3.295734532294e+01       0.000000000000e+00      -3.683871810906e+01       3.283363101066e-09       1.624860844782e-06      -3.474430204197e-07 
 1304       7.066426359256e+02       3.293040837852e+01       0.000000000000e+00      -3.767274325563e+01       3.278497283025e-09       1.634593081931e-06      -3.471869838537e-07 
 1305       7.063965668104e+02       3.289902846946e+01       0.000000000000e+00      -3.850217873685e+01       3.273641940012e-09       1.644153959784e-06      -3.468935762778e-07 
 1306       7.062176388741e+02       3.286323276051e+01       0.000000000000e+00      -3.932670191136e+01       3.268797061989e-09       1.653545758046e-06      -3.465629694885e-07 
 1307       7.061050898700e+02       3.282304867413e+01       0.000000000000e+00      -4.014598829293e+01       3.263962636050e-09       1.662770785472e-06      -3.461953383704e-07 
 1308       7.060581514300e+02       3.277850389106e+01       0.000000000000e+00      -4.095971154692e+01       3.259138646394e-09       1.671831379986e-06      -3.457908609099e-07 
 1309       7.060760490517e+02       3.272962635086e+01       0.000000000000e+00      -4.176754348695e+01       3.254325074302e-09       1.680729908809e-06      -3.453497182088e-07 
 1310       7.061580020861e+02       3.267644425243e+01       0.000000000000e+00      -4.256915407140e+01       3.249521898109e-09       1.689468768575e-06      -3.448720944985e-07 
 1311       7.063032237249e+02       3.261898605462e+01       0.000000000000e+00      -4.336421140000e+01       3.244729093184e-09       1.698050385458e-06      -3.443581771531e-07 
 1312       7.065109209875e+02       3.255728047673e+01       0.000000000000e+00      -4.415238171038e+01       3.239946631905e-09       1.706477215292e-06      -3.438081567036e-07 
 1313       7.067802947089e+02       3.249135649909e+01       0.000000000000e+00      -4.493332937465e+01       3.235174483630e-09       1.714751743696e-06      -3.432222268516e-07 
 1314       7.071105395266e+02       3.242124336359e+01       0.000000000000e+00      -4.570671689597e+01       3.230412614678e-09       1.722876486194e-06      -3.426005844832e-07 
 1315       7.075008438682e+02       3.234697057424e+01       0.000000000000e+00      -4.647220490511e+01       3.225660988299e-09       1.730853988345e-06      -3.419434296824e-07 
 1316       7.079503899386e+02       3.226856789772e+01       0.000000000000e+00      -4.722945215698e+01       3.220919564654e-09       1.738686825856e-06      -3.412509657456e-07 
 1317       7.084583537075e+02       3.218606536393e+01       0.000000000000e+00      -4.797811552727e+01       3.216188300786e-09       1.746377604717e-06      -3.405233991950e-07 
 1318       7.090239048966e+02       3.209949326653e+01       0.000000000000e+00      -4.871785000895e+01       3.211467150596e-09       1.753928961317e-06      -3.397609397929e-07 
 1319       7.096462069672e+02       3.200888216353e+01       0.000000000000e+00      -4.944830870886e+01       3.206756064820e-09       1.761343562572e-06      -3.389638005550e-07 
 1320       7.103244171073e+02       3.191426287776e+01       0.000000000000e+00      -5.016914284429e+01       3.202054990999e-09       1.768624106045e-06      -3.381321977652e-07 
 1321       7.110576862190e+02       3.181566649750e+01       0.000000000000e+00      -5.088000173952e+01       3.197363873460e-09       1.775773320078e-06      -3.372663509889e-07 
 1322       7.118451589060e+02       3.171312437701e+01       0.000000000000e+00      -5.158053282238e+01       3.192682653285e-09       1.782793963910e-06      -3.363664830872e-07 
 1323       7.126859734608e+02       3.160666813704e+01       0.000000000000e+00      -5.227038162087e+01       3.188011268286e-09       1.789688827803e-06      -3.354328202309e-07 
 1324       7.135792618521e+02       3.149632966542e+01       0.000000000000e+00      -5.294919175965e+01       3.183349652985e-09       1.796460733171e-06      -3.344655919148e-07 
 1325       7.145241497123e+02       3.138214111762e+01       0.000000000000e+00      -5.361660495667e+01       3.178697738581e-09       1.803112532700e-06      -3.334650309714e-07 
 1326       7.155197563244e+02       3.126413491725e+01       0.000000000000e+00      -5.427226101969e+01       3.174055452928e-09       1.809647110476e-06      -3.324313735850e-07 
 1327       7.165651946102e+02       3.114234375666e+01       0.000000000000e+00      -5.491579784287e+01       3.169422720509e-09       1.816067382114e-06      -3.313648593061e-07 
 1328       7.176595711165e+02       3.101680059746e+01       0.000000000000e+00      -5.554685140333e+01       3.164799462407e-09       1.822376294876e-06      -3.302657310653e-07 
 1329       7.188019860037e+02       3.088753867108e+01       0.000000000000e+00      -5.616505575773e+01       3.160185596286e-09       1.828576827805e-06      -3.291342351875e-07 
 1330       7.199915330320e+02       3.075459147932e+01       0.000000000000e+00      -5.677004303879e+01       3.155581036355e-09       1.834671991845e-06      -3.279706214060e-07 
 1331       7.212272503655e+02       3.061799880596e+01       0.000000000000e+00      -5.736148994215e+01       3.150985712330e-09       1.840664615898e-06      -3.267751737839e-07 
 1332       7.225079724156e+02       3.047782482260e+01       0.000000000000e+00      -5.793925775241e+01       3.146399626803e-09       1.846556700856e-06      -3.255483040068e-07 
 1333       7.238324763444e+02       3.033414018282e+01       0.000000000000e+00      -5.850325384850e+01       3.141822799077e-09       1.852350055182e-06      -3.242904596543e-07 
 1334       7.251995310853e+02       3.018701603011e+01       0.000000000000e+00      -5.905338535267e+01       3.137255246280e-09       1.858046508105e-06      -3.230020934527e-07 
 1335       7.266078973275e+02       3.003652399883e+01       0.000000000000e+00      -5.958955913024e+01       3.132696983346e-09       1.863647909702e-06      -3.216836632957e-07 
 1336       7.280563274990e+02       2.988273621518e+01       0.000000000000e+00      -6.011168178928e+01       3.128148022996e-09       1.869156130981e-06      -3.203356322649e-07 
 1337       7.295435657518e+02       2.972572529813e+01       0.000000000000e+00      -6.061965968034e+01       3.123608375721e-09       1.874573063969e-06      -3.189584686504e-07 
 1338       7.310683479451e+02       2.956556436042e+01       0.000000000000e+00      -6.111339889618e+01       3.119078049759e-09       1.879900621792e-06      -3.175526459716e-07 
 1339       7.326294016294e+02       2.940232700947e+01       0.000000000000e+00      -6.159280527143e+01       3.114557051081e-09       1.885140738760e-06      -3.161186429977e-07 
 1340       7.342254460312e+02       2.923608734837e+01       0.000000000000e+00      -6.205778438237e+01       3.110045383366e-09       1.890295370454e-06      -3.146569437687e-07 
 1341       7.358551920362e+02       2.906691997683e+01       0.000000000000e+00      -6.250824154659e+01       3.105543047985e-09       1.895366493805e-06      -3.131680376161e-07 
 1342       7.375173421735e+02       2.889489999211e+01       0.000000000000e+00      -6.294408182270e+01       3.101050043984e-09       1.900356107186e-06      -3.116524191833e-07 
 1343       7.392105906003e+02       2.872010299003e+01       0.000000000000e+00      -6.336521001011e+01       3.096566368057e-09       1.905266230488e-06      -3.101105884473e-07 
 1344       7.409336230850e+02       2.854260506587e+01       0.000000000000e+00      -6.377153064864e+01       3.092092014534e-09       1.910098905213e-06      -3.085430507385e-07 
 1345       7.426851169917e+02       2.836248281538e+01       0.000000000000e+00      -6.416294801833e+01       3.087626975360e-09       1.914856194553e-06      -3.069503167625e-07 
 1346       7.444637412643e+02       2.817981333568e+01       0.000000000000e+00      -6.453936613909e+01       3.083171240070e-09       1.919540183478e-06      -3.053329026206e-07 
 1347       7.462681564104e+02       2.799467422627e+01       0.000000000000e+00      -6.490068877044e+01       3.078724795776e-09       1.924152978819e-06      -3.036913298308e-07 
 1348       7.480970144850e+02       2.780714358997e+01       0.000000000000e+00      -6.524681941119e+01       3.074287627144e-09       1.928696709358e-06      -3.020261253486e-07 
 1349       7.499489590752e+02       2.761730003384e+01       0.000000000000e+00      -6.557766129920e+01       3.069859716373e-09       1.933173525908e-06      -3.003378215887e-07 
 1350       7.518226252838e+02       2.742522267020e+01       0.000000000000e+00      -6.589311741107e+01       3.065441043180e-09       1.937585601399e-06      -2.986269564451e-07 
 1351       7.537166397131e+02       2.723099111754e+01       0.000000000000e+00      -6.619309046184e+01       3.061031584772e-09       1.941935130969e-06      -2.968940733130e-07 
 1352       7.556296204496e+02       2.703468550151e+01       0.000000000000e+00      -6.647748290472e+01       3.056631315834e-09       1.946224332043e-06      -2.951397211095e-07 
 1353       7.575601770475e+02       2.683638645583e+01       0.000000000000e+00      -6.674619693077e+01       3.052240208503e-09       1.950455444426e-06      -2.933644542950e-07 
 1354       7.595069105127e+02       2.663617512329e+01       0.000000000000e+00      -6.699913446869e+01       3.047858232353e-09       1.954630730383e-06      -2.915688328938e-07 
 1355       7.614684132871e+02       2.643413315671e+01       0.000000000000e+00      -6.723619718442e+01       3.043485354369e-09       1.958752474726e-06      -2.897534225163e-07 
 1356       7.634432692327e+02       2.623034271986e+01       0.000000000000e+00      -6.745728648096e+01       3.039121538931e-09       1.962822984905e-06      -2.879187943794e-07 
 1357       7.654300536152e+02       2.602488648844e+01       0.000000000000e+00      -6.766230349801e+01       3.034766747791e-09       1.966844591090e-06      -2.860655253279e-07 
 1358       7.674273330882e+02       2.581784765104e+01       0.000000000000e+00      -6.785114911172e+01       3.030420940054e-09       1.970819646259e-06      -2.841941978564e-07 
 1359       7.694336656776e+02       2.560930991010e+01       0.000000000000e+00      -6.802372393437e+01       3.026084072158e-09       1.974750526285e-06      -2.823054001300e-07 
 1360       7.714476007651e+02       2.539935748283e+01       0.000000000000e+00      -6.817992831413e+01       3.021756097850e-09       1.978639630022e-06      -2.803997260057e-07 
 1361       7.734676790725e+02       2.518807510222e+01       0.000000000000e+00      -6.831966233471e+01       3.017436968170e-09       1.982489379393e-06      -2.784777750544e-07 
 1362       7.754924326455e+02       2.497554801796e+01       0.000000000000e+00      -6.844282581514e+01       3.013126631426e-09       1.986302219478e-06      -2.765401525817e-07 
 1363       7.775203848382e+02       2.476186199743e+01       0.000000000000e+00      -6.854931830943e+01       3.008825033176e-09       1.990080618598e-06      -2.745874696495e-07 
 1364       7.795500502966e+02       2.454710332661e+01       0.000000000000e+00      -6.863903910631e+01       3.004532116206e-09       1.993827068405e-06      -2.726203430978e-07 
 1365       7.815799349428e+02       2.433135881107e+01       0.000000000000e+00      -6.871188722891e+01       3.000247820507e-09       1.997544083969e-06      -2.706393955659e-07 
 1366       7.836085359593e+02       2.411471577692e+01       0.000000000000e+00      -6.876776143454e+01       2.995972083259e-09       2.001234203867e-06      -2.686452555143e-07 
 1367       7.856343417726e+02       2.389726207179e+01       0.000000000000e+00      -6.880656021431e+01       2.991704838804e-09       2.004899990266e-06      -2.666385572459e-07 
 1368       7.876558320375e+02       2.367908606573e+01       0.000000000000e+00      -6.882818179292e+01       2.987446018630e-09       2.008544029018e-06      -2.646199409278e-07 
 1369       7.896714776208e+02       2.346027665221e+01       0.000000000000e+00      -6.883252412835e+01       2.983195551346e-09       2.012168929743e-06      -2.625900526130e-07 
 1370       7.916797405860e+02       2.324092324909e+01       0.000000000000e+00      -6.881948491153e+01       2.978953362661e-09       2.015777325916e-06      -2.605495442623e-07 
 1371       7.936791725649e+02       2.302111239504e+01       0.000000000000e+00      -6.878900271626e+01       2.974719391674e-09       2.019370663825e-06      -2.584989382793e-07 
 1372       7.956687110553e+02       2.280091749728e+01       0.000000000000e+00      -6.874118092959e+01       2.970493640167e-09       2.022945548038e-06      -2.564382187015e-07 
 1373       7.976473862520e+02       2.258040897642e+01       0.000000000000e+00      -6.867616514263e+01       2.966276124316e-09       2.026497337680e-06      -2.543672335167e-07 
 1374       7.996142229358e+02       2.235965766177e+01       0.000000000000e+00      -6.859410212273e+01       2.962066858465e-09       2.030021352134e-06      -2.522858295533e-07 
 1375       8.015682404635e+02       2.213873479207e+01       0.000000000000e+00      -6.849513981579e+01       2.957865855108e-09       2.033512870900e-06      -2.501938524758e-07 
 1376       8.035084527584e+02       2.191771201625e+01       0.000000000000e+00      -6.837942734860e+01       2.953673124874e-09       2.036967133447e-06      -2.480911467809e-07 
 1377       8.054338683004e+02       2.169666139415e+01       0.000000000000e+00      -6.824711503118e+01       2.949488676515e-09       2.040379339073e-06      -2.459775557933e-07 
 1378       8.073434901166e+02       2.147565539725e+01       0.000000000000e+00      -6.809835435911e+01       2.945312516883e-09       2.043744646758e-06      -2.438529216614e-07 
 1379       8.092363157712e+02       2.125476690945e+01       0.000000000000e+00      -6.793329801586e+01       2.941144650921e-09       2.047058175020e-06      -2.417170853534e-07 
 1380       8.111113373564e+02       2.103406922778e+01       0.000000000000e+00      -6.775209987517e+01       2.936985081645e-09       2.050315001773e-06      -2.395698866527e-07 
 1381       8.129675414819e+02       2.081363606313e+01       0.000000000000e+00      -6.755491500334e+01       2.932833810126e-09       2.053510164177e-06      -2.374111641540e-07 
 1382       8.148039092660e+02       2.059354154103e+01       0.000000000000e+00      -6.734189966158e+01       2.928690835479e-09       2.056638658497e-06      -2.352407552590e-07 
 1383       8.166194163253e+02       2.037386020234e+01       0.000000000000e+00      -6.711321130837e+01       2.924556154843e-09       2.059695439956e-06      -2.330584961724e-07 
 1384       8.184130327654e+02       2.015466700403e+01       0.000000000000e+00      -6.686900860176e+01       2.920429763365e-09       2.062675422591e-06      -2.308642218973e-07 
 1385       8.201837231709e+02       1.993603731991e+01       0.000000000000e+00      -6.660945140175e+01       2.916311654188e-09       2.065573479106e-06      -2.286577662314e-07 
 1386       8.219304465959e+02       1.971804694135e+01       0.000000000000e+00      -6.633470077259e+01       2.912201818430e-09       2.068384440723e-06      -2.264389617622e-07 
 1387       8.236521565544e+02       1.950077207805e+01       0.000000000000e+00      -6.604491898514e+01       2.908100245172e-09       2.071103097044e-06      -2.242076398636e-07 
 1388       8.253478010101e+02       1.928428935874e+01       0.000000000000e+00      -6.574026951919e+01       2.904006921440e-09       2.073724195896e-06      -2.219636306909e-07 
 1389       8.270163223674e+02       1.906867583198e+01       0.000000000000e+00      -6.542091706582e+01       2.899921832188e-09       2.076242443189e-06      -2.197067631769e-07 
 1390       8.286566574612e+02       1.885400896682e+01       0.000000000000e+00      -6.508702752973e+01       2.895844960282e-09       2.078652502770e-06      -2.174368650278e-07 
 1391       8.302677375473e+02       1.864036665362e+01       0.000000000000e+00      -6.473876803155e+01       2.891776286485e-09       2.080948996271e-06      -2.151537627186e-07 
 1392       8.318484882928e+02       1.842782720475e+01       0.000000000000e+00      -6.437630691023e+01       2.887715789441e-09       2.083126502968e-06      -2.128572814889e-07 
 1393       8.333978297665e+02       1.821646935530e+01       0.000000000000e+00      -6.399981372533e+01       2.883663445655e-09       2.085179559629e-06      -2.105472453389e-07 
 1394       8.349146764288e+02       1.800637226389e+01       0.000000000000e+00      -6.360945925937e+01       2.879619229481e-09       2.087102660370e-06      -2.082234770250e-07 
 1395       8.363979371225e+02       1.779761551336e+01       0.000000000000e+00      -6.320541552018e+01       2.875583113103e-09       2.088890256503e-06      -2.058857980554e-07 
 1396       8.378465150627e+02       1.759027911152e+01       0.000000000000e+00      -6.278785574326e+01       2.871555066517e-09       2.090536756392e-06      -2.035340286859e-07 
 1397       8.392593078273e+02       1.738444349189e+01       0.000000000000e+00      -6.235695439403e+01       2.867535057518e-09       2.092036525303e-06      -2.011679879156e-07 
 1398       8.406352073473e+02       1.718018951444e+01       0.000000000000e+00      -6.191288717028e+01       2.863523051681e-09       2.093383885254e-06      -1.987874934826e-07 
 1399       8.419730998971e+02       1.697759846635e+01       0.000000000000e+00      -6.145583100442e+01       2.859519012344e-09       2.094573114869e-06      -1.963923618597e-07 
 1400       8.432718660846e+02       1.677675206271e+01       0.000000000000e+00      -6.098596406586e+01       2.855522900591e-09       2.095598449227e-06      -1.939824082502e-07 
 1401       8.445303808420e+02       1.657773244729e+01       0.000000000000e+00      -6.050346576335e+01       2.851534675237e-09       2.096454079717e-06      -1.915574465835e-07 
 1402       8.457475134154e+02       1.638062219328e+01       0.000000000000e+00      -6.000851674729e+01       2.847554292810e-09       2.097134153883e-06      -1.891172895106e-07 
 1403       8.469221273557e+02       1.618550430400e+01       0.000000000000e+00      -5.950129891209e+01       2.843581707534e-09       2.097632775276e-06      -1.866617484000e-07 
 1404       8.480530805086e+02       1.599246221368e+01       0.000000000000e+00      -5.898199539850e+01       2.839616871310e-09       2.097944003310e-06      -1.841906333335e-07 
 1405       8.491392250050e+02       1.580157978817e+01       0.000000000000e+00      -5.845079059594e+01       2.835659733702e-09       2.098061853104e-06      -1.817037531013e-07 
 1406       8.501794072514e+02       1.561294132570e+01       0.000000000000e+00      -5.790787014488e+01       2.831710241919e-09       2.097980295335e-06      -1.792009151983e-07 
 1407       8.511724679198e+02       1.542663155759e+01       0.000000000000e+00      -5.735342093910e+01       2.827768340797e-09       2.097693256092e-06      -1.766819258195e-07 
 1408       8.521172419385e+02       1.524273564904e+01       0.000000000000e+00      -5.678763112809e+01       2.823833972780e-09       2.097194616718e-06      -1.741465898554e-07 
 1409       8.530125584822e+02       1.506133919982e+01       0.000000000000e+00      -5.621069011937e+01       2.819907077907e-09       2.096478213664e-06      -1.715947108880e-07 
 1410       8.538572409622e+02       1.488252824503e+01       0.000000000000e+00      -5.562278858084e+01       2.815987593791e-09       2.095537838338e-06      -1.690260911862e-07 
 1411       8.546502740643e+02       1.470637946050e+01       0.000000000000e+00      -5.502413091732e+01       2.812075469308e-09       2.094368594662e-06      -1.664406154405e-07 
 1412       8.553913067766e+02       1.453293066649e+01       0.000000000000e+00      -5.441497283723e+01       2.808170706000e-09       2.092970995159e-06      -1.638385033996e-07 
 1413       8.560801545558e+02       1.436221001973e+01       0.000000000000e+00      -5.379558417990e+01       2.804273317494e-09       2.091346928204e-06      -1.612200611501e-07 
 1414       8.567166327533e+02       1.419424578122e+01       0.000000000000e+00      -5.316623647983e+01       2.800383315860e-09       2.089498306170e-06      -1.585855977437e-07 
 1415       8.573005566157e+02       1.402906631631e+01       0.000000000000e+00      -5.252720296970e+01       2.796500711603e-09       2.087427065525e-06      -1.559354252082e-07 
 1416       8.578317412849e+02       1.386670009494e+01       0.000000000000e+00      -5.187875858351e+01       2.792625513647e-09       2.085135166925e-06      -1.532698585579e-07 
 1417       8.583100017986e+02       1.370717569170e+01       0.000000000000e+00      -5.122117995964e+01       2.788757729321e-09       2.082624595306e-06      -1.505892158049e-07 
 1418       8.587351530905e+02       1.355052178603e+01       0.000000000000e+00      -5.055474544394e+01       2.784897364350e-09       2.079897359982e-06      -1.478938179693e-07 
 1419       8.591070099909e+02       1.339676716237e+01       0.000000000000e+00      -4.987973509286e+01       2.781044422837e-09       2.076955494738e-06      -1.451839890906e-07 
 1420       8.594253872271e+02       1.324594071030e+01       0.000000000000e+00      -4.919643067646e+01       2.777198907257e-09       2.073801057922e-06      -1.424600562384e-07 
 1421       8.596900994234e+02       1.309807142468e+01       0.000000000000e+00      -4.850511568159e+01       2.773360818436e-09       2.070436132545e-06      -1.397223495231e-07 
 1422       8.599009611018e+02       1.295318840581e+01       0.000000000000e+00      -4.780607531490e+01       2.769530155546e-09       2.066862826374e-06      -1.369712021070e-07 
 1423       8.600577866822e+02       1.281132085958e+01       0.000000000000e+00      -4.709959650597e+01       2.765706916085e-09       2.063083272024e-06      -1.342069502148e-07 
 1424       8.601603904828e+02       1.267249809763e+01       0.000000000000e+00      -4.638596791042e+01       2.761891095867e-09       2.059099627058e-06      -1.314299331451e-07 
 1425       8.602085867206e+02       1.253674953746e+01       0.000000000000e+00      -4.566547991292e+01       2.758082689010e-09       2.054914074080e-06      -1.286404932810e-07 
 1426       8.602021895114e+02       1.240410470265e+01       0.000000000000e+00      -4.493842463038e+01       2.754281687921e-09       2.050528820832e-06      -1.258389761008e-07 
 1427       8.601410128707e+02       1.227459322293e+01       0.000000000000e+00      -4.420509591494e+01       2.750488083284e-09       2.045946100285e-06      -1.230257301896e-07 
 1428       8.600248707135e+02       1.214824483438e+01       0.000000000000e+00      -4.346578935716e+01       2.746701864044e-09       2.041168170743e-06      -1.202011072497e-07 
 1429       8.598535768551e+02       1.202508937959e+01       0.000000000000e+00      -4.272080228900e+01       2.742923017398e-09       2.036197315931e-06      -1.173654621116e-07 
 1430       8.596269450112e+02       1.190515680776e+01       0.000000000000e+00      -4.197043378701e+01       2.739151528776e-09       2.031035845098e-06      -1.145191527456e-07 
 1431       8.593447887983e+02       1.178847717488e+01       0.000000000000e+00      -4.121498467536e+01       2.735387381835e-09       2.025686093106e-06      -1.116625402722e-07 
 1432       8.590069217344e+02       1.167508064389e+01       0.000000000000e+00      -4.045475752892e+01       2.731630558439e-09       2.020150420533e-06      -1.087959889733e-07 
 1433       8.586131572387e+02       1.156499748481e+01       0.000000000000e+00      -3.969005667641e+01       2.727881038646e-09       2.014431213767e-06      -1.059198663035e-07 
 1434       8.581633086326e+02       1.145825807489e+01       0.000000000000e+00      -3.892118820341e+01       2.724138800701e-09       2.008530885100e-06      -1.030345429007e-07 
 1435       8.576571891398e+02       1.135489289879e+01       0.000000000000e+00      -3.814845995552e+01       2.720403821014e-09       2.002451872831e-06      -1.001403925977e-07 
 1436       8.570946118864e+02       1.125493254868e+01       0.000000000000e+00      -3.737218154141e+01       2.716676074151e-09       1.996196641355e-06      -9.723779243280e-08 
 1437       8.564753899020e+02       1.115840772443e+01       0.000000000000e+00      -3.659266433591e+01       2.712955532819e-09       1.989767681269e-06      -9.432712266145e-08 
 1438       8.557993361192e+02       1.106534923374e+01       0.000000000000e+00      -3.581022148311e+01       2.709242167854e-09       1.983167509460e-06      -9.140876676689e-08 
 1439       8.550662633744e+02       1.097578799230e+01       0.000000000000e+00      -3.502516789944e+01       2.705535948205e-09       1.976398669211e-06      -8.848311147155e-08 
 1440       8.542759844084e+02       1.088975502394e+01       0.000000000000e+00      -3.423782027677e+01       2.701836840921e-09       1.969463730293e-06      -8.555054674812e-08 
 1441       8.534283118663e+02       1.080728146076e+01       0.000000000000e+00      -3.344849708549e+01       2.698144811136e-09       1.962365289063e-06      -8.261146583080e-08 
 1442       8.525230582979e+02       1.072839854331e+01       0.000000000000e+00      -3.265751857760e+01       2.694459822058e-09       1.955105968564e-06      -7.966626522641e-08 
 1443       8.515600361586e+02       1.065313762073e+01       0.000000000000e+00      -3.186520678981e+01       2.690781834954e-09       1.947688418623e-06      -7.671534472563e-08 
 1444       8.505390578089e+02       1.058153015086e+01       0.000000000000e+00      -3.107188554659e+01       2.687110809132e-09       1.940115315946e-06      -7.375910741425e-08 
 1445       8.494599355157e+02       1.051360770048e+01       0.000000000000e+00      -3.027788046333e+01       2.683446701932e-09       1.932389364221e-06      -7.079795968433e-08 
 1446       8.483224814519e+02       1.044940194535e+01       0.000000000000e+00      -2.948351894934e+01       2.679789468712e-09       1.924513294210e-06      -6.783231124552e-08 
 1447       8.471265076972e+02       1.038894467045e+01       0.000000000000e+00      -2.868913021103e+01       2.676139062829e-09       1.916489863854e-06      -6.486257513630e-08 
