# total lensed [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
 1358       7.718571145109e+02       2.480207841761e+01       8.015265304925e-02      -6.043636053271e+01       3.030420940054e-09       1.970819646259e-06      -2.841941978564e-07 
 1359       7.732981855605e+02       2.462612576010e+01       8.012829527886e-02      -6.056543636358e+01       3.026084072158e-09       1.974750526285e-06      -2.823054001300e-07 
 1360       7.747444938608e+02       2.444907721111e+01       8.010432687876e-02      -6.068094325161e+01       3.021756097850e-09       1.978639630022e-06      -2.803997260057e-07 
 1361       7.761948252522e+02       2.427100400593e+01       8.008073640382e-02      -6.078280939605e+01       3.017436968170e-09       1.982489379393e-06      -2.784777750544e-07 
 1362       7.776479583639e+02       2.409197781229e+01       8.005751233033e-02      -6.087096284082e+01       3.013126631426e-09       1.986302219478e-06      -2.765401525817e-07 
 1363       7.791026646014e+02       2.391207073118e+01       8.003464305581e-02      -6.094533147439e+01       3.008825033176e-09       1.990080618598e-06      -2.745874696495e-07 
 1364       7.805577081326e+02       2.373135529763e+01       8.001211689890e-02      -6.100584302964e+01       3.004532116206e-09       1.993827068405e-06      -2.726203430978e-07 
 1365       7.820118458748e+02       2.354990448153e+01       7.998992209919e-02      -6.105242508375e+01       3.000247820507e-09       1.997544083969e-06      -2.706393955659e-07 
 1366       7.834638274811e+02       2.336779168842e+01       7.996804681704e-02      -6.108500505809e+01       2.995972083259e-09       2.001234203867e-06      -2.686452555143e-07 
 1367       7.849123953278e+02       2.318509076027e+01       7.994647913349e-02      -6.110351021807e+01       2.991704838804e-09       2.004899990266e-06      -2.666385572459e-07 
 1368       7.863562845002e+02       2.300187597634e+01       7.992520705004e-02      -6.110786767304e+01       2.987446018630e-09       2.008544029018e-06      -2.646199409278e-07 
 1369       7.877942227803e+02       2.281822205390e+01       7.990421848855e-02      -6.109800437616e+01       2.983195551346e-09       2.012168929743e-06      -2.625900526130e-07 
 1370       7.892249306326e+02       2.263420414909e+01       7.988350129103e-02      -6.107384712429e+01       2.978953362661e-09       2.015777325916e-06      -2.605495442623e-07 
 1371       7.906472084439e+02       2.244989459592e+01       7.986304317129e-02      -6.103535573411e+01       2.974719391674e-09       2.019370663825e-06      -2.584989382793e-07 
 1372       7.920601992857e+02       2.226535308370e+01       7.984283156932e-02      -6.098262295794e+01       2.970493640167e-09       2.022945548038e-06      -2.564382187015e-07 
 1373       7.934631289275e+02       2.208063637648e+01       7.982285379505e-02      -6.091577563337e+01       2.966276124316e-09       2.026497337680e-06      -2.543672335167e-07 
 1374       7.948552188312e+02       2.189580156582e+01       7.980309707627e-02      -6.083494160568e+01       2.962066858465e-09       2.030021352134e-06      -2.522858295533e-07 
 1375       7.962356861437e+02       2.171090607148e+01       7.978354855847e-02      -6.074024972986e+01       2.957865855108e-09       2.033512870900e-06      -2.501938524758e-07 
 1376       7.976037436887e+02       2.152600764191e+01       7.976419530475e-02      -6.063182987259e+01       2.953673124874e-09       2.036967133447e-06      -2.480911467809e-07 
 1377       7.989585999590e+02       2.134116435493e+01       7.974502429559e-02      -6.050981291422e+01       2.949488676515e-09       2.040379339073e-06      -2.459775557933e-07 
 1378       8.002994591093e+02       2.115643461828e+01       7.972602242873e-02      -6.037433075081e+01       2.945312516883e-09       2.043744646758e-06      -2.438529216614e-07 
 1379       8.016255209478e+02       2.097187717021e+01       7.970717651902e-02      -6.022551629608e+01       2.941144650921e-09       2.047058175020e-06      -2.417170853534e-07 
 1380       8.029359809293e+02       2.078755108008e+01       7.968847329825e-02      -6.006350348340e+01       2.936985081645e-09       2.050315001773e-06      -2.395698866527e-07 
 1381       8.042300301466e+02       2.060351574895e+01       7.966989941497e-02      -5.988842726783e+01       2.932833810126e-09       2.053510164177e-06      -2.374111641540e-07 
 1382       8.055068553233e+02       2.041983091017e+01       7.965144143440e-02      -5.970042362810e+01       2.928690835479e-09       2.056638658497e-06      -2.352407552590e-07 
 1383       8.067656388062e+02       2.023655662998e+01       7.963308583821e-02      -5.949962956856e+01       2.924556154843e-09       2.059695439956e-06      -2.330584961724e-07 
 1384       8.080055585572e+02       2.005375330808e+01       7.961481902440e-02      -5.928618312125e+01       2.920429763365e-09       2.062675422591e-06      -2.308642218973e-07 
 1385       8.092257881460e+02       1.987148167826e+01       7.959662730712e-02      -5.906022334784e+01       2.916311654188e-09       2.065573479106e-06      -2.286577662314e-07 
 1386       8.104254967418e+02       1.968980280894e+01       7.957849691656e-02      -5.882189034162e+01       2.912201818430e-09       2.068384440723e-06      -2.264389617622e-07 
 1387       8.116038491064e+02       1.950877810381e+01       7.956041399871e-02      -5.857132522955e+01       2.908100245172e-09       2.071103097044e-06      -2.242076398636e-07 
 1388       8.127600055858e+02       1.932846930241e+01       7.954236461531e-02      -5.830867017421e+01       2.904006921440e-09       2.073724195896e-06      -2.219636306909e-07 
 1389       8.138931221028e+02       1.914893848067e+01       7.952433474359e-02      -5.803406837579e+01       2.899921832188e-09       2.076242443189e-06      -2.197067631769e-07 
 1390       8.150023501491e+02       1.897024805160e+01       7.950631027620e-02      -5.774766407411e+01       2.895844960282e-09       2.078652502770e-06      -2.174368650278e-07 
 1391       8.160868367779e+02       1.879246076578e+01       7.948827702099e-02      -5.744960255062e+01       2.891776286485e-09       2.080948996271e-06      -2.151537627186e-07 
 1392       8.171457245960e+02       1.861563971203e+01       7.947022070092e-02      -5.714003013037e+01       2.887715789441e-09       2.083126502968e-06      -2.128572814889e-07 
 1393       8.181781517560e+02       1.843984831795e+01       7.945212695382e-02      -5.681909418401e+01       2.883663445655e-09       2.085179559629e-06      -2.105472453389e-07 
 1394       8.191832519486e+02       1.826515035053e+01       7.943398133230e-02      -5.648694312980e+01       2.879619229481e-09       2.087102660370e-06      -2.082234770250e-07 
 1395       8.201601543953e+02       1.809160991677e+01       7.941576930359e-02      -5.614372643559e+01       2.875583113103e-09       2.088890256503e-06      -2.058857980554e-07 
 1396       8.211079838400e+02       1.791929146420e+01       7.939747624934e-02      -5.578959462082e+01       2.871555066517e-09       2.090536756392e-06      -2.035340286859e-07 
 1397       8.220258605418e+02       1.774825978156e+01       7.937908746550e-02      -5.542469925853e+01       2.867535057518e-09       2.092036525303e-06      -2.011679879156e-07 
 1398       8.229129002672e+02       1.757857999931e+01       7.936058816218e-02      -5.504919297733e+01       2.863523051681e-09       2.093383885254e-06      -1.987874934826e-07 
 1399       8.237682142823e+02       1.741031759029e+01       7.934196346344e-02      -5.466322946341e+01       2.859519012344e-09       2.094573114869e-06      -1.963923618597e-07 
 1400       8.245909093450e+02       1.724353837025e+01       7.932319840717e-02      -5.426696346252e+01       2.855522900591e-09       2.095598449227e-06      -1.939824082502e-07 
 1401       8.253800876975e+02       1.707830849851e+01       7.930427794494e-02      -5.386055078198e+01       2.851534675237e-09       2.096454079717e-06      -1.915574465835e-07 
 1402       8.261348470586e+02       1.691469447848e+01       7.928518694183e-02      -5.344414829270e+01       2.847554292810e-09       2.097134153883e-06      -1.891172895106e-07 
 1403       8.268542806156e+02       1.675276315831e+01       7.926591017625e-02      -5.301791393110e+01       2.843581707534e-09       2.097632775276e-06      -1.866617484000e-07 
 1404       8.275374770172e+02       1.659258173143e+01       7.924643233986e-02      -5.258200670118e+01       2.839616871310e-09       2.097944003310e-06      -1.841906333335e-07 
 1405       8.281835203652e+02       1.643421773719e+01       7.922673803732e-02      -5.213658667648e+01       2.835659733702e-09       2.098061853104e-06      -1.817037531013e-07 
 1406       8.287914902072e+02       1.627773906142e+01       7.920681178621e-02      -5.168181500209e+01       2.831710241919e-09       2.097980295335e-06      -1.792009151983e-07 
 1407       8.293604615286e+02       1.612321393705e+01       7.918663801681e-02      -5.121785389662e+01       2.827768340797e-09       2.097693256092e-06      -1.766819258195e-07 
 1408       8.298895047452e+02       1.597071094466e+01       7.916620107200e-02      -5.074486665421e+01       2.823833972780e-09       2.097194616718e-06      -1.741465898554e-07 
 1409       8.303776856953e+02       1.582029901311e+01       7.914548520709e-02      -5.026301764655e+01       2.819907077907e-09       2.096478213664e-06      -1.715947108880e-07 
 1410       8.308240656318e+02       1.567204742010e+01       7.912447458962e-02      -4.977247232484e+01       2.815987593791e-09       2.095537838338e-06      -1.690260911862e-07 
 1411       8.312278392447e+02       1.552601759644e+01       7.910315466418e-02      -4.927340579529e+01       2.812075469308e-09       2.094368594662e-06      -1.664406154405e-07 
 1412       8.315887503071e+02       1.538223844455e+01       7.908151626240e-02      -4.876602863894e+01       2.808170706000e-09       2.092970995159e-06      -1.638385033996e-07 
 1413       8.319066803219e+02       1.524073076531e+01       7.905955153522e-02      -4.825056136343e+01       2.804273317494e-09       2.091346928204e-06      -1.612200611501e-07 
 1414       8.321815108828e+02       1.510151543131e+01       7.903725259174e-02      -4.772722585626e+01       2.800383315860e-09       2.089498306170e-06      -1.585855977437e-07 
 1415       8.324131236754e+02       1.496461338692e+01       7.901461149922e-02      -4.719624538736e+01       2.796500711603e-09       2.087427065525e-06      -1.559354252082e-07 
 1416       8.326014004776e+02       1.483004564845e+01       7.899162028293e-02      -4.665784461153e+01       2.792625513647e-09       2.085135166925e-06      -1.532698585579e-07 
 1417       8.327462231605e+02       1.469783330416e+01       7.896827092612e-02      -4.611224957101e+01       2.788757729321e-09       2.082624595306e-06      -1.505892158049e-07 
 1418       8.328474736884e+02       1.456799751446e+01       7.894455536992e-02      -4.555968769796e+01       2.784897364350e-09       2.079897359982e-06      -1.478938179693e-07 
 1419       8.329050341200e+02       1.444055951190e+01       7.892046551329e-02      -4.500038781697e+01       2.781044422837e-09       2.076955494738e-06      -1.451839890906e-07 
 1420       8.329187866087e+02       1.431554060136e+01       7.889599321294e-02      -4.443458014760e+01       2.777198907257e-09       2.073801057922e-06      -1.424600562384e-07 
 1421       8.328886134033e+02       1.419296216011e+01       7.887113028324e-02      -4.386249630685e+01       2.773360818436e-09       2.070436132545e-06      -1.397223495231e-07 
 1422       8.328143968485e+02       1.407284563787e+01       7.884586849617e-02      -4.328436931171e+01       2.769530155546e-09       2.066862826374e-06      -1.369712021070e-07 
 1423       8.326960193857e+02       1.395521255700e+01       7.882019958122e-02      -4.270043358165e+01       2.765706916085e-09       2.063083272024e-06      -1.342069502148e-07 
 1424       8.325333635534e+02       1.384008451250e+01       7.879411522536e-02      -4.211092494112e+01       2.761891095867e-09       2.059099627058e-06      -1.314299331451e-07 
 1425       8.323263119878e+02       1.372748317217e+01       7.876760707289e-02      -4.151608062211e+01       2.758082689010e-09       2.054914074080e-06      -1.286404932810e-07 
 1426       8.320747474237e+02       1.361743027669e+01       7.874066672547e-02      -4.091613926660e+01       2.754281687921e-09       2.050528820832e-06      -1.258389761008e-07 
 1427       8.317785526946e+02       1.350994763972e+01       7.871328574195e-02      -4.031134092912e+01       2.750488083284e-09       2.045946100285e-06      -1.230257301896e-07 
 1428       8.314376107339e+02       1.340505714798e+01       7.868545563834e-02      -3.970192707922e+01       2.746701864044e-09       2.041168170743e-06      -1.202011072497e-07 
 1429       8.310518045749e+02       1.330278076139e+01       7.865716788775e-02      -3.908814060403e+01       2.742923017398e-09       2.036197315931e-06      -1.173654621116e-07 
 1430       8.306210173520e+02       1.320314051313e+01       7.862841392029e-02      -3.847022581073e+01       2.739151528776e-09       2.031035845098e-06      -1.145191527456e-07 
 1431       8.301451323007e+02       1.310615850973e+01       7.859918512300e-02      -3.784842842906e+01       2.735387381835e-09       2.025686093106e-06      -1.116625402722e-07 
 1432       8.296240327586e+02       1.301185693121e+01       7.856947283979e-02      -3.722299561389e+01       2.731630558439e-09       2.020150420533e-06      -1.087959889733e-07 
 1433       8.290576021660e+02       1.292025803115e+01       7.853926837134e-02      -3.659417594764e+01       2.727881038646e-09       2.014431213767e-06      -1.059198663035e-07 
 1434       8.284457240663e+02       1.283138413680e+01       7.850856297508e-02      -3.596221944287e+01       2.724138800701e-09       2.008530885100e-06      -1.030345429007e-07 
 1435       8.277882821067e+02       1.274525764916e+01       7.847734786503e-02      -3.532737754476e+01       2.720403821014e-09       2.002451872831e-06      -1.001403925977e-07 
 1436       8.270851600388e+02       1.266190104309e+01       7.844561421183e-02      -3.468990313361e+01       2.716676074151e-09       1.996196641355e-06      -9.723779243280e-08 
 1437       8.263362417195e+02       1.258133686741e+01       7.841335314257e-02      -3.405005052738e+01       2.712955532819e-09       1.989767681269e-06      -9.432712266145e-08 
 1438       8.255414111108e+02       1.250358774501e+01       7.838055574078e-02      -3.340807548418e+01       2.709242167854e-09       1.983167509460e-06      -9.140876676689e-08 
 1439       8.247005522812e+02       1.242867637290e+01       7.834721304633e-02      -3.276423520477e+01       2.705535948205e-09       1.976398669211e-06      -8.848311147155e-08 
 1440       8.238135494061e+02       1.235662552236e+01       7.831331605537e-02      -3.211878833512e+01       2.701836840921e-09       1.969463730293e-06      -8.555054674812e-08 
 1441       8.228802867683e+02       1.228745803904e+01       7.827885572022e-02      -3.147199496887e+01       2.698144811136e-09       1.962365289063e-06      -8.261146583080e-08 
 1442       8.219006487583e+02       1.222119684299e+01       7.824382294937e-02      -3.082411664986e+01       2.694459822058e-09       1.955105968564e-06      -7.966626522641e-08 
 1443       8.208745198756e+02       1.215786492884e+01       7.820820860732e-02      -3.017541637465e+01       2.690781834954e-09       1.947688418623e-06      -7.671534472563e-08 
 1444       8.198017847288e+02       1.209748536586e+01       7.817200351456e-02      -2.952615859503e+01       2.687110809132e-09       1.940115315946e-06      -7.375910741425e-08 
 1445       8.186823280364e+02       1.204008129805e+01       7.813519844749e-02      -2.887660922052e+01       2.683446701932e-09       1.932389364221e-06      -7.079795968433e-08 
 1446       8.175160346271e+02       1.198567594425e+01       7.809778413834e-02      -2.822703562087e+01       2.679789468712e-09       1.924513294210e-06      -6.783231124552e-08 
 1447       8.163027894409e+02       1.193429259824e+01       7.805975127508e-02      -2.757770662862e+01       2.676139062829e-09       1.916489863854e-06      -6.486257513630e-08 
 1448       8.150424775293e+02       1.188595462883e+01       7.802109050137e-02      -2.692889254155e+01       2.672495435629e-09       1.908321858367e-06      -6.188916773525e-08 
 1449       8.137349840561e+02       1.184068547997e+01       7.798179241648e-02      -2.628086512526e+01       2.668858536431e-09       1.900012090337e-06      -5.891250877238e-08 
 1450       8.123801942978e+02       1.179850867084e+01       7.794184757522e-02      -2.563389761559e+01       2.665228312515e-09       1.891563399825e-06      -5.593302134040e-08 
 1451       8.109780958855e+02       1.175944011498e+01       7.790124827738e-02      -2.498824761033e+01       2.661604720700e-09       1.882979008802e-06      -5.295119800280e-08 
 1452       8.095290866548e+02       1.172346499289e+01       7.785999395595e-02      -2.434410555027e+01       2.657987762380e-09       1.874263590126e-06      -4.996780018899e-08 
 1453       8.080336699001e+02       1.169056064650e+01       7.781808584309e-02      -2.370164572384e+01       2.654377449164e-09       1.865422214914e-06      -4.698366183446e-08 
 1454       8.064923524210e+02       1.166070423868e+01       7.777552518553e-02      -2.306104333237e+01       2.650773791337e-09       1.856459999829e-06      -4.399962357953e-08 
 1455       8.049056445295e+02       1.163387275286e+01       7.773231324460e-02      -2.242247449170e+01       2.647176797851e-09       1.847382107232e-06      -4.101653279215e-08 
 1456       8.032740600558e+02       1.161004299273e+01       7.768845129630e-02      -2.178611623365e+01       2.643586476308e-09       1.838193745353e-06      -3.803524359055e-08 
 1457       8.015981163552e+02       1.158919158187e+01       7.764394063125e-02      -2.115214650761e+01       2.640002832956e-09       1.828900168443e-06      -3.505661686610e-08 
 1458       7.998783343140e+02       1.157129496341e+01       7.759878255479e-02      -2.052074418202e+01       2.636425872676e-09       1.819506676941e-06      -3.208152030605e-08 
 1459       7.981152383566e+02       1.155632939974e+01       7.755297838699e-02      -1.989208904596e+01       2.632855598968e-09       1.810018617631e-06      -2.911082841643e-08 
 1460       7.963093564511e+02       1.154427097208e+01       7.750652946266e-02      -1.926636181067e+01       2.629292013946e-09       1.800441383806e-06      -2.614542254487e-08 
 1461       7.944612201166e+02       1.153509558022e+01       7.745943713137e-02      -1.864374411108e+01       2.625735118325e-09       1.790780415429e-06      -2.318619090351e-08 
 1462       7.925713644290e+02       1.152877894217e+01       7.741170275752e-02      -1.802441850732e+01       2.622184911408e-09       1.781041199296e-06      -2.023402859196e-08 
 1463       7.906403280277e+02       1.152529659375e+01       7.736332772034e-02      -1.740856848633e+01       2.618641391077e-09       1.771229269194e-06      -1.728983762022e-08 
 1464       7.886686531219e+02       1.152462388836e+01       7.731431341392e-02      -1.679637846332e+01       2.615104553784e-09       1.761350206069e-06      -1.435452693171e-08 
 1465       7.866568854970e+02       1.152673599656e+01       7.726466124724e-02      -1.618803378336e+01       2.611574394536e-09       1.751409638183e-06      -1.142901242627e-08 
 1466       7.846055745213e+02       1.153160790574e+01       7.721437264420e-02      -1.558372072288e+01       2.608050906889e-09       1.741413241283e-06      -8.514216983211e-09 
 1467       7.825152731521e+02       1.153921441982e+01       7.716344904365e-02      -1.498362649124e+01       2.604534082932e-09       1.731366738759e-06      -5.611070484425e-09 
 1468       7.803865379423e+02       1.154953015886e+01       7.711189189942e-02      -1.438793923224e+01       2.601023913280e-09       1.721275901806e-06      -2.720509837483e-09 
 1469       7.782199290469e+02       1.156252955878e+01       7.705970268033e-02      -1.379684802567e+01       2.597520387061e-09       1.711146549595e-06       1.565210012140e-10 
 1470       7.760160102291e+02       1.157818687095e+01       7.700688287025e-02      -1.321054288883e+01       2.594023491905e-09       1.700984549429e-06       3.019071003254e-09 
 1471       7.737753488670e+02       1.159647616191e+01       7.695343396809e-02      -1.262921477810e+01       2.590533213933e-09       1.690795816909e-06       5.866182045008e-09 
 1472       7.714985159601e+02       1.161737131301e+01       7.689935748786e-02      -1.205305559046e+01       2.587049537747e-09       1.680586316102e-06       8.696888884389e-09 
 1473       7.691860861353e+02       1.164084602004e+01       7.684465495869e-02      -1.148225816500e+01       2.583572446418e-09       1.670362059698e-06       1.151021913758e-08 
 1474       7.668386376540e+02       1.166687379294e+01       7.678932792485e-02      -1.091701628451e+01       2.580101921475e-09       1.660129109184e-06       1.430519325572e-08 
 1475       7.644567524179e+02       1.169542795543e+01       7.673337794579e-02      -1.035752467696e+01       2.576637942891e-09       1.649893574998e-06       1.708082450161e-08 
 1476       7.620410159756e+02       1.172648164470e+01       7.667680659614e-02      -9.803979017084e+00       2.573180489078e-09       1.639661616703e-06       1.983611892629e-08 
 1477       7.595920175293e+02       1.176000781102e+01       7.661961546579e-02      -9.256575927893e+00       2.569729536869e-09       1.629439443148e-06       2.257007534571e-08 
 1478       7.571103499409e+02       1.179597921744e+01       7.656180615987e-02      -8.715512982215e+00       2.566285061512e-09       1.619233312634e-06       2.528168531723e-08 
 1479       7.545966097385e+02       1.183436843944e+01       7.650338029879e-02      -8.180988704232e+00       2.562847036654e-09       1.609049533079e-06       2.796993311624e-08 
 1480       7.520513971230e+02       1.187514786461e+01       7.644433951829e-02      -7.653202571020e+00       2.559415434333e-09       1.598894462186e-06       3.063379571262e-08 
 1481       7.494753159742e+02       1.191828969225e+01       7.638468546945e-02      -7.132355014085e+00       2.555990224965e-09       1.588774507608e-06       3.327224274724e-08 
 1482       7.468689738577e+02       1.196376593312e+01       7.632441981871e-02      -6.618647420894e+00       2.552571377334e-09       1.578696127112e-06       3.588423650839e-08 
 1483       7.442329820308e+02       1.201154840901e+01       7.626354424791e-02      -6.112282136422e+00       2.549158858578e-09       1.568665828751e-06       3.846873190825e-08 
 1484       7.415679554493e+02       1.206160875247e+01       7.620206045433e-02      -5.613462464680e+00       2.545752634179e-09       1.558690171025e-06       4.102467645922e-08 
 1485       7.388745127737e+02       1.211391840643e+01       7.613997015070e-02      -5.122392670256e+00       2.542352667952e-09       1.548775763052e-06       4.355101025031e-08 
 1486       7.361532763758e+02       1.216844862388e+01       7.607727506522e-02      -4.639277979852e+00       2.538958922030e-09       1.538929264732e-06       4.604666592347e-08 
 1487       7.334048723451e+02       1.222517046752e+01       7.601397694162e-02      -4.164324583817e+00       2.535571356859e-09       1.529157386917e-06       4.851056864986e-08 
 1488       7.306299304950e+02       1.228405480942e+01       7.595007753916e-02      -3.697739637690e+00       2.532189931178e-09       1.519466891580e-06       5.094163610614e-08 
 1489       7.278290843697e+02       1.234507233069e+01       7.588557863267e-02      -3.239731263731e+00       2.528814602015e-09       1.509864591978e-06       5.333877845068e-08 
 1490       7.250029712499e+02       1.240819352114e+01       7.582048201257e-02      -2.790508552462e+00       2.525445324669e-09       1.500357352823e-06       5.570089829980e-08 
 1491       7.221522473398e+02       1.247338587091e+01       7.575479059518e-02      -2.350252486477e+00       2.522082062548e-09       1.490950180871e-06       5.802719030877e-08 
 1492       7.192776334750e+02       1.254060541594e+01       7.568851176535e-02      -1.919028396775e+00       2.518724816902e-09       1.481640465595e-06       6.031804478678e-08 
 1493       7.163798698755e+02       1.260980510889e+01       7.562165406670e-02      -1.496872650699e+00       2.515373597649e-09       1.472423654151e-06       6.257415732267e-08 
 1494       7.134597010137e+02       1.268093761915e+01       7.555422609436e-02      -1.083821651703e+00       2.512028413572e-09       1.463295153149e-06       6.479623040841e-08 
 1495       7.105178756217e+02       1.275395533234e+01       7.548623649508e-02      -6.799118393136e-01       2.508689272309e-09       1.454250328509e-06       6.698497346366e-08 
 1496       7.075551466986e+02       1.282881034983e+01       7.541769396733e-02      -2.851796891041e-01       2.505356180347e-09       1.445284505323e-06       6.914110286057e-08 
 1497       7.045722715176e+02       1.290545448823e+01       7.534860726137e-02       1.003382873401e-01       2.502029143009e-09       1.436392967712e-06       7.126534194841e-08 
 1498       7.015700116335e+02       1.298383927893e+01       7.527898517937e-02       4.766055424526e-01       2.498708164450e-09       1.427570958685e-06       7.335842107843e-08 
 1499       6.985491328897e+02       1.306391596759e+01       7.520883657546e-02       8.435854927178e-01       2.495393247646e-09       1.418813680002e-06       7.542107762859e-08 
 1500       6.955104054254e+02       1.314563551362e+01       7.513817035583e-02       1.201241518702e+00       2.492084394383e-09       1.410116292024e-06       7.745405602842e-08 
 1501       6.924546036833e+02       1.322894858976e+01       7.506699547884e-02       1.549536965087e+00       2.488781605252e-09       1.401473913579e-06       7.945810778390e-08 
 1502       6.893825064160e+02       1.331380558153e+01       7.499532095506e-02       1.888435140698e+00       2.485484879636e-09       1.392881621815e-06       8.143399150234e-08 
 1503       6.862948966944e+02       1.340015658674e+01       7.492315584742e-02       2.217899318541e+00       2.482194215705e-09       1.384334452062e-06       8.338247291731e-08 
 1504       6.831925619137e+02       1.348795141503e+01       7.485050927125e-02       2.537892735828e+00       2.478909610404e-09       1.375827397687e-06       8.530432491365e-08 
 1505       6.800762938018e+02       1.357713958739e+01       7.477739039439e-02       2.848378594014e+00       2.475631059444e-09       1.367355409949e-06       8.720032755243e-08 
 1506       6.769468884255e+02       1.366767033560e+01       7.470380843727e-02       3.149320058826e+00       2.472358557297e-09       1.358913397864e-06       8.907126809601e-08 
 1507       6.738051461986e+02       1.375949260180e+01       7.462977267300e-02       3.440680260296e+00       2.469092097180e-09       1.350496228053e-06       9.091794103309e-08 
 1508       6.706518718886e+02       1.385255503800e+01       7.455529242746e-02       3.722422292792e+00       2.465831671053e-09       1.342098724606e-06       9.274114810387e-08 
 1509       6.674878746243e+02       1.394680600554e+01       7.448037707938e-02       3.994509215048e+00       2.462577269604e-09       1.333715668934e-06       9.454169832512e-08 
 1510       6.643139679026e+02       1.404219357466e+01       7.440503606046e-02       4.256904050200e+00       2.459328882243e-09       1.325341799629e-06       9.632040801539e-08 
 1511       6.611309695963e+02       1.413866552395e+01       7.432927885540e-02       4.509569785814e+00       2.456086497092e-09       1.316971812318e-06       9.807810082025e-08 
 1512       6.579397019609e+02       1.423616933990e+01       7.425311500204e-02       4.752469373920e+00       2.452850100977e-09       1.308600359519e-06       9.981560773744e-08 
 1513       6.547409916420e+02       1.433465221640e+01       7.417655409142e-02       4.985565731041e+00       2.449619679415e-09       1.300222050498e-06       1.015337671423e-07 
 1514       6.515356696828e+02       1.443406105425e+01       7.409960576790e-02       5.208821738228e+00       2.446395216611e-09       1.291831451126e-06       1.032334248128e-07 
 1515       6.483245715307e+02       1.453434246065e+01       7.402227972919e-02       5.422200241090e+00       2.443176695440e-09       1.283423083731e-06       1.049154339553e-07 
 1516       6.451085370453e+02       1.463544274873e+01       7.394458572651e-02       5.625664049823e+00       2.439964097447e-09       1.274991426957e-06       1.065806552295e-07 
 1517       6.418884105051e+02       1.473730793705e+01       7.386653356461e-02       5.819175939249e+00       2.436757402831e-09       1.266530915616e-06       1.082299567743e-07 
 1518       6.386650406150e+02       1.483988374913e+01       7.378813310191e-02       6.002698648840e+00       2.433556590437e-09       1.258035940545e-06       1.098642142327e-07 
 1519       6.354392805134e+02       1.494311561292e+01       7.370939425056e-02       6.176194882754e+00       2.430361637749e-09       1.249500848461e-06       1.114843107777e-07 
 1520       6.322119877796e+02       1.504694866032e+01       7.363032697654e-02       6.339627309865e+00       2.427172520877e-09       1.240919941814e-06       1.130911371378e-07 
 1521       6.289840244410e+02       1.515132772674e+01       7.355094129974e-02       6.492958563798e+00       2.423989214551e-09       1.232287478643e-06       1.146855916223e-07 
 1522       6.257562569802e+02       1.525619735051e+01       7.347124729405e-02       6.636151242954e+00       2.420811692107e-09       1.223597672429e-06       1.162685801471e-07 
 1523       6.225295563423e+02       1.536150177250e+01       7.339125508746e-02       6.769167910549e+00       2.417639925483e-09       1.214844691949e-06       1.178410162603e-07 
 1524       6.193047979425e+02       1.546718493554e+01       7.331097486213e-02       6.891971094640e+00       2.414473885206e-09       1.206022661130e-06       1.194038211675e-07 
 1525       6.160828616728e+02       1.557319048399e+01       7.323041685450e-02       7.004523288163e+00       2.411313540380e-09       1.197125658905e-06       1.209579237583e-07 
 1526       6.128646319095e+02       1.567946176320e+01       7.314959135534e-02       7.106786948956e+00       2.408158858683e-09       1.188147719062e-06       1.225042606309e-07 
 1527       6.096509975205e+02       1.578594181905e+01       7.306850870988e-02       7.198724499800e+00       2.405009806350e-09       1.179082830101e-06       1.240437761189e-07 
 1528       6.064428518725e+02       1.589257339746e+01       7.298717931788e-02       7.280298328444e+00       2.401866348171e-09       1.169924935085e-06       1.255774223166e-07 
 1529       6.032410928382e+02       1.599929894388e+01       7.290561363371e-02       7.351470787640e+00       2.398728447472e-09       1.160667931494e-06       1.271061591045e-07 
 1530       6.000466228034e+02       1.610606060282e+01       7.282382216646e-02       7.412204195172e+00       2.395596066114e-09       1.151305671075e-06       1.286309541760e-07 
 1531       5.968602840884e+02       1.621280318229e+01       7.274181535932e-02       7.462483561959e+00       2.392469172934e-09       1.141833661745e-06       1.301525171380e-07 
 1532       5.936826645208e+02       1.631948307917e+01       7.265960322628e-02       7.502385013801e+00       2.389347769279e-09       1.132254200260e-06       1.316704975944e-07 
 1533       5.905142900192e+02       1.642605943816e+01       7.257719571218e-02       7.532008023408e+00       2.386231863941e-09       1.122571312762e-06       1.331842756288e-07 
 1534       5.873556890149e+02       1.653249119420e+01       7.249460281310e-02       7.551452742853e+00       2.383121464739e-09       1.112789059509e-06       1.346932266737e-07 
 1535       5.842073924559e+02       1.663873707215e+01       7.241183457646e-02       7.560820004760e+00       2.380016578509e-09       1.102911534984e-06       1.361967214959e-07 
 1536       5.810699338109e+02       1.674475558646e+01       7.232890110114e-02       7.560211323503e+00       2.376917211099e-09       1.092942868013e-06       1.376941261813e-07 
